0X0P+0,-INF,0X0P+0
0X1P+0,0X0P+0,0X0P+0
0X1P+1,0X1.62E42FEFA39EFP-1,0X0P+0
0X1.8P+1,0X1.193EA7AAD030BP+0,0X0P+0
0X1P+2,0X1.62E42FEFA39EFP+0,0X0P+0
0X1.4P+2,0X1.9C041F7ED8D33P+0,0X0P+0
0X1.8P+2,0X1.CAB0BFA2A2002P+0,0X0P+0
0X1.CP+2,0X1.F2272AE325A57P+0,0X0P+0
0X1P+3,0X1.0A2B23F3BAB73P+1,0X1P+0
0X1.2P+3,0X1.193EA7AAD030BP+1,0X1.8P+3
0X1.4P+3,0X1.26BB1BBB55516P+1,0X1P+0
0X1.6P+3,0X1.32EE3B77F374CP+1,0X0P+0
0X1.8P+3,0X1.3E116BCD39E7DP+1,0X0P+0
0X1.AP+3,0X1.485042B318C51P+1,0X0P+0
0X1.CP+3,0X1.51CCA16D7BBA7P+1,0X0P+0
0X1.EP+3,0X1.5AA16394D481FP+1,0X0P+0
0X1P+4,0X1.62E42FEFA39EFP+1,0X0P+0
0X1.1P+4,0X1.6AA6BC1FA7F7AP+1,0X0P+0
0X1.2P+4,0X1.71F7B3A6B9186P+1,0X0P+0
0X1.3P+4,0X1.78E360604B32CP+1,0X0P+0
0X1.4P+4,0X1.7F7427B73E391P+1,0X0P+0
0X1.5P+4,0X1.85B2E946FAEB1P+1,0X0P+0
0X1.6P+4,0X1.8BA74773DC5C8P+1,0X0P+0
0X1.7P+4,0X1.9157DFDD1B3FP+1,0X0P+0
0X1.8P+4,0X1.96CA77C922CF9P+1,0X1P+0
0X1.9P+4,0X1.9C041F7ED8D33P+1,0X0P+0
0X1.AP+4,0X1.A1094EAF01ACDP+1,0X0P+0
0X1.BP+4,0X1.A5DDFB803849P+1,0X0P+0
0X1.CP+4,0X1.AA85AD6964A23P+1,0X0P+0
0X1.DP+4,0X1.AF038CBCDFE1FP+1,0X0P+0
0X1.EP+4,0X1.B35A6F90BD69BP+1,0X0P+0
0X1.FP+4,0X1.B78CE48912B5AP+1,0X0P+0
0X1P+5,0X1.BB9D3BEB8C86BP+1,0X0P+0
0X1.08P+5,0X1.BF8D8F4D5B8D1P+1,0X0P+0
0X1.1P+5,0X1.C35FC81B90DF6P+1,0X0P+0
