0X1.2309CE54P+43,0X0P+0,0X1.921FB54442D18P+0,0.00300000000000000006245004513517
0X1.C750D74A6AP+52,0X1.2309CE54P+43,0X1.91CDE3F06F5D1P+0,0.00800000000000000016653345369377
0X0P+0,0X1.C750D74A6AP+52,0X0P+0,0.00100000000000000002081668171172
0X1.2309CE54P+43,0X1.C750D74A6AP+52,0X1.47454F4DD1995P-10,0.00700000000000000014571677198205
0X1.2309CE54P+43,0X1.C750D74A6AP+52,0X1.47454F4DD1995P-10,0.00600000000000000012490009027033
