x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
-3.141593e+00,129790899157307,129790899157307,129790899157307,519163596629231,129790899157307,129790899157307,129790899157307,129790899157307,129790899157307,519163596629231,
-3.078761e+00,0,0,0,2,1,1,0,0,0,2,
-3.015929e+00,0,0,0,1,1,1,0,0,0,1,
-2.953097e+00,0,0,0,0,0,0,0,0,0,0,
-2.890265e+00,1,1,1,1,1,1,1,1,1,1,
-2.827433e+00,0,0,0,0,1,1,0,0,0,0,
-2.764602e+00,0,0,0,1,1,1,0,0,0,1,
-2.701770e+00,0,0,0,0,1,1,0,0,0,0,
-2.638938e+00,0,0,0,0,0,0,0,0,0,0,
-2.576106e+00,0,0,0,0,0,0,0,0,0,0,
-2.513274e+00,0,0,0,0,0,0,0,0,0,0,
-2.450442e+00,1,1,1,1,1,1,1,1,1,1,
-2.387610e+00,1,1,1,1,0,0,1,1,1,1,
-2.324779e+00,1,1,1,1,0,0,1,1,1,1,
-2.261947e+00,1,1,1,1,0,0,1,1,1,1,
-2.199115e+00,0,0,0,0,1,1,0,0,0,0,
-2.136283e+00,1,1,1,1,1,1,1,1,1,1,
-2.073451e+00,0,0,0,0,1,1,0,0,0,0,
-2.010619e+00,0,0,0,0,1,1,0,0,0,0,
-1.947787e+00,0,0,0,0,1,1,0,0,0,0,
-1.884956e+00,0,0,0,1,0,0,0,0,0,1,
-1.822124e+00,1,1,1,1,1,1,1,1,1,1,
-1.759292e+00,1,1,1,1,0,0,1,1,1,1,
-1.696460e+00,1,1,1,1,1,1,1,1,1,1,
-1.633628e+00,0,0,0,0,1,1,0,0,0,0,
-1.570796e+00,0,0,0,0,0,0,0,0,0,0,
-1.507964e+00,0,0,0,0,0,0,0,0,0,0,
-1.445133e+00,0,0,0,0,1,1,0,0,0,0,
-1.382301e+00,0,0,0,0,1,1,0,0,0,0,
-1.319469e+00,0,0,0,0,0,0,0,0,0,0,
-1.256637e+00,1,1,1,1,1,1,1,1,1,1,
-1.193805e+00,1,1,1,1,2,2,1,1,1,1,
-1.130973e+00,0,0,0,0,0,0,0,0,0,0,
-1.068142e+00,0,0,0,0,0,0,0,0,0,0,
-1.005310e+00,1,1,1,1,2,2,1,1,1,1,
-9.424778e-01,0,0,0,0,0,0,0,0,0,0,
-8.796459e-01,0,0,0,0,1,1,0,0,0,0,
-8.168141e-01,1,1,2,1,2,2,1,1,1,1,
-7.539822e-01,1,1,1,1,1,1,1,1,1,1,
-6.911504e-01,0,0,0,0,1,1,0,0,0,0,
-6.283185e-01,1,1,1,1,1,1,1,1,1,1,
-5.654867e-01,0,0,0,0,0,0,0,0,0,0,
-5.026548e-01,0,0,0,0,1,1,0,0,0,0,
-4.398230e-01,1,1,1,1,2,2,1,1,1,1,
-3.769911e-01,1,1,0,1,1,1,1,1,1,1,
-3.141593e-01,0,0,0,0,0,0,0,0,0,0,
-2.513274e-01,0,0,0,0,1,1,0,0,0,0,
-1.884956e-01,1,1,1,1,1,1,1,1,1,1,
-1.256637e-01,1,1,1,1,1,1,1,1,1,1,
-6.283185e-02,0,0,0,0,1,1,0,0,0,0,
4.440892e-16,0,0,0,0,1,1,0,0,0,0,
6.283185e-02,0,0,0,0,0,0,0,0,0,0,
1.256637e-01,0,0,0,0,1,1,0,0,0,0,
1.884956e-01,1,1,1,1,1,1,1,1,1,1,
2.513274e-01,0,0,0,0,1,1,0,0,0,0,
3.141593e-01,0,0,0,0,1,1,0,0,0,0,
3.769911e-01,0,0,0,0,0,0,0,0,0,0,
4.398230e-01,0,0,0,0,0,0,0,0,0,0,
5.026548e-01,0,0,0,0,0,0,0,0,0,0,
5.654867e-01,1,1,1,1,1,1,1,1,1,1,
6.283185e-01,588255431821835,588255431821835,588255431821835,4602881262999850072,588255431821834,588255431821834,588255431821835,588255431821835,588255431821835,not_finite,
6.911504e-01,574140488541843,574140488541843,574140488541843,4602186693367900744,574140488541843,574140488541843,574140488541843,574140488541843,574140488541843,574140488541843,
7.539822e-01,42444729693755,42444729693755,42444729693754,382002567243803,42444729693754,42444729693754,42444729693755,42444729693755,42444729693755,42444729693755,
8.168141e-01,40011349528371,40011349528371,40011349528372,360102145755343,40011349528371,40011349528371,40011349528371,40011349528371,40011349528371,40011349528371,
8.796459e-01,37420062845844,37420062845844,37420062845844,336780565612609,37420062845843,37420062845843,37420062845844,37420062845844,37420062845844,37420062845844,
9.424778e-01,34681096270867,34681096270867,34681096270867,312129866437801,34681096270866,34681096270866,34681096270867,34681096270867,34681096270867,34681096270867,
1.005310e+00,31805259253194,31805259253194,31805259253195,286247333278742,31805259253194,31805259253194,31805259253194,31805259253194,31805259253194,31805259253194,
1.068142e+00,28803901407688,28803901407688,28803901407688,259235112669194,28803901407687,28803901407687,28803901407688,28803901407688,28803901407688,28803901407687,
1.130973e+00,25688867722577,25688867722577,25688867722577,231199809503204,25688867722577,25688867722577,25688867722577,25688867722577,25688867722577,25688867722577,
1.193805e+00,22472451812694,22472451812694,22472451812694,202252066314242,22472451812693,22472451812693,22472451812694,22472451812694,22472451812694,22472451812693,
