x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.00000000000000000000,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
0.86999999999999999556,0,0,507289352680897,1,1,0,0,507289352680918,
0.88000000000000000444,0,0,715304139288651,1,1,0,0,715304139288720,
0.89000000000000001332,0,0,707221433661138,2,2,1,1,707221433661191,
0.90000000000000002220,0,0,699319352855285,0,0,0,0,699319352855315,
0.91000000000000003109,0,0,691591909060089,1,1,0,0,691591909060106,
0.92000000000000003997,0,0,684033376240069,1,1,1,1,684033376240124,
0.93000000000000004885,0,0,676638275984644,1,1,1,1,676638275984603,
0.94000000000000005773,0,0,1300316559153865,1,1,0,0,1300316559153845,
0.95000000000000006661,0,0,1324635238063223,1,1,1,1,1324635238063313,
0.95999999999999996447,0,0,1310764457188103,1,1,0,0,1310764457188161,
0.96999999999999997335,0,0,1987992780531753,0,0,0,0,1987992780531639,
0.97999999999999998224,0,0,2567753009592293,1,1,0,0,2567753009592386,
0.98999999999999999112,0,0,4529144622419272,1,1,0,0,4529144622419360,
1.00000000000000000000,0,0,4571682300165591692,0,0,0,0,4571682300165591795,
