x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.00000000000000000000,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
0.01000000000000000021,0,4611686018427387904,4611686018427387904,0,0,4611686018427387904,4611686018427387904,4611686018427387904,
0.02000000000000000042,0,9209424794074192767,9209424794074192763,1,1,9209424794074192767,9209424794074192767,9209424794074192767,
0.02999999999999999889,0,9211803927660191870,9211803927660191862,0,0,9211803927660191870,9211803927660191870,9211803927660191870,
0.04000000000000000083,0,9212572675125263615,9212572675125263611,1,1,9212572675125263615,9212572675125263615,9212572675125263615,
0.05000000000000000278,0,9213009119023735169,9213009119023735161,0,0,9213009119023735169,9213009119023735169,9213009119023735169,
0.05999999999999999778,0,9213365719653929983,9213365719653929977,1,1,9213365719653929983,9213365719653929983,9213365719653929983,
0.07000000000000000666,0,9213667221190764063,9213667221190764056,1,1,9213667221190764063,9213667221190764063,9213667221190764063,
0.08000000000000000167,0,9213928393701563263,9213928393701563258,0,0,9213928393701563263,9213928393701563263,9213928393701563263,
0.08999999999999999667,0,9214158764182596351,9214158764182596343,0,0,9214158764182596351,9214158764182596351,9214158764182596351,
0.10000000000000000555,0,9214364837600034816,9214364837600034816,0,0,9214364837600034816,9214364837600034816,9214364837600034816,
0.11000000000000000056,0,9214178421518580369,9214178421518580347,0,0,9214178421518580370,9214178421518580370,9214178421518580370,
0.11999999999999999556,0,9214008236969840002,9214008236969839980,0,0,9214008236969840002,9214008236969840002,9214008236969840002,
0.13000000000000000444,0,9213851682361044400,9213851682361044370,1,1,9213851682361044400,9213851682361044400,9213851682361044400,
0.14000000000000001332,0,9213706735433005920,9213706735433005884,0,0,9213706735433005920,9213706735433005920,9213706735433005920,
0.14999999999999999445,0,9213571793071368449,9213571793071368443,1,1,9213571793071368449,9213571793071368449,9213571793071368449,
0.16000000000000000333,0,9213445562922206721,9213445562922206699,1,1,9213445562922206721,9213445562922206721,9213445562922206721,
0.17000000000000001221,0,9213326987923587689,9213326987923587672,0,0,9213326987923587689,9213326987923587689,9213326987923587689,
0.17999999999999999334,0,9213215192441173634,9213215192441173607,0,0,9213215192441173634,9213215192441173634,9213215192441173634,
