x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,
0.000000e+00,5.000000e+00,4.000000e+00,3.147016e-317,1.000000e+00,1.000000e+00,0.000000e+00,1.797693e+308,1.000000e+00,
1.000000e+00,4.000000e+00,3.000000e+00,3.147016e-317,1.000000e+00,1.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
-1.000000e+00,0.000000e+00,0.000000e+00,3.147016e-317,1.000000e+00,0.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
5.773503e-01,0.000000e+00,1.000000e+00,3.147016e-317,1.200000e+01,1.200000e+01,1.000000e+00,1.797693e+308,0.000000e+00,
-5.773503e-01,0.000000e+00,0.000000e+00,3.147016e-317,1.100000e+01,1.700000e+01,0.000000e+00,1.797693e+308,1.000000e+00,
1.732051e+00,0.000000e+00,0.000000e+00,3.147016e-317,1.100000e+01,1.100000e+01,1.000000e+00,1.797693e+308,0.000000e+00,
-1.732051e+00,1.000000e+00,0.000000e+00,3.147016e-317,1.100000e+01,1.100000e+01,1.000000e+00,1.797693e+308,1.000000e+00,
