exp(x)/exp(y)=exp(x-y),0000000000000000,4014000000000000,3f7b993fe00d5376,0.000000,3f7b993fe00d5376,0.000000
exp(x)/exp(y)=exp(x-y),4000000000000000,c000000000000000,404b4c902e273a58,0.000000,404b4c902e273a58,0.000000
exp(x)/exp(y)=exp(x-y),4000000000000000,0000000000000000,401d8e64b8d4ddae,0.000000,401d8e64b8d4ddae,0.000000
exp(x)/exp(y)=exp(x-y),c000000000000000,4014000000000000,3f4de16b9c24a990,0.000000,3f4de16b9c24a98f,0.000000
exp(x)/exp(y)=exp(x-y),c000000000000000,4480f0cf064dd592,0000000000000000,0.000000,0000000000000000,0.000000
exp(x)/exp(y)=exp(x-y),4020000000000000,4020000000000000,3ff0000000000000,0.000000,3ff0000000000000,0.000000
exp(x)/exp(y)=exp(x-y),bb5e392010175ee6,bb282db34012b251,3ff0000000000000,0.000000,3ff0000000000000,0.000000
exp(x)/exp(y)=exp(x-y),4480f0cf064dd592,4008000000000000,7ff0000000000000,0.000000,7ff0000000000000,0.000000
exp(x)/exp(y)=exp(x-y),0010000000000000,4008000000000000,3fa97db0ccceb0af,0.000000,3fa97db0ccceb0af,0.000000
exp(x)/exp(y)=exp(x-y),7fefffffffffffff,4008000000000000,7ff0000000000000,0.000000,7ff0000000000000,0.000000
