-1.000000e+00,3.678794e-01,
-9.800000e-01,3.753111e-01,
-9.600000e-01,3.828929e-01,
-9.400000e-01,3.906278e-01,
-9.200000e-01,3.985190e-01,
-9.000000e-01,4.065697e-01,
-8.800000e-01,4.147829e-01,
-8.600000e-01,4.231621e-01,
-8.400000e-01,4.317105e-01,
-8.200000e-01,4.404317e-01,
-8.000000e-01,4.493290e-01,
-7.800000e-01,4.584060e-01,
-7.600000e-01,4.676664e-01,
-7.400000e-01,4.771139e-01,
-7.200000e-01,4.867523e-01,
-7.000000e-01,4.965853e-01,
-6.800000e-01,5.066170e-01,
-6.600000e-01,5.168513e-01,
-6.400000e-01,5.272924e-01,
-6.200000e-01,5.379444e-01,
-6.000000e-01,5.488116e-01,
-5.800000e-01,5.598984e-01,
-5.600000e-01,5.712091e-01,
-5.400000e-01,5.827483e-01,
-5.200000e-01,5.945205e-01,
-5.000000e-01,6.065307e-01,
-4.800000e-01,6.187834e-01,
-4.600000e-01,6.312836e-01,
-4.400000e-01,6.440364e-01,
-4.200000e-01,6.570468e-01,
-4.000000e-01,6.703200e-01,
-3.800000e-01,6.838614e-01,
-3.600000e-01,6.976763e-01,
-3.400000e-01,7.117703e-01,
-3.200000e-01,7.261490e-01,
-3.000000e-01,7.408182e-01,
-2.800000e-01,7.557837e-01,
-2.600000e-01,7.710516e-01,
-2.400000e-01,7.866279e-01,
-2.200000e-01,8.025188e-01,
-2.000000e-01,8.187308e-01,
-1.800000e-01,8.352702e-01,
-1.600000e-01,8.521438e-01,
-1.400000e-01,8.693582e-01,
-1.200000e-01,8.869204e-01,
-1.000000e-01,9.048374e-01,
-8.000000e-02,9.231163e-01,
-6.000000e-02,9.417645e-01,
-4.000000e-02,9.607894e-01,
-2.000000e-02,9.801987e-01,
0.000000e+00,1.000000e+00,
2.000000e-02,1.020201e+00,
4.000000e-02,1.040811e+00,
6.000000e-02,1.061837e+00,
8.000000e-02,1.083287e+00,
1.000000e-01,1.105171e+00,
1.200000e-01,1.127497e+00,
1.400000e-01,1.150274e+00,
1.600000e-01,1.173511e+00,
1.800000e-01,1.197217e+00,
2.000000e-01,-nan,
2.200000e-01,1.246077e+00,
2.400000e-01,1.271249e+00,
2.600000e-01,1.296930e+00,
2.800000e-01,1.323130e+00,
3.000000e-01,1.349859e+00,
3.200000e-01,1.377128e+00,
3.400000e-01,1.404948e+00,
3.600000e-01,1.433329e+00,
3.800000e-01,1.462285e+00,
4.000000e-01,1.491825e+00,
4.200000e-01,1.521962e+00,
4.400000e-01,1.552707e+00,
4.600000e-01,1.584074e+00,
4.800000e-01,1.616074e+00,
5.000000e-01,1.648721e+00,
5.200000e-01,1.682028e+00,
5.400000e-01,1.716007e+00,
5.600000e-01,1.750673e+00,
5.800000e-01,1.786038e+00,
6.000000e-01,1.822119e+00,
6.200000e-01,1.858928e+00,
6.400000e-01,1.896481e+00,
6.600000e-01,1.934792e+00,
6.800000e-01,1.973878e+00,
7.000000e-01,2.013753e+00,
7.200000e-01,2.054433e+00,
7.400000e-01,2.095936e+00,
7.600000e-01,2.138276e+00,
7.800000e-01,2.181472e+00,
8.000000e-01,2.225541e+00,
8.200000e-01,2.270500e+00,
8.400000e-01,2.316367e+00,
8.600000e-01,2.363161e+00,
8.800000e-01,2.410900e+00,
9.000000e-01,2.459603e+00,
9.200000e-01,2.509290e+00,
9.400000e-01,2.559981e+00,
9.600000e-01,2.611696e+00,
9.800000e-01,2.664456e+00,
1.000000e+00,2.718282e+00,
