sqrt(a)/sqrt(b)=sqrt(a/b),0.,5.00000000000000000000000000000000000000000000000000000000000000000000000000000000,0.,0.
sqrt(a)/sqrt(b)=sqrt(a/b),2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000,1.000000000000000000000000
sqrt(a)/sqrt(b)=sqrt(a/b),2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,141421356237.3095048801689,141421356237.3095048801689
sqrt(a)/sqrt(b)=sqrt(a/b),.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,999999999999999980000000.000000000000000000000000000000000000000000000000000000000,.1000000000000000010000000e-22,.1000000000000000010000000e-22
sqrt(a)/sqrt(b)=sqrt(a/b),.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,.100000000000000010000000000000000000000000000000000000000000000000000000000000000e-23,9.999999999999999500000000,9.999999999999999500000000
sqrt(a)/sqrt(b)=sqrt(a/b),2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,.9480751908109176690807362e154,.9480751908109176690807361e154
sqrt(a)/sqrt(b)=sqrt(a/b),.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,.1112536929253600760051193e-307,.1112536929253600760051194e-307
sqrt(a)/sqrt(b)=sqrt(a/b),.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,.8988465674311578985168699e308,.8988465674311578985168697e308
sqrt(a)/sqrt(b)=sqrt(a/b),.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,3.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.8612150057732779271161067e-154,.8612150057732779271161065e-154
sqrt(a)/sqrt(b)=sqrt(a/b),.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,3.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.7741001517595156971855893e154,.7741001517595156971855888e154
