exp(a)/exp(b)=exp(a-b),0.,5.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.6737946999085467096636048e-2,.6737946999085467096636048e-2
exp(a)/exp(b)=exp(a-b),2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,-2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,54.59815003314423907811026,54.59815003314423907811026
exp(a)/exp(b)=exp(a-b),2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,0.,7.389056098930650227230427,7.389056098930650227230427
exp(a)/exp(b)=exp(a-b),-2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,5.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.9118819655545162080031360e-3,.9118819655545162080031361e-3
exp(a)/exp(b)=exp(a-b),-2.00000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,0.,0.
exp(a)/exp(b)=exp(a-b),8.00000000000000000000000000000000000000000000000000000000000000000000000000000000,8.00000000000000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000,1.
exp(a)/exp(b)=exp(a-b),-.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,-.999999999999999960000000000000000000000000000000000000000000000000000000000000000e-23,.9999999999999999999999100,.9999999999999999999999100
exp(a)/exp(b)=exp(a-b),10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,3.00000000000000000000000000000000000000000000000000000000000000000000000000000000,infinity,infinity
exp(a)/exp(b)=exp(a-b),.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,3.00000000000000000000000000000000000000000000000000000000000000000000000000000000,.4978706836786394297934241e-1,.4978706836786394297934242e-1
exp(a)/exp(b)=exp(a-b),.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,3.00000000000000000000000000000000000000000000000000000000000000000000000000000000,infinity,infinity
