0X0P+0,0X1P+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-7,0X1.0292A5D2F2226P+0,0.00100000000000000002081668171172
0X1.47AE147AE147BP-6,0X1.052BEA3EC0132P+0,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-6,0X1.07CBDE4B58641P+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-5,0X1.0A72932C7B125P+0,0.00000000000000000000000000000000
0X1.999999999999AP-5,0X1.0D201A422A433P+0,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-5,0X1.0FD485191C228P+0,0.00000000000000000000000000000000
0X1.1EB851EB851ECP-4,0X1.128FE56B2DE6AP+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-4,0X1.15524D1FD7FBDP+0,0.00100000000000000002081668171172
0X1.70A3D70A3D70AP-4,0X1.181BCE4CA35ADP+0,0.00000000000000000000000000000000
0X1.999999999999AP-4,0X1.1AEC7B35A00D4P+0,0.00000000000000000000000000000000
0X1.C28F5C28F5C29P-4,0X1.1DC4664DDCE2DP+0,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-4,0X1.20A3A237E05ACP+0,0.00000000000000000000000000000000
0X1.0A3D70A3D70A4P-3,0X1.238A41C622C3FP+0,0.00100000000000000002081668171172
0X1.1EB851EB851ECP-3,0X1.267857FB8997EP+0,0.00000000000000000000000000000000
0X1.3333333333333P-3,0X1.296DF80BE4122P+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-3,0X1.2C6B355C69097P+0,0.00000000000000000000000000000000
0X1.5C28F5C28F5C3P-3,0X1.2F702384360B7P+0,0.00000000000000000000000000000000
0X1.70A3D70A3D70AP-3,0X1.327CD64CCFC08P+0,0.00100000000000000002081668171172
0X1.851EB851EB852P-3,0X1.359161B2A399P+0,0.00000000000000000000000000000000
0X1.999999999999AP-3,0X1.38ADD9E58AC8DP+0,0.00000000000000000000000000000000
0X1.AE147AE147AE1P-3,0X1.3BD253494E939P+0,0.00000000000000000000000000000000
0X1.C28F5C28F5C29P-3,0X1.3EFEE2762DED6P+0,0.00000000000000000000000000000000
0X1.D70A3D70A3D71P-3,0X1.42339C3964733P+0,0.00100000000000000002081668171172
0X1.EB851EB851EB8P-3,0X1.45709595B2BEAP+0,0.00000000000000000000000000000000
0X1P-2,0X1.48B5E3C3E8186P+0,0.00000000000000000000000000000000
0X1.0A3D70A3D70A4P-2,0X1.4C039C336D8D3P+0,0.00100000000000000002081668171172
0X1.147AE147AE148P-2,0X1.4F59D48AD2681P+0,0.00000000000000000000000000000000
0X1.1EB851EB851ECP-2,0X1.52B8A2A85A16BP+0,0.00000000000000000000000000000000
0X1.28F5C28F5C28FP-2,0X1.56201CA28B7A4P+0,0.00000000000000000000000000000000
0X1.3333333333333P-2,0X1.599058C8C1A96P+0,0.00000000000000000000000000000000
0X1.3D70A3D70A3D7P-2,0X1.5D096DA3BE264P+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-2,0X1.608B71F63C8D5P+0,0.00000000000000000000000000000000
0X1.51EB851EB851FP-2,0X1.64167CBD87BF5P+0,0.00000000000000000000000000000000
0X1.5C28F5C28F5C3P-2,0X1.67AAA532108BDP+0,0.00100000000000000002081668171172
0X1.6666666666667P-2,0X1.6B4802C805DEDP+0,0.00000000000000000000000000000000
0X1.70A3D70A3D70AP-2,0X1.6EEEAD2FEE75FP+0,0.00000000000000000000000000000000
0X1.7AE147AE147AEP-2,0X1.729EBC574421DP+0,0.00000000000000000000000000000000
0X1.851EB851EB852P-2,0X1.7658486910958P+0,0.00000000000000000000000000000000
0X1.8F5C28F5C28F6P-2,0X1.7A1B69CE8BCB1P+0,0.00000000000000000000000000000000
0X1.999999999999AP-2,0X1.7DE8392FBBFEP+0,0.00000000000000000000000000000000
0X1.A3D70A3D70A3EP-2,0X1.81BECF741742CP+0,0.00000000000000000000000000000000
0X1.AE147AE147AE1P-2,0X1.859F45C326BCBP+0,0.00100000000000000002081668171172
0X1.B851EB851EB85P-2,0X1.8989B5852B794P+0,0.00000000000000000000000000000000
0X1.C28F5C28F5C29P-2,0X1.8D7E3863C4F1CP+0,0.00000000000000000000000000000000
0X1.CCCCCCCCCCCCDP-2,0X1.917CE84A993B5P+0,0.00000000000000000000000000000000
0X1.D70A3D70A3D71P-2,0X1.9585DF67FEE5DP+0,0.00000000000000000000000000000000
0X1.E147AE147AE15P-2,0X1.9999382DA8915P+0,0.00100000000000000002081668171172
0X1.EB851EB851EB8P-2,0X1.9DB70D51523CP+0,0.00000000000000000000000000000000
0X1.F5C28F5C28F5CP-2,0X1.A1DF79CD704E5P+0,0.00000000000000000000000000000000
0X1P-1,0X1.A61298E1E069CP+0,0.00000000000000000000000000000000
0X1.051EB851EB852P-1,0X1.AA5086149BFDEP+0,0.00000000000000000000000000000000
0X1.0A3D70A3D70A4P-1,0X1.AE995D326CA98P+0,0.00000000000000000000000000000000
0X1.0F5C28F5C28F6P-1,0X1.B2ED3A4FA26B9P+0,0.00000000000000000000000000000000
0X1.147AE147AE148P-1,0X1.B74C39C8CBA8FP+0,0.00100000000000000002081668171172
0X1.199999999999AP-1,0X1.BBB678436F0B5P+0,0.00100000000000000002081668171172
0X1.1EB851EB851ECP-1,0X1.C02C12AEC73FP+0,0.00000000000000000000000000000000
0X1.23D70A3D70A3EP-1,0X1.C4AD26448093P+0,0.00100000000000000002081668171172
0X1.28F5C28F5C28FP-1,0X1.C939D08978818P+0,0.00000000000000000000000000000000
0X1.2E147AE147AE1P-1,0X1.CDD22F4E7F25P+0,0.00000000000000000000000000000000
0X1.3333333333333P-1,0X1.D27660B11A9EFP+0,0.00000000000000000000000000000000
0X1.3851EB851EB85P-1,0X1.D726831C4C757P+0,0.00000000000000000000000000000000
0X1.3D70A3D70A3D7P-1,0X1.DBE2B54958EC8P+0,0.00000000000000000000000000000000
0X1.428F5C28F5C29P-1,0X1.E0AB164090605P+0,0.00000000000000000000000000000000
0X1.47AE147AE147BP-1,0X1.E57FC55A1AA5AP+0,0.00000000000000000000000000000000
0X1.4CCCCCCCCCCCDP-1,0X1.EA60E23EC4752P+0,0.00100000000000000002081668171172
0X1.51EB851EB851FP-1,0X1.EF4E8CE8CEE7AP+0,0.00000000000000000000000000000000
0X1.570A3D70A3D71P-1,0X1.F448E5A4C107EP+0,0.00000000000000000000000000000000
0X1.5C28F5C28F5C3P-1,0X1.F9500D123B7FCP+0,0.00000000000000000000000000000000
0X1.6147AE147AE15P-1,0X1.FE642424CE65CP+0,0.00000000000000000000000000000000
0X1.6666666666667P-1,0X1.01C2A61268987P+1,0.00000000000000000000000000000000
0X1.6B851EB851EB8P-1,0X1.0459D3581E6CP+1,0.00000000000000000000000000000000
0X1.70A3D70A3D70AP-1,0X1.06F7AADDC4114P+1,0.00000000000000000000000000000000
0X1.75C28F5C28F5CP-1,0X1.099C3DC94317CP+1,0.00100000000000000002081668171172
0X1.7AE147AE147AEP-1,0X1.0C479D6CA39DP+1,0.00000000000000000000000000000000
0X1.8P-1,0X1.0EF9DB467DCF8P+1,0.00000000000000000000000000000000
0X1.851EB851EB852P-1,0X1.11B309026C95CP+1,0.00000000000000000000000000000000
0X1.8A3D70A3D70A4P-1,0X1.14733879815CEP+1,0.00000000000000000000000000000000
0X1.8F5C28F5C28F6P-1,0X1.173A7BB2B9101P+1,0.00100000000000000002081668171172
0X1.947AE147AE148P-1,0X1.1A08E4E3723E4P+1,0.00000000000000000000000000000000
0X1.999999999999AP-1,0X1.1CDE866FE46E9P+1,0.00000000000000000000000000000000
0X1.9EB851EB851ECP-1,0X1.1FBB72EB98A8CP+1,0.00000000000000000000000000000000
0X1.A3D70A3D70A3EP-1,0X1.229FBD19E3332P+1,0.00000000000000000000000000000000
0X1.A8F5C28F5C29P-1,0X1.258B77EE5E89FP+1,0.00000000000000000000000000000000
0X1.AE147AE147AE1P-1,0X1.287EB68D67933P+1,0.00000000000000000000000000000000
0X1.B333333333333P-1,0X1.2B798C4C9B11FP+1,0.00000000000000000000000000000000
0X1.B851EB851EB85P-1,0X1.2E7C0CB3545C2P+1,0.00000000000000000000000000000000
0X1.BD70A3D70A3D7P-1,0X1.31864B7B2D56EP+1,0.00000000000000000000000000000000
0X1.C28F5C28F5C29P-1,0X1.34985C907FBBCP+1,0.00000000000000000000000000000000
0X1.C7AE147AE147BP-1,0X1.37B25412E7AAAP+1,0.00100000000000000002081668171172
0X1.CCCCCCCCCCCCDP-1,0X1.3AD44655C78BCP+1,0.00000000000000000000000000000000
0X1.D1EB851EB851FP-1,0X1.3DFE47E0CD449P+1,0.00000000000000000000000000000000
0X1.D70A3D70A3D71P-1,0X1.41306D7078C43P+1,0.00000000000000000000000000000000
0X1.DC28F5C28F5C3P-1,0X1.446ACBF6A3E8DP+1,0.00000000000000000000000000000000
0X1.E147AE147AE15P-1,0X1.47AD789B0BC3FP+1,0.00000000000000000000000000000000
0X1.E666666666667P-1,0X1.4AF888BBDB3F1P+1,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-1,0X1.4E4C11EE37254P+1,0.00000000000000000000000000000000
0X1.F0A3D70A3D70AP-1,0X1.51A829FECB951P+1,0.00000000000000000000000000000000
0X1.F5C28F5C28F5CP-1,0X1.550CE6F25ADE5P+1,0.00000000000000000000000000000000
0X1.FAE147AE147AEP-1,0X1.587A5F064DCF9P+1,0.00000000000000000000000000000000
0X1P+0,0X1.5BF0A8B145769P+1,0.00100000000000000002081668171172
