x,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,
0.000000e+00,0,0,0,0,0,0,0,
1.000000e+00,0,0,0,0,0,0,4443302723761806,
-1.000000e+00,0,0,1,1,0,0,4443302723761806,
5.773503e-01,0,0,0,0,0,0,1151021986172475,
-5.773503e-01,0,0,1,1,0,0,1151021986172475,
1.732051e+00,0,0,0,0,0,0,9226002503113877018,
-1.732051e+00,0,0,1,1,0,0,9226002503113877018,
