0.000000e+00,-nan,
1.570796e+00,-nan,
1.047198e+00,-nan,
5.235988e-01,-nan,
7.853982e-01,-nan,
3.926991e-01,-nan,
2.617994e-01,-nan,
1.000000e+22,-nan,
2.225074e-308,-nan,
1.797693e+308,-nan,
