x,y,newlib,openlibm,matlab,mpfr64,mpfr128,intel-mkl,mathematica,
-1.00000000000000000000,-1.00000000000000000000,0,0,0,1,1,0,0,
-0.80000000000000004441,-1.00000000000000000000,1,1,1,1,1,1,1,
-0.59999999999999997780,-1.00000000000000000000,0,0,0,1,1,0,0,
-0.39999999999999991118,-1.00000000000000000000,0,0,0,1,1,0,0,
-0.19999999999999995559,-1.00000000000000000000,0,0,0,0,0,0,0,
0.00000000000000000000,-1.00000000000000000000,0,0,0,0,0,0,0,
0.20000000000000017764,-1.00000000000000000000,0,0,0,0,0,0,0,
0.40000000000000013323,-1.00000000000000000000,0,0,0,0,0,0,0,
0.60000000000000008882,-1.00000000000000000000,0,0,0,1,1,0,0,
0.80000000000000004441,-1.00000000000000000000,1,1,1,2,2,1,1,
1.00000000000000000000,-1.00000000000000000000,1,1,1,1,1,1,1,
-1.00000000000000000000,-0.80000000000000004441,2913024410807890,2913024410807890,2913024410807890,2913024410807890,2913024410807890,2913024410807890,9223582551345254391,
-0.80000000000000004441,-0.80000000000000004441,35596844288900,35596844288900,35596844288900,35596844288901,35596844288901,35596844288900,213581065733405,
-0.59999999999999997780,-0.80000000000000004441,45646251588592,45646251588592,45646251588592,45646251588593,45646251588593,45646251588592,273877509531550,
-0.39999999999999991118,-0.80000000000000004441,57856296760478,57856296760478,57856296760477,57856296760478,57856296760478,57856296760478,347137780562865,
-0.19999999999999995559,-0.80000000000000004441,70342670225385,70342670225385,70342670225384,70342670225385,70342670225385,70342670225385,422056021352307,
0.00000000000000000000,-0.80000000000000004441,1942404656581564,1942404656581564,1942404656581564,1942404656581564,1942404656581564,1942404656581564,9226019265539524199,
0.20000000000000017764,-0.80000000000000004441,78806129712276,78806129712276,78806129712276,78806129712277,78806129712277,78806129712276,472836778273658,
0.40000000000000013323,-0.80000000000000004441,70342670225385,70342670225385,70342670225385,70342670225385,70342670225385,70342670225385,422056021352307,
0.60000000000000008882,-0.80000000000000004441,57856296760478,57856296760478,57856296760478,57856296760479,57856296760479,57856296760478,347137780562864,
0.80000000000000004441,-0.80000000000000004441,45646251588591,45646251588591,45646251588591,45646251588591,45646251588591,45646251588591,273877509531551,
1.00000000000000000000,-0.80000000000000004441,35596844288901,35596844288901,35596844288901,35596844288902,35596844288902,35596844288901,213581065733404,
-1.00000000000000000000,-0.59999999999999997780,2552574452773506,2552574452773506,2552574452773506,2552574452773507,2552574452773507,2552574452773506,9221622798957295731,
-0.80000000000000004441,-0.59999999999999997780,2963271447306345,2963271447306345,2963271447306345,2963271447306346,2963271447306346,2963271447306345,9223461958457658099,
-0.59999999999999997780,-0.59999999999999997780,78806129712276,78806129712276,78806129712276,78806129712277,78806129712277,78806129712276,472836778273658,
-0.39999999999999991118,-0.59999999999999997780,109145578001771,109145578001771,109145578001771,109145578001772,109145578001772,109145578001771,654873468010628,
-0.19999999999999995559,-0.59999999999999997780,149148799937661,149148799937661,149148799937661,149148799937662,149148799937662,149148799937661,894892799625965,
0.00000000000000000000,-0.59999999999999997780,1832058764420289,1832058764420289,1832058764420289,1832058764420289,1832058764420289,1832058764420289,9225357190186556554,
0.20000000000000017764,-0.59999999999999997780,1814205689595702,1814205689595702,1814205689595702,1814205689595701,1814205689595701,1814205689595702,9225250071737609026,
0.40000000000000013323,-0.59999999999999997780,189152021873549,189152021873549,189152021873550,189152021873550,189152021873550,189152021873550,1134912131241304,
0.60000000000000008882,-0.59999999999999997780,149148799937660,149148799937660,149148799937660,149148799937661,149148799937661,149148799937660,894892799625966,
0.80000000000000004441,-0.59999999999999997780,109145578001771,109145578001771,109145578001771,109145578001771,109145578001771,109145578001771,654873468010628,
1.00000000000000000000,-0.59999999999999997780,78806129712276,78806129712276,78806129712276,78806129712276,78806129712276,78806129712276,472836778273658,
-1.00000000000000000000,-0.39999999999999991118,2680027890858023,2680027890858023,2680027890858023,2680027890858023,2680027890858023,2680027890858023,9220955250764911269,
-0.80000000000000004441,-0.39999999999999991118,2589637975110718,2589637975110718,2589637975110718,2589637975110718,2589637975110718,2589637975110718,9221110395506537340,
-0.59999999999999997780,-0.39999999999999991118,3052536821429283,3052536821429283,3052536821429283,3052536821429284,3052536821429284,3052536821429283,9223247721559763046,
-0.39999999999999991118,-0.39999999999999991118,130247892702777,130247892702777,130247892702777,130247892702778,130247892702778,130247892702777,891143918485265,
-0.19999999999999995559,-0.39999999999999991118,207005096698137,207005096698137,207005096698137,207005096698138,207005096698138,207005096698137,1242030580188831,
0.00000000000000000000,-0.39999999999999991118,1705060111593930,1705060111593930,1705060111593930,1705060111593930,1705060111593930,1705060111593930,9224595198269598399,
0.20000000000000017764,-0.39999999999999991118,1712224751044580,1712224751044580,1712224751044580,1712224751044580,1712224751044580,1712224751044580,9223988487315476379,
0.40000000000000013323,-0.39999999999999991118,2436742589488066,2436742589488066,2436742589488066,2436742589488065,2436742589488065,2436742589488066,9223263969477032894,
0.60000000000000008882,-0.39999999999999991118,316150674699910,316150674699910,316150674699910,316150674699910,316150674699910,316150674699910,1896904048199457,
0.80000000000000004441,-0.39999999999999991118,207005096698137,207005096698137,207005096698137,207005096698138,207005096698138,207005096698137,1242030580188830,
1.00000000000000000000,-0.39999999999999991118,239904454971381,239904454971381,239904454971381,239904454971382,239904454971382,239904454971381,781487356216661,
-1.00000000000000000000,-0.19999999999999995559,2526513482867300,2526513482867300,2526513482867300,2526513482867300,2526513482867300,2526513482867300,9220159135840739047,
-0.80000000000000004441,-0.19999999999999995559,2477120645593716,2477120645593716,2477120645593716,2477120645593716,2477120645593716,2477120645593716,9220142801370648758,
-0.59999999999999997780,-0.19999999999999995559,2473022794159885,2473022794159885,2473022794159886,2473022794159886,2473022794159886,2473022794159885,9220195775110253131,
-0.39999999999999991118,-0.19999999999999995559,3252552931108731,3252552931108731,3252552931108731,3252552931108732,3252552931108732,3252552931108731,9222767682896532371,
-0.19999999999999995559,-0.19999999999999995559,189152021873550,189152021873550,189152021873550,189152021873551,189152021873551,189152021873550,1656897597705322,
0.00000000000000000000,-0.19999999999999995559,1594714219432656,1594714219432656,1594714219432656,1594714219432656,1594714219432656,1594714219432656,9223518285073260412,
0.20000000000000017764,-0.19999999999999995559,1931439892914606,1931439892914606,1931439892914606,1931439892914605,1931439892914605,1931439892914606,9221758749822686451,
0.40000000000000013323,-0.19999999999999995559,2540245137837135,2540245137837135,2540245137837135,2540245137837134,2540245137837134,2540245137837135,9220986913413353373,
0.60000000000000008882,-0.19999999999999995559,2733518579565438,2733518579565438,2733518579565439,2733518579565438,2733518579565438,2733518579565438,9220956671136035620,
0.80000000000000004441,-0.19999999999999995559,841334410231525,841334410231525,841334410231525,841334410231526,841334410231526,841334410231525,2558979401167103,
1.00000000000000000000,-0.19999999999999995559,378304043747100,378304043747100,378304043747100,378304043747101,378304043747101,378304043747100,1467745575831771,
-1.00000000000000000000,0.00000000000000000000,2319508386169162,2319508386169162,2319508386169162,2319508386169163,2319508386169163,2319508386169162,9219197127814101444,
-0.80000000000000004441,0.00000000000000000000,2228215882991978,2228215882991978,2228215882991978,2228215882991979,2228215882991979,2228215882991978,9218726933643245694,
-0.59999999999999997780,0.00000000000000000000,2178823045718393,2178823045718393,2178823045718393,2178823045718394,2178823045718394,2178823045718393,9218430576619604179,
-0.39999999999999991118,0.00000000000000000000,2148209439120199,2148209439120199,2148209439120199,2148209439120200,2148209439120200,2148209439120199,9218246894980015019,
-0.19999999999999995559,0.00000000000000000000,3492994234223576,3492994234223576,3492994234223576,3492994234223577,3492994234223577,3492994234223576,9220516719242497624,
0.00000000000000000000,0.00000000000000000000,4597252863435710784,4597252863435710784,4597252863435710784,4597252863435710784,4597252863435710784,4597252863435710784,12500193488964568,
