-0X1.62E42FEFA39EFP-2,0X1.6A09E667F3BCDP-1,0.01600000000000000033306690738755
-0X1.62E42FEFA39EEP-2,0X1.6A09E667F3BCDP-1,0.00100000000000000002081668171172
-0X1.62E42FEFA39FP-2,0X1.6A09E667F3BCCP-1,0.00000000000000000000000000000000
0X1.62E42FEFA39EFP-2,0X1.6A09E667F3BCCP+0,0.00000000000000000000000000000000
0X1.62E42FEFA39FP-2,0X1.6A09E667F3BCDP+0,0.00000000000000000000000000000000
0X1.62E42FEFA39EEP-2,0X1.6A09E667F3BCCP+0,0.00100000000000000002081668171172
-0X1.0A2B23F3BAB73P+0,0X1.6A09E667F3BCDP-2,0.00000000000000000000000000000000
-0X1.0A2B23F3BAB72P+0,0X1.6A09E667F3BCFP-2,0.00100000000000000002081668171172
-0X1.0A2B23F3BAB74P+0,0X1.6A09E667F3BCCP-2,0.00000000000000000000000000000000
0X1.0A2B23F3BAB73P+0,0X1.6A09E667F3BCCP+1,0.00000000000000000000000000000000
0X1.0A2B23F3BAB74P+0,0X1.6A09E667F3BCDP+1,0.00000000000000000000000000000000
0X1.0A2B23F3BAB72P+0,0X1.6A09E667F3BCBP+1,0.00000000000000000000000000000000
