0000000000000000,fff0000000000000
3f847ae147ae147b,c0126bb1bbb55515
3f947ae147ae147b,c00f4bd2b7ac1baf
3f9eb851eb851eb8,c00c0d6e3a1428a6
3fa47ae147ae147b,c009c041f7ed8d33
3fa999999999999a,c007f7427b73e391
3faeb851eb851eb8,c00681dd7a559a2a
3fb1eb851eb851ec,c005462a20517cff
3fb47ae147ae147b,c00434b1382efeb8
3fb70a3d70a3d70a,c0034378fcbda720
3fb999999999999a,c0026bb1bbb55515
3fbc28f5c28f5c29,c001a87fbfeb72df
3fbeb851eb851eb8,c000f64cba970bae
3fc0a3d70a3d70a4,c000525f4c391dda
3fc1eb851eb851ec,bfff7532c125dd07
3fc3333333333333,bffe5a9a7c3ac418
3fc47ae147ae147b,bffd5240f0e0e078
3fc5c28f5c28f5c3,bffc59ef6ae05562
3fc70a3d70a3d70a,bffb6fd079fe314a
3fc851eb851eb852,bffa925ae2cbedfd
3fc999999999999a,bff9c041f7ed8d33
3fcae147ae147ae1,bff8f869c5f5f6f4
3fcc28f5c28f5c29,bff839de0059c8c7
3fcd70a3d70a3d71,bff783caf331ec76
3fceb851eb851eb8,bff6d577f5b0fa65
3fd0000000000000,bff62e42fefa39ef
3fd0a3d70a3d70a4,bff58d9d18f51ebc
3fd147ae147ae148,bff4f3077ece4b36
3fd1eb851eb851ec,bff45e1141a8c00f
3fd28f5c28f5c28f,bff3ce5557395819
3fd3333333333333,bff34378fcbda721
3fd3d70a3d70a3d7,bff2bd2a5db2fda2
3fd47ae147ae147b,bff23b1f7163c380
3fd51eb851eb851f,bff1bd150529e2b4
3fd5c28f5c28f5c3,bff142cdeb63386a
3fd6666666666667,bff0cc1248b56ccb
3fd70a3d70a3d70a,bff058aefa811452
3fd7ae147ae147ae,bfefd0ea24bf89b8
3fd851eb851eb852,bfeef672c69da20b
3fd8f5c28f5c28f6,bfee21a83b8a7152
3fd999999999999a,bfed5240f0e0e077
3fda3d70a3d70a3e,bfec87f8c76ff775
3fdae147ae147ae1,bfebc2908cf1b3fa
3fdb851eb851eb85,bfeb01cd8556f868
3fdc28f5c28f5c29,bfea457901b9579f
3fdccccccccccccd,bfe98d60031b821b
3fdd70a3d70a3d71,bfe8d952e7699efc
3fde147ae147ae15,bfe829251f66e5d2
3fdeb851eb851eb8,bfe77cacec67bada
3fdf5c28f5c28f5c,bfe6d3c324e13f4f
3fe0000000000000,bfe62e42fefa39ef
3fe051eb851eb852,bfe58c09e066a4b0
3fe0a3d70a3d70a4,bfe4ecf732f00389
3fe0f5c28f5c28f6,bfe450ec3d21b601
3fe147ae147ae148,bfe3b7cbfea25c7d
3fe199999999999a,bfe3217b0fd2b116
3fe1eb851eb851ec,bfe28ddf8457462f
3fe23d70a3d70a3e,bfe1fce0d03dd5e4
3fe28f5c28f5c28f,bfe16e67af787642
3fe2e147ae147ae1,bfe0e25e0f715ce7
3fe3333333333333,bfe058aefa811452
3fe3851eb851eb85,bfdfa28d0a2e908a
3fe3d70a3d70a3d7,bfde982378d782aa
3fe428f5c28f5c29,bfdd91fd2d23cfa6
3fe47ae147ae147b,bfdc8ff7c79a9a21
3fe4cccccccccccd,bfdb91f28212ba02
3fe51eb851eb851f,bfda97ce16b316f1
3fe570a3d70a3d71,bfd9a16ca8d43e81
3fe5c28f5c28f5c3,bfd8aeb1af986dcb
3fe6147ae147ae15,bfd7bf81e213a5ac
3fe6666666666667,bfd6d3c324e13f4d
3fe6b851eb851eb8,bfd5eb5c7907e4ca
3fe70a3d70a3d70a,bfd50635ec0fdd69
3fe75c28f5c28f5c,bfd42438893252f5
3fe7ae147ae147ae,bfd3454e4b8a9f90
3fe8000000000000,bfd269621134db92
3fe851eb851eb852,bfd1905f8f46d038
3fe8a3d70a3d70a4,bfd0ba3346922d9d
3fe8f5c28f5c28f6,bfcfcd94f240dd8e
3fe947ae147ae148,bfce2c2640b4744f
3fe999999999999a,bfcc8ff7c79a9a20
3fe9eb851eb851ec,bfcaf8e8210a415b
3fea3d70a3d70a3e,bfc966d721d6f616
3fea8f5c28f5c290,bfc7d9a5ca4e127a
3feae147ae147ae1,bfc6513637dde829
3feb333333333333,bfc4cd6b97964179
3feb851eb851eb85,bfc34e2a1972f9e3
3febd70a3d70a3d7,bfc1d356e462a870
3fec28f5c28f5c29,bfc05cd80afc76be
3fec7ae147ae147b,bfbdd52901b287d1
3feccccccccccccd,bfbaf8e8210a415c
3fed1eb851eb851f,bfb824bea3fe15c9
3fed70a3d70a3d71,bfb5587f437b2869
3fedc28f5c28f5c3,bfb293fe305fa975
3fee147ae147ae15,bfafae2206cabe2f
3fee666666666667,bfaa431d5bcc192d
3feeb851eb851eb8,bfa4e69ed6d80eb3
3fef0a3d70a3d70a,bf9f30b2d0091d8a
3fef5c28f5c28f5c,bf94b004bce0abf7
3fefae147ae147ae,bf8495453e6fd4bc
3ff0000000000000,0000000000000000
