-0X1.921FB54442D18P+1,-0X1P+0,0X1P+1
-0X1.8A14D57B373DFP+1,-0X1.FEFD5BFE443FEP-1,0X1.AP+3
-0X1.8209F5B22BAA6P+1,-0X1.FBF675480D903P-1,0X1.4P+2
-0X1.79FF15E92016EP+1,-0X1.F6EE5AC2509FFP-1,0X1P+2
-0X1.71F4362014835P+1,-0X1.EFEA21D101EE1P-1,0X1.4P+2
-0X1.69E9565708EFCP+1,-0X1.E6F0E134455P-1,0X1.8P+1
-0X1.61DE768DFD5C3P+1,-0X1.DC0BA9DEF5AE4P-1,0X1.8P+1
-0X1.59D396C4F1C8AP+1,-0X1.CF457DCDC158BP-1,0X1.8P+1
-0X1.51C8B6FBE6352P+1,-0X1.C0AB44E81C05AP-1,0X1P+1
-0X1.49BDD732DAA19P+1,-0X1.B04BBFF642E86P-1,0X1.4P+2
-0X1.41B2F769CF0EP+1,-0X1.9E3779B97F4A8P-1,0X1P+1
-0X1.39A817A0C37A7P+1,-0X1.8A80B635B6BE9P-1,0X1P+1
-0X1.319D37D7B7E6EP+1,-0X1.753B603D2B815P-1,0X1P+1
-0X1.2992580EAC536P+1,-0X1.5E7CF55112015P-1,0X1P+1
-0X1.21877845A0BFCP+1,-0X1.465C6FEB501B9P-1,0X1P+1
-0X1.197C987C952C4P+1,-0X1.2CF2304755A5EP-1,0X1P+1
-0X1.1171B8B38998BP+1,-0X1.1257E3C182B5P-1,0X1P+1
-0X1.0966D8EA7E052P+1,-0X1.ED50D5CBFA94EP-2,0X1P+1
-0X1.015BF9217271AP+1,-0X1.B3FF7C925819EP-2,0X1P+1
-0X1.F2A232B0CDBC1P+0,-0X1.78F5A48A8A916P-2,0X1P+2
-0X1.E28C731EB695P+0,-0X1.3C6EF372FE94FP-2,0X1.8P+1
-0X1.D276B38C9F6DEP+0,-0X1.FD511FA1C0791P-3,0X1.4P+2
-0X1.C260F3FA8846CP+0,-0X1.7FC1C65037A71P-3,0X1P+2
-0X1.B24B3468711FBP+0,-0X1.00AEB5DA15BDCP-3,0X1P+1
-0X1.A23574D659F89P+0,-0X1.0130A1BE0936BP-4,0X1P+2
-0X1.921FB54442D17P+0,0X1.469898CC51701P-52,0X1P+2
-0X1.8209F5B22BAA6P+0,0X1.0130A1BE09383P-4,0X1.4P+2
-0X1.71F4362014834P+0,0X1.00AEB5DA15BE7P-3,0X1P+1
-0X1.61DE768DFD5C2P+0,0X1.7FC1C65037A84P-3,0X1P+1
-0X1.51C8B6FBE6351P+0,0X1.FD511FA1C079CP-3,0X1P+1
-0X1.41B2F769CF0DFP+0,0X1.3C6EF372FE954P-2,0X1P+1
-0X1.319D37D7B7E6EP+0,0X1.78F5A48A8A91AP-2,0X1P+1
-0X1.21877845A0BFCP+0,0X1.B3FF7C925819FP-2,0X1P+1
-0X1.1171B8B38998AP+0,0X1.ED50D5CBFA955P-2,0X1P+1
-0X1.015BF92172718P+0,0X1.1257E3C182B53P-1,0X1P+1
-0X1.E28C731EB695P-1,0X1.2CF2304755A5EP-1,0X1P+1
-0X1.C260F3FA8846CP-1,0X1.465C6FEB501BCP-1,0X1P+1
-0X1.A23574D659F88P-1,0X1.5E7CF55112014P-1,0X1P+1
-0X1.8209F5B22BAA4P-1,0X1.753B603D2B817P-1,0X1P+1
-0X1.61DE768DFD5CP-1,0X1.8A80B635B6BEBP-1,0X1P+2
-0X1.41B2F769CF0EP-1,0X1.9E3779B97F4A7P-1,0X1P+1
-0X1.21877845A0BFCP-1,0X1.B04BBFF642E86P-1,0X1P+1
-0X1.015BF92172718P-1,0X1.C0AB44E81C059P-1,0X1P+1
-0X1.C260F3FA88468P-2,0X1.CF457DCDC158CP-1,0X1P+1
-0X1.8209F5B22BAAP-2,0X1.DC0BA9DEF5AE5P-1,0X1P+1
-0X1.41B2F769CF0D8P-2,0X1.E6F0E134455P-1,0X1P+0
-0X1.015BF92172718P-2,0X1.EFEA21D101EEP-1,0X1P+1
-0X1.8209F5B22BAAP-3,0X1.F6EE5AC2509FEP-1,0X1P+1
-0X1.015BF9217271P-3,0X1.FBF675480D902P-1,0X1P+0
-0X1.015BF921727P-4,0X1.FEFD5BFE443FEP-1,0X1P+1
0X1P-51,0X1.FFFFFFFFFFFFFP-1,0X0P+0
0X1.015BF9217272P-4,0X1.FEFD5BFE443FDP-1,0X1P+2
0X1.015BF9217272P-3,0X1.FBF675480D902P-1,0X1P+1
0X1.8209F5B22BABP-3,0X1.F6EE5AC2509FEP-1,0X1P+1
0X1.015BF9217272P-2,0X1.EFEA21D101EDFP-1,0X1P+1
0X1.41B2F769CF0E8P-2,0X1.E6F0E134454FEP-1,0X1P+1
0X1.8209F5B22BABP-2,0X1.DC0BA9DEF5AE2P-1,0X1P+1
