x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.000000e+00,0,0,0,0,0,0,0,0,0,0,
1.570796e+00,0,0,0,0,1,1,0,0,0,0,
1.047198e+00,0,0,0,5,1,1,0,0,0,0,
5.235988e-01,2,2,2,15,2,2,2,2,2,2,
7.853982e-01,1,1,1,5,1,1,1,1,1,1,
3.926991e-01,3,3,3,11,2,2,3,3,3,3,
6.283185e-01,0,0,0,1,1,1,0,0,0,0,
3.141593e-01,1,1,1,6,1,1,1,1,1,1,
2.617994e-01,2,2,2,11,1,1,2,2,2,2,
1.000000e+22,767594285891266,767594285891266,767594285891266,4605083568118297813,767594285891267,767594285891267,767594285891266,767594285891266,767594285891266,767594285891266,
