cos (x/2) = Sqrt[(1 + cos(x))/2)],0.,None,1.,1.
cos (x/2) = Sqrt[(1 + cos(x))/2)],1.5707963267948966,None,0.70710678118654753120014335177405635979200546023071557081904831410829528985138192,0.70710678118654753120014335177405635979200546023071557081904831410829528985138192
cos (x/2) = Sqrt[(1 + cos(x))/2)],1.0471975511965976,None,0.86602540378443868330227678602622577808586264448134570889630803234070309704104941,0.86602540378443868330227678602622577808586264448134570889630803234070309704104941
cos (x/2) = Sqrt[(1 + cos(x))/2)],0.52359877559829882,None,0.965925826289068293618426304835980601140787647759939364285118573084240702658847869,0.965925826289068293618426304835980601140787647759939364285118573084240702658847869
cos (x/2) = Sqrt[(1 + cos(x))/2)],0.78539816339744828,None,0.923879532511286761794894561516162061798276462105453354865812567809544253125887981,0.923879532511286761794894561516162061798276462105453354865812567809544253125887981
cos (x/2) = Sqrt[(1 + cos(x))/2)],0.39269908169872414,None,0.9807852804032304505706144389170993148528179655726805301717367855191357924339153869,0.9807852804032304505706144389170993148528179655726805301717367855191357924339153869
cos (x/2) = Sqrt[(1 + cos(x))/2)],0.26179938779914941,None,0.9914448613738104128765457021432161801744875902392936745233499695350351428839609792,0.9914448613738104128765457021432161801744875902392936745233499695350351428839609792
cos (x/2) = Sqrt[(1 + cos(x))/2)],1.e22,None,-0.8727012047072981282655172058433706003632070306657662386727,0.8727012047072981282655172058433706003632070306657662386727
cos (x/2) = Sqrt[(1 + cos(x))/2)],2.2250738585072014e-308,None,1.,1.
cos (x/2) = Sqrt[(1 + cos(x))/2)],1.7976931348623157e308,None,0.,0.
cos (x/2) = Sqrt[(1 + cos(x))/2)],0.,None,1.,1.
