cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.,1.5707963267948966,6.123233995736766e-17,1.9231321691639753e-17
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),1.5707963267948966,1.0471975511965976,-0.8660254037844385640709550943864648044632006119258285142664937542514362381101773,-0.8660254037844385640709550943864648044632006119258285142664937542514362381101773
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),1.0471975511965976,0.78539816339744828,-0.2588190451025205925682367950675627058824463292232654972201355299838317990073796,-0.2588190451025205925682367950675627058824463292232654972201355299838317990073796
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.78539816339744828,0.62831853071795862,0.15643446504023092561273593143292442177781234707614393868928632476631201026582713,0.15643446504023092561273593143292442177781234707614393868928632476631201026582713
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.62831853071795862,0.52359877559829882,0.40673664307580028154071998881303984394620106629930961866521904115838071760923981,0.40673664307580028154071998881303984394620106629930961866521904115838071760923981
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.52359877559829882,0.39269908169872414,0.60876142900872069327283958573013760710393523137567530865433638908936088904896679,0.60876142900872069327283958573013760710393523137567530865433638908936088904896679
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.39269908169872414,0.31415926535897931,0.76040596560003095678394028419898796948856320006553284118087497122212621124346629,0.76040596560003095678394028419898796948856320006553284118087497122212621124346629
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.31415926535897931,0.26179938779914941,0.83867056794542405163273922131146851424857110787586554385015320544434570385927323,0.83867056794542405163273922131146851424857110787586554385015320544434570385927323
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.26179938779914941,0.,0.9659258262890683,0.9659258262890683
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),1.e22,1.e-22,0.5232147853951389454976796934696862110210972404126893294883,0.5232147853951389454976796934696862110210972404126893294883
