x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.000000e+00,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
4.800000e-01,1,1,9209664323879022982,9209664323879022950,0,0,9209664323879022982,9209664323879022982,9209664323879022982,
4.900000e-01,1,1,9209543336800918339,9209543336800918323,0,0,9209543336800918339,9209543336800918339,9209543336800918339,
5.000000e-01,0,0,9209424794074192767,9209424794074192728,0,0,9209424794074192767,9209424794074192767,9209424794074192767,
5.100000e-01,1,1,9209308598883165885,9209308598883165857,0,0,9209308598883165885,9209308598883165885,9209308598883165885,
5.200000e-01,1,1,9209194660052636179,9209194660052636138,0,0,9209194660052636180,9209194660052636180,9209194660052636180,
5.300000e-01,0,0,9209082891618062646,9209082891618062605,0,0,9209082891618062645,9209082891618062645,9209082891618062645,
5.400000e-01,0,0,9208973212435923720,9208973212435923681,0,0,9208973212435923720,9208973212435923720,9208973212435923720,
5.500000e-01,1,1,9208865545829829428,9208865545829829410,0,0,9208865545829829428,9208865545829829428,9208865545829829428,
5.600000e-01,1,1,9208759819268520740,9208759819268520738,0,0,9208759819268520740,9208759819268520740,9208759819268520740,
5.700000e-01,1,1,9208550132081099281,9208550132081099274,0,0,9208550132081099281,9208550132081099281,9208550132081099281,
5.800000e-01,1,1,9208312017918177053,9208312017918177020,0,0,9208312017918177053,9208312017918177053,9208312017918177053,
5.900000e-01,1,1,9208077974282791297,9208077974282791278,0,0,9208077974282791297,9208077974282791297,9208077974282791297,
6.000000e-01,1,1,9207847864340657160,47181327878631312,0,0,9207847864340657160,9207847864340657160,47181327878631321,
6.100000e-01,1,1,9207621558043294837,47218591059592426,0,0,9207621558043294837,9207621558043294837,47218591059592434,
6.200000e-01,1,1,9207398931686626103,9207367127921387681,0,0,9207398931686626103,9207398931686626103,9207367127921387713,
6.300000e-01,1,1,9207179867504887854,9207148572621782372,0,0,9207179867504887854,9207179867504887854,9207148572621782390,
6.400000e-01,1,1,9206964253296525067,9206933451266758947,0,0,9206964253296525067,9206964253296525067,9206933451266758955,
6.500000e-01,1,1,9206751982079087955,9206721657619454050,0,0,9206751982079087955,9206751982079087955,9206721657619454082,
6.600000e-01,0,0,9206542951770476033,9206513090297817161,0,0,9206542951770476033,9206542951770476033,9206513090297817186,
6.700000e-01,1,1,9206337064894151614,9206307652483248086,0,0,9206337064894151614,9206337064894151614,9206307652483248126,
6.800000e-01,0,0,9206134228306191841,9206105251650768987,0,0,9206134228306191841,9206134228306191841,9206105251650769016,
6.900000e-01,1,1,9205934352942266122,9205905799318848134,0,0,9205934352942266122,9205934352942266122,9205905799318848163,
7.000000e-01,0,0,9205737353582818594,9205709210817183208,0,0,9205737353582818594,9205737353582818594,9205709210817183232,
7.100000e-01,1,1,9205543148634906043,9205515405070918505,0,0,9205543148634906043,9205543148634906043,9205515405070918536,
7.200000e-01,0,0,9205351659929293457,9205324304399920206,0,0,9205351659929293457,9205351659929293457,9205324304399920230,
7.300000e-01,1,1,9205162812531544389,9205135834331865913,0,0,9205162812531544389,9205162812531544389,9205135834331865951,
7.400000e-01,0,0,9204976534565963522,9204949923428023371,0,0,9204976534565963522,9204976534565963522,9204949923428023398,
7.500000e-01,2,2,9204790549805052036,9204764295874393832,0,0,9204790549805052036,9204790549805052036,9204764295874393860,
7.600000e-01,0,0,9204401957011430673,9204376050825189249,0,0,9204401957011430673,9204401957011430673,9204376050825189249,
7.700000e-01,1,1,9204018444007797420,9203992876474221864,0,0,9204018444007797420,9204018444007797420,9203992876474221870,
7.800000e-01,0,0,9203639879697269098,9203614642076567202,0,0,9203639879697269098,9203639879697269098,9203614642076567210,
7.900000e-01,1,1,9203266137993310858,9203241221879713640,0,0,9203266137993310858,9203266137993310858,9203241221879713642,
8.000000e-01,0,0,9202897097567626122,9202872494872580467,0,0,9202897097567626122,9202897097567626122,9202872494872580473,
8.100000e-01,1,1,9202532641613706795,9202508344550112157,0,0,9202532641613706795,9202532641613706795,9202508344550112173,
8.200000e-01,0,0,9202172657624890711,9202148658692302973,0,0,9202172657624890711,9202172657624890711,9202148658692302972,
8.300000e-01,0,0,9201817037185871179,9201793329156603180,0,0,9201817037185871179,9201817037185871179,9201793329156603210,
8.400000e-01,1,1,9201465675776691899,9201442251682746596,0,0,9201465675776691899,9201465675776691899,9201442251682746614,
8.500000e-01,1,1,9201118472588340642,9201095325709117217,0,0,9201118472588340641,9201118472588340641,9201095325709117224,
8.600000e-01,1,1,9200775330349127715,9200752454199846841,0,0,9200775330349127715,9200775330349127715,9200752454199846853,
8.700000e-01,1,1,9200290652675648577,9200268040996446762,0,0,9200290652675648577,9200290652675648577,9200268040996446797,
8.800000e-01,1,1,9199597701790712630,9199575348536359819,0,0,9199597701790712630,9199597701790712630,9199575348536359857,
8.900000e-01,2,2,9198912581026853352,9198890480357051401,0,0,9198912581026853352,9198912581026853352,9198890480357051440,
9.000000e-01,0,0,9198235115403774764,9198213261673998023,0,0,9198235115403774765,9198235115403774765,9198213261673998036,
9.100000e-01,1,1,9197565135741872788,9197543523494714638,0,0,9197565135741872788,9197565135741872788,9197543523494714660,
9.200000e-01,1,1,9196902478408640167,9196881102365632648,0,0,9196902478408640168,9196902478408640168,9196881102365632664,
9.300000e-01,1,1,9196246985078780085,9196225840132655542,0,0,9196246985078780084,9196246985078780084,9196225840132655566,
9.400000e-01,1,1,9194967587312259512,9194946668519626217,0,0,9194967587312259512,9194967587312259512,9194946668519626240,
9.500000e-01,1,1,9193663649499790939,9193642952074196160,0,0,9193663649499790939,9193663649499790939,9193642952074196199,
9.600000e-01,1,1,9192373365737246343,9192352885042602743,0,0,9192373365737246343,9192373365737246343,9192352885042602778,
9.700000e-01,0,0,9190405641412362144,9190385372956714666,0,0,9190405641412362144,9190405641412362144,9190385372956714704,
9.800000e-01,1,1,9187857948973157201,9187837888402769739,0,0,9187857948973157201,9187857948973157201,9187837888402769760,
9.900000e-01,1,1,9183348661256995680,9183328804350737820,0,0,9183348661256995680,9183348661256995680,9183328804350737842,
1.000000e+00,0,0,4611686018427387904,4611666361091403885,0,0,4611686018427387904,4611686018427387904,4611666361091403885,
