x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.000000e+00,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
1.000000e-02,0,0,0,0,0,0,0,0,0,
2.000000e-02,1,1,1,40,0,0,1,1,1,
3.000000e-02,0,0,0,34,0,0,0,0,0,
4.000000e-02,1,1,1,35,0,0,1,1,1,
5.000000e-02,0,0,0,6,0,0,0,0,0,
6.000000e-02,1,1,1,30,0,0,1,1,1,
7.000000e-02,1,1,1,15,0,0,1,1,1,
8.000000e-02,0,0,0,29,0,0,0,0,0,
9.000000e-02,0,0,0,24,0,0,0,0,0,
1.000000e-01,0,0,0,0,0,0,0,0,0,
1.100000e-01,0,0,0,0,0,0,0,0,0,
1.200000e-01,0,0,0,2,0,0,0,0,0,
1.300000e-01,1,1,1,3,0,0,1,1,0,
1.400000e-01,0,0,0,1,0,0,0,0,0,
1.500000e-01,1,1,1,8,0,0,1,1,1,
1.600000e-01,1,1,1,3,0,0,1,1,1,
1.700000e-01,0,0,1,1,0,0,1,1,1,
1.800000e-01,0,0,0,9,0,0,0,0,0,
1.900000e-01,1,1,1,1,0,0,1,1,1,
2.000000e-01,1,1,1,8,0,0,1,1,1,
2.100000e-01,1,1,1,7,0,0,1,1,0,
2.200000e-01,1,1,1,7,0,0,1,1,1,
2.300000e-01,1,1,1,1,0,0,1,1,1,
2.400000e-01,1,1,1,1,0,0,1,1,1,
2.500000e-01,0,0,0,4,0,0,0,0,0,
2.600000e-01,0,0,0,0,0,0,0,0,0,
2.700000e-01,1,1,1,7,0,0,1,1,1,
2.800000e-01,0,0,0,7,0,0,0,0,1,
2.900000e-01,1,1,1,9,0,0,1,1,1,
3.000000e-01,0,0,0,6,0,0,0,0,0,
3.100000e-01,0,0,0,3,0,0,0,0,0,
3.200000e-01,1,1,1,1,0,0,1,1,1,
3.300000e-01,1,1,1,10,0,0,1,1,1,
3.400000e-01,0,0,0,16,0,0,0,0,0,
3.500000e-01,0,0,0,6,0,0,0,0,0,
3.600000e-01,1,1,1,14,0,0,1,1,1,
3.700000e-01,0,0,0,0,0,0,0,0,0,
3.800000e-01,1,1,1,16,0,0,1,1,1,
3.900000e-01,0,0,0,14,0,0,0,0,0,
4.000000e-01,0,0,0,11,0,0,0,0,0,
4.100000e-01,0,0,0,9,0,0,0,0,0,
4.200000e-01,0,0,0,10,0,0,0,0,0,
4.300000e-01,1,1,1,9,0,0,1,1,1,
4.400000e-01,0,0,0,10,0,0,0,0,0,
4.500000e-01,0,0,0,6,0,0,0,0,0,
4.600000e-01,1,1,1,17,0,0,1,1,1,
4.700000e-01,0,0,0,10,0,0,0,0,0,
4.800000e-01,1,1,1,15,0,0,1,1,1,
4.900000e-01,1,1,1,7,0,0,1,1,0,
5.000000e-01,0,0,0,4,0,0,0,0,0,
5.100000e-01,1,1,1,12,0,0,1,1,1,
5.200000e-01,1,1,1,15,0,0,0,0,0,
5.300000e-01,0,0,0,1,0,0,0,0,0,
5.400000e-01,0,0,0,9,0,0,1,1,1,
5.500000e-01,1,1,1,3,0,0,1,1,1,
5.600000e-01,1,1,1,11,0,0,1,1,1,
5.700000e-01,1,1,1,20,0,0,0,0,0,
5.800000e-01,1,1,1,27,0,0,0,0,0,
5.900000e-01,1,1,1,31,0,0,1,1,1,
6.000000e-01,1,1,1,not_finite,0,0,0,0,not_finite,
6.100000e-01,1,1,1,0,0,0,1,1,1,
6.200000e-01,1,1,1,5,0,0,0,0,0,
6.300000e-01,1,1,1,11,0,0,1,1,1,
6.400000e-01,1,1,1,30,0,0,1,1,1,
6.500000e-01,1,1,1,15,0,0,0,0,0,
6.600000e-01,0,0,0,11,0,0,0,0,0,
6.700000e-01,1,1,1,20,0,0,0,0,0,
6.800000e-01,0,0,1,24,0,0,0,0,1,
6.900000e-01,1,1,1,24,0,0,1,1,1,
7.000000e-01,0,0,0,5,0,0,0,0,0,
7.100000e-01,1,1,1,27,0,0,1,1,1,
7.200000e-01,0,0,0,20,0,0,0,0,0,
7.300000e-01,1,1,1,5,0,0,1,1,1,
7.400000e-01,0,0,0,29,0,0,0,0,0,
7.500000e-01,2,2,2,3,0,0,1,1,1,
7.600000e-01,0,0,0,46,0,0,0,0,0,
7.700000e-01,1,1,1,9,0,0,1,1,1,
7.800000e-01,0,0,0,43,0,0,1,1,1,
7.900000e-01,1,1,1,41,0,0,1,1,1,
8.000000e-01,0,0,0,28,0,0,0,0,0,
8.100000e-01,1,1,1,17,0,0,1,1,0,
8.200000e-01,0,0,0,20,0,0,0,0,0,
8.300000e-01,0,0,0,5,0,0,0,0,0,
8.400000e-01,1,1,1,27,0,0,1,1,1,
8.500000e-01,1,1,1,21,0,0,0,0,1,
8.600000e-01,1,1,1,22,0,0,1,1,1,
8.700000e-01,1,1,1,70,0,0,1,1,1,
8.800000e-01,1,1,1,54,0,0,1,1,1,
8.900000e-01,2,2,2,31,0,0,1,1,1,
9.000000e-01,0,0,0,17,0,0,0,0,0,
9.100000e-01,1,1,1,56,0,0,1,1,1,
9.200000e-01,1,1,1,41,0,0,0,0,0,
9.300000e-01,1,1,1,20,0,0,0,0,0,
9.400000e-01,1,1,1,91,0,0,1,1,1,
9.500000e-01,1,1,1,59,0,0,0,0,1,
9.600000e-01,1,1,1,114,0,0,1,1,0,
9.700000e-01,0,0,0,92,0,0,0,0,1,
9.800000e-01,1,1,1,88,0,0,1,1,0,
9.900000e-01,1,1,1,103,0,0,1,1,0,
1.000000e+00,0,0,0,0,0,0,0,0,0,
