exp(a)/exp(b)=exp(a-b),0X0P+0,0X1.4P+2,0X1.B993FE00D5376P-8,0.06300000000000000044408920985006,0X1.B993FE00D5376P-8,0.00899999999999999931998839741709
exp(a)/exp(b)=exp(a-b),0X1P+1,-0X1P+1,0X1.B4C902E273A58P+5,0.01499999999999999944488848768742,0X1.B4C902E273A58P+5,0.00600000000000000012490009027033
exp(a)/exp(b)=exp(a-b),0X1P+1,0X0P+0,0X1.D8E64B8D4DDADP+2,0.00700000000000000014571677198205,0X1.D8E64B8D4DDADP+2,0.00500000000000000010408340855861
exp(a)/exp(b)=exp(a-b),-0X1P+1,0X1.4P+2,0X1.DE16B9C24A98EP-11,0.01099999999999999936162176084053,0X1.DE16B9C24A98EP-11,0.00700000000000000014571677198205
exp(a)/exp(b)=exp(a-b),-0X1P+1,0X1.0F0CF064DD592P+73,0X0P+0,0.01000000000000000020816681711722,0X0P+0,0.00200000000000000004163336342344
exp(a)/exp(b)=exp(a-b),0X1P+3,0X1P+3,0X1P+0,0.02400000000000000049960036108132,0X1P+0,0.00100000000000000002081668171172
exp(a)/exp(b)=exp(a-b),-0X1.E392010175EE6P-74,-0X1.82DB34012B251P-77,0X1P+0,0.00200000000000000004163336342344,0X1.FFFFFFFFFFFFFP-1,0.00100000000000000002081668171172
exp(a)/exp(b)=exp(a-b),0X1.0F0CF064DD592P+73,0X1.8P+1,0X1.FFFFFFFFFFFFFP+1023,0.00800000000000000016653345369377,0X1.FFFFFFFFFFFFFP+1023,0.00100000000000000002081668171172
exp(a)/exp(b)=exp(a-b),0X1P-1022,0X1.8P+1,0X1.97DB0CCCEB0AEP-5,0.00899999999999999931998839741709,0X1.97DB0CCCEB0AEP-5,0.00600000000000000012490009027033
exp(a)/exp(b)=exp(a-b),0X1.FFFFFFFFFFFFFP+1023,0X1.8P+1,0X1.FFFFFFFFFFFFFP+1023,0.00600000000000000012490009027033,0X1.FFFFFFFFFFFFFP+1023,0.00100000000000000002081668171172
