sin^2(x)+cos^2(x)=1,0X0P+0,none,0X1P+0,0.05999999999999999777955395074969,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P+0,none,0X1.FFFFFFFFFFFFFP-1,0.19200000000000000399680288865056,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P+0,none,0X1.FFFFFFFFFFFFFP-1,0.01200000000000000024980018054066,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P-1,none,0X1.FFFFFFFFFFFFFP-1,0.00899999999999999931998839741709,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P-1,none,0X1.FFFFFFFFFFFFFP-1,0.00899999999999999931998839741709,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P-2,none,0X1.FFFFFFFFFFFFFP-1,0.00800000000000000016653345369377,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P-2,none,0X1.FFFFFFFFFFFFFP-1,0.00800000000000000016653345369377,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0F0CF064DD592P+73,none,0X1P+0,0.13000000000000000444089209850063,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1P-1022,none,0X1.FFFFFFFFFFFFFP-1,0.00899999999999999931998839741709,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1.FFFFFFFFFFFFFP+1023,none,0X1P+0,0.22000000000000000111022302462516,0X1P+0,0.00000000000000000000000000000000
