0000000000000000,0000000000000000
3ff921fb54442d18,3ff0000000000000
3ff0c152382d7365,3febb67ae8584caa
3fe0c152382d7365,3fdfffffffffffff
3fe921fb54442d18,3fe6a09e667f3bcc
3fd921fb54442d18,3fd87de2a6aea963
3fe41b2f769cf0e0,3fe2cf2304755a5e
3fd41b2f769cf0e0,3fd3c6ef372fe94f
3fd0c152382d7365,3fd0907dc1930690
7ff0000000000000,fff8000000000000
fff0000000000000,fff8000000000000
fff8000000000000,fff8000000000000
4480f0cf064dd592,bfeb453ab76bf397
