0000000000000000,0000000000000000
3ff0000000000000,3fe921fb54442d18
bff0000000000000,bfe921fb54442d18
3fe279a74590331c,3fe0c152382d7365
bfe279a74590331c,bfe0c152382d7365
3ffbb67ae8584caa,3ff0c152382d7365
bffbb67ae8584caa,bff0c152382d7365
7ff0000000000000,3ff921fb54442d18
fff0000000000000,bff921fb54442d18
fff8000000000000,fff8000000000000
