sin(2*x)=2*sin(x)*cos(x),0.,None,0.,0.
sin(2*x)=2*sin(x)*cos(x),1.5707963267948966,None,3.84626433832795028841971693993750963375298454826042509318752307e-17,3.84626433832795028841971693993750963375298454826042509318752307e-17
sin(2*x)=2*sin(x)*cos(x),1.0471975511965976,None,0.8660254037844387929179376318460668131055935087470098068841389124447111867899973,0.8660254037844387929179376318460668131055935087470098068841389124447111867899973
sin(2*x)=2*sin(x)*cos(x),0.52359877559829882,None,0.86602540378443859368661594020634748994083870859767239354278635993429109397852295,0.86602540378443859368661594020634748994083870859767239354278635993429109397852295
sin(2*x)=2*sin(x)*cos(x),0.78539816339744828,None,0.999999999999999999999999999999998245825265330743126790072928563162829839377384398574129566860096,0.9999999999999999999999999999999982458252653307431267900729285631628298393773844
sin(2*x)=2*sin(x)*cos(x),0.39269908169872414,None,0.70710678118654750345940974870469088797369006837076591890980159518206558170839355,0.70710678118654750345940974870469088797369006837076591890980159518206558170839355
sin(2*x)=2*sin(x)*cos(x),0.26179938779914941,None,0.49999999999999995403387677895594596782109734032730774468827035418828291500669825,0.49999999999999995403387677895594596782109734032730774468827035418828291500669825
sin(2*x)=2*sin(x)*cos(x),1.e22,None,-0.8917681694489894682061496897488229625844090396460241954911,-0.891768169448989468206149689748822962584409039646024195491
sin(2*x)=2*sin(x)*cos(x),2.2250738585072014e-308,None,4.4501477170144028e-308,4.4501477170144028e-308
sin(2*x)=2*sin(x)*cos(x),1.7976931348623157e308,None,0.,0.e1
