0X0P+0,0X0P+0,0.00400000000000000008326672684689
0X1.8P+1,0X1.3FC176B7A855FP+0,0.06099999999999999866773237044981
0X0P+0,0X0P+0,0.00100000000000000002081668171172
0X1.8P+1,0X1.3FC176B7A855FP+0,0.03400000000000000244249065417534
0X0P+0,0X0P+0,0.00100000000000000002081668171172
0X1.8P+1,0X1.3FC176B7A855FP+0,0.03400000000000000244249065417534
0X0P+0,0X0P+0,0.00000000000000000000000000000000
0X1.CP+2,0X1.6DCC57BB565FCP+0,0.02500000000000000138777878078145
0X0P+0,0X0P+0,0.00000000000000000000000000000000
0X0P+0,0X0P+0,0.00100000000000000002081668171172
0X0P+0,0X0P+0,0.00100000000000000002081668171172
0X0P+0,0X0P+0,0.00000000000000000000000000000000
0X0P+0,0X0P+0,0.00000000000000000000000000000000
