0X0P+0,0X0P+0,0X0P+0,0.00500000000000000010408340855861
0X0P+0,0X0P+0,0X0P+0,0.00000000000000000000000000000000
0X0P+0,0X0P+0,0X0P+0,0.00000000000000000000000000000000
0X1.8P+1,0X1.8P+1,0X1.921FB54442D18P-1,0.00300000000000000006245004513517
0X1.8P+1,0X1.8P+1,0X1.921FB54442D18P-1,0.00200000000000000004163336342344
