x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
1.000000e+00,6.000000e+00,3.000000e+00,3.147016e-317,0.000000e+00,2.000000e+00,1.000000e+00,1.000000e+00,not_finite,1.000000e+00,0.000000e+00,
2.718282e+00,1.000000e+00,1.000000e+00,3.147016e-317,0.000000e+00,3.300000e+01,2.700000e+01,1.000000e+00,not_finite,2.000000e+00,0.000000e+00,
2.718282e+00,0.000000e+00,1.000000e+00,3.147016e-317,0.000000e+00,4.000000e+00,6.000000e+00,0.000000e+00,not_finite,0.000000e+00,0.000000e+00,
