x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
2.500000e-01,9206358438262487268,9206358438262487268,6214236862776348,6214236862776348,9206358438262487268,9206358438262487268,6214236862776348,6214236862776348,6214236862776348,
2.600000e-01,9206358438262487268,9206358438262487268,6137525522257485,6137525522257485,9206358438262487268,9206358438262487268,6137525522257485,6137525522257485,6137525522257485,
2.700000e-01,9206358438262487268,9206358438262487268,6063709650019998,6063709650019998,9206358438262487269,9206358438262487269,6063709650019998,6063709650019998,6063709650019998,
2.800000e-01,9206358438262487268,9206358438262487268,5992578594219005,5992578594219005,9206358438262487268,9206358438262487268,5992578594219005,5992578594219005,5992578594219005,
2.900000e-01,9206358438262487267,9206358438262487267,5923943886512947,5923943886512947,9206358438262487268,9206358438262487268,5923943886512947,5923943886512947,5923943886512947,
3.000000e-01,9206358438262487268,9206358438262487268,5857636232581533,5857636232581533,9206358438262487268,9206358438262487268,5857636232581533,5857636232581533,5857636232581533,
3.100000e-01,9206358438262487268,9206358438262487268,5793502996291382,5793502996291382,9206358438262487268,9206358438262487268,5793502996291382,5793502996291382,5793502996291382,
3.200000e-01,9206312051381602279,9206312051381602279,5731406083419805,5731406083419805,9206312051381602280,9206312051381602280,5731406083419805,5731406083419805,5731406083419805,
3.300000e-01,9206191679517016840,9206191679517016840,5671220151127086,5671220151127086,9206191679517016841,9206191679517016841,5671220151127086,5671220151127086,5671220151127086,
3.400000e-01,9206074901384364214,9206074901384364214,5612831084800773,5612831084800773,9206074901384364214,9206074901384364214,5612831084800773,5612831084800773,5612831084800773,
3.500000e-01,9205961508606257572,9205961508606257572,5556134695747452,5556134695747452,9205961508606257572,9205961508606257572,5556134695747452,5556134695747452,5556134695747452,
3.600000e-01,9205851310419536104,9205851310419536104,5501035602386718,5501035602386718,9205851310419536105,9205851310419536105,5501035602386718,5501035602386718,5501035602386718,
3.700000e-01,9205744131744298980,9205744131744298980,5447446264768156,5447446264768156,9205744131744298980,9205744131744298980,5447446264768156,5447446264768156,5447446264768156,
3.800000e-01,9205639811510499779,9205639811510499779,5395286147868556,5395286147868556,9205639811510499780,9205639811510499780,5395286147868556,5395286147868556,5395286147868556,
3.900000e-01,9205538201201944902,9205538201201944902,5344480993591118,5344480993591118,9205538201201944902,9205538201201944902,5344480993591118,5344480993591118,5344480993591118,
4.000000e-01,9205439163584659173,9205439163584659173,5294962184948253,5294962184948252,9205439163584659173,9205439163584659173,5294962184948252,5294962184948252,5294962184948252,
4.100000e-01,9205342571592294451,9205342571592294451,5246666188765892,5246666188765892,9205342571592294451,9205342571592294451,5246666188765892,5246666188765892,5246666188765892,
4.200000e-01,9205248307345867944,9205248307345867944,5199534065552637,5199534065552637,9205248307345867944,9205248307345867944,5199534065552637,5199534065552637,5199534065552637,
4.300000e-01,9205156261288859384,9205156261288859384,5153511037048360,5153511037048359,9205156261288859385,9205156261288859385,5153511037048359,5153511037048359,5153511037048359,
4.400000e-01,9205066331421750280,9205066331421750280,5108546103493806,5108546103493806,9205066331421750280,9205066331421750280,5108546103493806,5108546103493806,5108546103493806,
4.500000e-01,9204978422622592999,9204978422622592999,5064591703915165,5064591703915165,9204978422622592999,9204978422622592999,5064591703915165,5064591703915165,5064591703915165,
4.600000e-01,9204892446042261734,9204892446042261734,5021603413749533,5021603413749533,9204892446042261735,9204892446042261735,5021603413749533,5021603413749533,5021603413749533,
4.700000e-01,9204808318564746153,9204808318564746153,4979539674991742,4979539674991742,9204808318564746153,9204808318564746153,4979539674991742,4979539674991742,4979539674991742,
4.800000e-01,9204725962324269543,9204725962324269543,4938361554753438,4938361554753438,9204725962324269544,9204725962324269544,4938361554753438,4938361554753438,4938361554753438,
4.900000e-01,9204645304272199782,9204645304272199782,4898032528718556,4898032528718556,9204645304272199783,9204645304272199783,4898032528718556,4898032528718556,4898032528718556,
5.000000e-01,9204566275787716067,9204566275787716067,4858518286476700,4858518286476700,9204566275787716067,9204566275787716067,4858518286476700,4858518286476700,4858518286476700,
5.100000e-01,9204488812327031478,9204488812327031478,4819786556134406,4819786556134406,9204488812327031479,9204488812327031479,4819786556134406,4819786556134406,4819786556134406,
5.200000e-01,9204412853106678342,9204412853106678342,4781806945957836,4781806945957837,9204412853106678343,9204412853106678343,4781806945957837,4781806945957837,4781806945957837,
5.300000e-01,9204338340816962653,9204338340816962653,4744550801099993,4744550801099992,9204338340816962653,9204338340816962653,4744550801099992,4744550801099992,4744550801099992,
5.400000e-01,9204265221362203370,9204265221362203370,4707991073720350,4707991073720350,9204265221362203370,9204265221362203370,4707991073720350,4707991073720350,4707991073720350,
5.500000e-01,9204193443624807174,9204193443624807174,4672102205022253,4672102205022253,9204193443624807175,9204193443624807175,4672102205022253,4672102205022253,4672102205022253,
5.600000e-01,9204122959250601382,9204122959250601382,4636860017919357,4636860017919357,9204122959250601383,9204122959250601383,4636860017919357,4636860017919357,4636860017919357,
5.700000e-01,9203947890461897092,9203947890461897092,4602241619202188,4602241619202188,9203947890461897093,9203947890461897093,4602241619202188,4602241619202188,4602241619202188,
5.800000e-01,9203743792607963755,9203743792607963755,4568225310213299,4568225310213299,9203743792607963754,9203743792607963754,4568225310213299,4568225310213299,4568225310213299,
5.900000e-01,9203543183777633106,9203543183777633106,4534790505158190,4534790505158190,9203543183777633107,9203543183777633107,4534790505158190,4534790505158190,4534790505158190,
6.000000e-01,33592295511592142,33592295511592142,9241440159852249301,13589032367039180,33592295511592141,33592295511592141,9241440159852249301,9241440159852249301,not_finite,
6.100000e-01,33008069316700845,33008069316700845,9240629627359995681,14210521742891590,33008069316700844,33008069316700844,9240629627359995681,9240629627359995681,9240629627359995681,
6.200000e-01,9202954079763248059,9202954079763248059,4444851923378043,4413048158139653,9202954079763248060,9202954079763248060,4444851923378043,4444851923378043,4444851923378043,
6.300000e-01,9202766423549533702,9202766423549533702,4413443955354151,4382149072248687,9202766423549533703,9202766423549533703,4413443955354151,4413443955354151,4413443955354151,
6.400000e-01,9202581720893901328,9202581720893901328,4382532402623738,4351730372857626,9202581720893901329,9202581720893901329,4382532402623738,4382532402623738,4382532402623738,
6.500000e-01,9202399880262794142,9202399880262794142,4352101816293812,4321777356659939,9202399880262794143,9202399880262794143,4352101816293812,4352101816293812,4352101816293812,
6.600000e-01,9202220814312835518,9202220814312835518,4322137457640515,4292275984981668,9202220814312835518,9202220814312835518,4322137457640515,4322137457640515,4322137457640515,
6.700000e-01,9202044439638915777,9202044439638915777,4292625255235836,4263212844332348,9202044439638915778,9202044439638915778,4292625255235836,4292625255235836,4292625255235836,
6.800000e-01,9201870676540930086,9201870676540930086,4263551765261755,4234575109838930,9201870676540930086,9201870676540930086,4263551765261755,4263551765261755,4263551765261755,
6.900000e-01,9201699448807534519,9201699448807534519,4234904134731602,4206350511313643,9201699448807534520,9201699448807534520,4234904134731602,4234904134731602,4234904134731602,
7.000000e-01,9201530683515451821,9201530683515451821,4206670067366773,4178527301731411,9201530683515451821,9201530683515451821,4206670067366773,4206670067366773,4206670067366773,
7.100000e-01,9201364310843004076,9201364310843004076,4178837791901966,4151094227914459,9201364310843004077,9201364310843004077,4178837791901966,4178837791901966,4178837791901966,
7.200000e-01,9201200263896679004,9201200263896679004,4151396032614453,4124040503241226,9201200263896679004,9201200263896679004,4151396032614453,4151396032614453,4151396032614453,
7.300000e-01,9201038478549651659,9201038478549651659,4124333981892729,4097355782214291,9201038478549651660,9201038478549651660,4124333981892729,4124333981892729,4124333981892729,
7.400000e-01,9200878893291286096,9200878893291286096,4097641274677426,4071030136737302,9200878893291286096,9200878893291286096,4097641274677426,4097641274677426,4097641274677426,
7.500000e-01,9200719241840428774,9200719241840428774,4071307964623260,4045054033965084,9200719241840428776,9200719241840428776,4071307964623260,4071307964623260,4071307964623260,
7.600000e-01,9200356632509585893,9200356632509585893,4045324501844780,4019418315603356,9200356632509585893,9200356632509585893,4045324501844780,4045324501844780,4045324501844780,
7.700000e-01,9199998762295676161,9199998762295676161,4019681712121258,3994114178545708,9199998762295676162,9199998762295676162,4019681712121258,4019681712121258,4019681712121258,
7.800000e-01,9199633875848417336,9199633875848417336,4006003848851762,3980766228149874,9199633875848417336,9199633875848417336,4006003848851762,4006003848851762,4006003848851762,
7.900000e-01,9199260169867470726,9199260169867470726,4005968125840131,3981052012242915,9199260169867470727,9199260169867470727,4005968125840131,4005968125840131,4005968125840131,
8.000000e-01,9198891164266069498,9198891164266069498,4005933301556624,3981330606510975,9198891164266069498,9198891164266069498,4005933301556624,4005933301556624,4005933301556624,
8.100000e-01,9198526742271200284,9198526742271200284,4005899342506510,3981602278911888,9198526742271200285,9198526742271200285,4005899342506510,4005899342506510,4005899342506510,
8.200000e-01,9198166791408051633,9198166791408051633,4005866216839078,3981867284251339,9198166791408051633,9198166791408051633,4005866216839078,4005866216839078,4005866216839078,
8.300000e-01,9197811203291623186,9197811203291623186,4005833894247993,3982125864980024,9197811203291623186,9197811203291623186,4005833894247993,4005833894247993,4005833894247993,
8.400000e-01,9197459873430813093,9197459873430813093,4005802345878805,3982378251933520,9197459873430813094,9197459873430813094,4005802345878805,4005802345878805,4005802345878805,
8.500000e-01,9197112701044097597,9197112701044097597,4005771544243044,3982624665019626,9197112701044097598,9197112701044097598,4005771544243043,4005771544243043,4005771544243043,
8.600000e-01,9196769588885989400,9196769588885989400,4005741463138314,3982865313857452,9196769588885989401,9196769588885989401,4005741463138314,4005741463138314,4005741463138314,
8.700000e-01,9196284940598074604,9196284940598074604,4005712077573972,3983100398372192,9196284940598074605,9196284940598074605,4005712077573972,4005712077573972,4005712077573972,
8.800000e-01,9195592018427010770,9195592018427010770,4005683363701859,3983330109349086,9195592018427010771,9195592018427010771,4005683363701859,4005683363701859,4005683363701859,
8.900000e-01,9194906925728101586,9194906925728101586,4005655298751764,3983554628949852,9194906925728101588,9194906925728101588,4005655298751764,4005655298751764,4005655298751764,
9.000000e-01,9194229487542803576,9194229487542803576,4005627860971188,3983774131194460,9194229487542803576,9194229487542803576,4005627860971189,4005627860971189,4005627860971189,
9.100000e-01,9193559534712303665,9193559534712303665,4005601029569122,3983988782410994,9193559534712303666,9193559534712303666,4005601029569122,4005601029569122,4005601029569122,
9.200000e-01,9192896903623976670,9192896903623976670,4005574784663496,3984198741655993,9192896903623976671,9192896903623976671,4005574784663497,4005574784663497,4005574784663497,
9.300000e-01,9192241435971548029,9192241435971548029,4005549107232055,3984404161107536,9192241435971548030,9192241435971548030,4005549107232054,4005549107232054,4005549107232054,
9.400000e-01,9190962063333193151,9190962063333193151,4005523979066360,3984605186433088,9190962063333193152,9190962063333193152,4005523979066360,4005523979066360,4005523979066360,
9.500000e-01,9189658150117062192,9189658150117062192,4005499382728746,3984801957134006,9189658150117062193,9189658150117062193,4005499382728746,4005499382728746,4005499382728746,
9.600000e-01,9188367890435734395,9188367890435734395,4005475301511947,3984994606868382,9188367890435734396,9188367890435734396,4005475301511947,4005475301511947,4005475301511947,
9.700000e-01,9186400189692960877,9186400189692960877,4005451719401267,3985183263753827,9186400189692960877,9186400189692960877,4005451719401267,4005451719401267,4005451719401267,
9.800000e-01,9183852520352118155,9183852520352118155,4005428621039045,3985368050651604,9183852520352118156,9183852520352118156,4005428621039045,4005428621039045,4005428621039045,
9.900000e-01,9179343255265304367,9179343255265304367,4005405991691312,3985549085433474,9179343255265304368,9179343255265304368,4005405991691312,4005405991691312,4005405991691312,
1.000000e+00,4607680634610171461,4607680634610171461,4005383817216443,3985726481232424,4607680634610171461,4607680634610171461,4005383817216443,4005383817216443,4005383817216443,
