x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.000000e+00,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
1.000000e-02,0,0,0,0,0,0,0,0,0,
2.000000e-02,0,0,0,0,1,1,0,0,0,
3.000000e-02,0,0,0,0,0,0,0,0,0,
4.000000e-02,0,0,0,0,1,1,0,0,0,
5.000000e-02,0,0,0,0,0,0,0,0,0,
6.000000e-02,0,0,0,0,1,1,0,0,0,
7.000000e-02,0,0,0,0,1,1,0,0,0,
8.000000e-02,0,0,0,0,0,0,0,0,0,
9.000000e-02,1,1,1,1,1,1,1,1,1,
1.000000e-01,0,0,0,0,0,0,0,0,0,
1.100000e-01,1,1,1,1,1,1,1,1,1,
1.200000e-01,1,1,1,1,1,1,1,1,1,
1.300000e-01,0,0,0,1,1,1,0,0,1,
1.400000e-01,0,0,0,0,0,0,0,0,0,
1.500000e-01,0,0,0,0,1,1,0,0,0,
1.600000e-01,0,0,0,0,1,1,0,0,0,
1.700000e-01,1,1,0,0,1,1,0,0,0,
1.800000e-01,0,0,0,0,0,0,0,0,0,
1.900000e-01,1,1,1,1,0,0,1,1,1,
2.000000e-01,0,0,0,0,1,1,0,0,0,
2.100000e-01,0,0,0,1,1,1,0,0,1,
2.200000e-01,0,0,0,0,1,1,0,0,0,
2.300000e-01,0,0,0,0,1,1,0,0,0,
2.400000e-01,0,0,0,0,1,1,0,0,0,
2.500000e-01,0,0,0,0,0,0,0,0,0,
2.600000e-01,1,1,1,1,1,1,1,1,1,
2.700000e-01,0,0,0,0,1,1,0,0,0,
2.800000e-01,1,1,1,0,1,1,1,1,0,
2.900000e-01,0,0,0,0,1,1,0,0,0,
3.000000e-01,1,1,1,1,1,1,1,1,1,
3.100000e-01,0,0,0,0,0,0,0,0,0,
3.200000e-01,0,0,0,0,1,1,0,0,0,
3.300000e-01,1,1,1,1,2,2,1,1,1,
3.400000e-01,2,2,2,2,2,2,2,2,2,
3.500000e-01,0,0,0,0,0,0,0,0,0,
3.600000e-01,0,0,0,0,1,1,0,0,0,
3.700000e-01,0,0,0,0,0,0,0,0,0,
3.800000e-01,1,1,1,1,0,0,1,1,1,
3.900000e-01,1,1,1,1,1,1,1,1,1,
4.000000e-01,1,1,1,1,1,1,1,1,1,
4.100000e-01,0,0,0,0,0,0,0,0,0,
4.200000e-01,1,1,1,1,1,1,1,1,1,
4.300000e-01,0,0,0,0,1,1,0,0,0,
4.400000e-01,0,0,0,0,0,0,0,0,0,
4.500000e-01,1,1,1,1,1,1,1,1,1,
4.600000e-01,0,0,0,0,1,1,0,0,0,
4.700000e-01,0,0,0,0,0,0,0,0,0,
4.800000e-01,0,0,0,0,1,1,0,0,0,
4.900000e-01,1,1,1,0,0,0,1,1,0,
5.000000e-01,0,0,0,0,0,0,0,0,0,
5.100000e-01,1,1,1,1,0,0,1,1,1,
5.200000e-01,0,0,0,1,1,1,1,1,1,
5.300000e-01,1,1,1,1,1,1,1,1,1,
5.400000e-01,1,1,1,0,1,1,0,0,0,
5.500000e-01,0,0,0,0,1,1,0,0,0,
5.600000e-01,0,0,0,0,1,1,0,0,0,
5.700000e-01,0,0,0,1,1,1,1,1,1,
5.800000e-01,2,2,0,1,1,1,1,1,1,
5.900000e-01,0,0,0,0,1,1,0,0,0,
6.000000e-01,33697893351045799,33697893351045799,33697893351045799,13483479250772684,33697893351045798,33697893351045798,33697893351045798,33697893351045798,not_finite,
6.100000e-01,33143192599892635,33143192599892635,33143192599892635,14086674664935236,33143192599892634,33143192599892634,33143192599892635,33143192599892635,33143192599892635,
6.200000e-01,28270013545236,28270013545236,28270013545236,226160108361888,28270013545235,28270013545235,28270013545235,28270013545235,28270013545235,
6.300000e-01,27817673871525,27817673871525,27817673871525,222541390972189,27817673871524,27817673871524,27817673871525,27817673871525,27817673871525,
6.400000e-01,27379582014324,27379582014324,27379582014324,219036656114575,27379582014323,27379582014323,27379582014324,27379582014324,27379582014324,
6.500000e-01,26955075230109,26955075230109,26955075230109,215640601840876,26955075230108,26955075230108,26955075230108,26955075230108,26955075230108,
6.600000e-01,26543531252306,26543531252306,26543531252306,212348250018463,26543531252306,26543531252306,26543531252306,26543531252306,26543531252306,
6.700000e-01,26144365247546,26144365247546,26144365247546,209154921980362,26144365247545,26144365247545,26144365247545,26144365247545,26144365247545,
6.800000e-01,25757027042510,25757027042510,25757027042511,206056216340088,25757027042510,25757027042510,25757027042510,25757027042510,25757027042511,
6.900000e-01,25380998593741,25380998593741,25380998593741,203047988749937,25380998593740,25380998593740,25380998593741,25380998593741,25380998593741,
7.000000e-01,25015791675875,25015791675875,25015791675875,200126333407014,25015791675875,25015791675875,25015791675875,25015791675875,25015791675875,
7.100000e-01,24660945766674,24660945766674,24660945766674,197287566133385,24660945766673,24660945766673,24660945766674,24660945766674,24660945766674,
7.200000e-01,24316026109534,24316026109534,24316026109534,194528208876278,24316026109534,24316026109534,24316026109534,24316026109534,24316026109534,
7.300000e-01,23980621936389,23980621936389,23980621936389,191844975491118,23980621936388,23980621936388,23980621936389,23980621936389,23980621936389,
7.400000e-01,23654344835665,23654344835665,23654344835665,189234758685325,23654344835665,23654344835665,23654344835665,23654344835665,23654344835665,
7.500000e-01,25544073555967,25544073555967,25544073555967,186694618013697,25544073555965,25544073555965,25544073555966,25544073555966,25544073555966,
7.600000e-01,46055442206977,46055442206977,46055442206977,368443537655809,46055442206977,46055442206977,46055442206977,46055442206977,46055442206977,
7.700000e-01,45453393023201,45453393023201,45453393023201,363627144185603,45453393023200,45453393023200,45453393023201,45453393023201,45453393023201,
7.800000e-01,44866881247800,44866881247800,44866881247800,358935049982409,44866881247800,44866881247800,44866881247801,44866881247801,44866881247801,
7.900000e-01,44295313061716,44295313061716,44295313061716,354362504493740,44295313061715,44295313061715,44295313061716,44295313061716,44295313061716,
8.000000e-01,43738124525597,43738124525597,43738124525597,349904996204787,43738124525597,43738124525597,43738124525597,43738124525597,43738124525597,
8.100000e-01,43194779723774,43194779723774,43194779723774,345558237790176,43194779723773,43194779723773,43194779723774,43194779723774,43194779723773,
8.200000e-01,42664769044869,42664769044869,42664769044869,341318152358954,42664769044869,42664769044869,42664769044869,42664769044869,42664769044869,
8.300000e-01,42147607587499,42147607587499,42147607587499,337180860700002,42147607587499,42147607587499,42147607587499,42147607587499,42147607587499,
8.400000e-01,41642833680509,41642833680509,41642833680509,333142669444057,41642833680508,41642833680508,41642833680509,41642833680509,41642833680509,
8.500000e-01,41150007508297,41150007508297,41150007508297,329200060066378,41150007508296,41150007508296,41150007508296,41150007508296,41150007508297,
8.600000e-01,40668709832644,40668709832644,40668709832644,325349678661144,40668709832643,40668709832643,40668709832644,40668709832644,40668709832644,
8.700000e-01,80397081606329,80397081606329,80397081606329,426892271074589,80397081606328,80397081606328,80397081606329,80397081606329,80397081606329,
8.800000e-01,79478237698747,79478237698747,79478237698747,635825901589973,79478237698746,79478237698746,79478237698747,79478237698747,79478237698747,
8.900000e-01,78580159295688,78580159295688,78580159295688,628641274365503,78580159295686,78580159295686,78580159295687,78580159295687,78580159295687,
9.000000e-01,77702150317258,77702150317258,77702150317258,621617202538057,77702150317258,77702150317258,77702150317258,77702150317258,77702150317258,
9.100000e-01,76843545451121,76843545451121,76843545451121,614748363608985,76843545451120,76843545451120,76843545451121,76843545451121,76843545451121,
9.200000e-01,76003708471125,76003708471125,76003708471125,608029667768999,76003708471124,76003708471124,76003708471124,76003708471124,76003708471124,
9.300000e-01,75182030664957,75182030664957,75182030664957,601456245319646,75182030664956,75182030664956,75182030664956,75182030664956,75182030664956,
9.400000e-01,148755858725490,148755858725490,148755858725490,1151560700428355,148755858725489,148755858725489,148755858725490,148755858725490,148755858725490,
9.500000e-01,147181693118146,147181693118146,147181693118146,1177453544945167,147181693118145,147181693118145,147181693118145,147181693118145,147181693118146,
9.600000e-01,145640495243129,145640495243129,145640495243129,1165123961945032,145640495243128,145640495243128,145640495243129,145640495243129,145640495243128,
9.700000e-01,288262480319153,288262480319153,288262480319153,1699730300212486,288262480319153,288262480319153,288262480319153,288262480319153,288262480319152,
9.800000e-01,285305889954709,285305889954709,285305889954709,2282447119637677,285305889954708,285305889954708,285305889954709,285305889954709,285305889954708,
9.900000e-01,564818666889619,564818666889619,564818666889619,3964325955529741,564818666889618,564818666889618,564818666889619,564818666889619,564818666889618,
1.000000e+00,4557581895665372251,4557581895665372251,4557581895665372251,14100404500219544,4557581895665372251,4557581895665372251,4557581895665372251,4557581895665372251,4557581895665372251,
