exp(a)/exp(b)=exp(a-b),0X0P+0,0X0P+0,0X1P+0,0.00000000000000000000000000000000,0X1P+0,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1P+1,0X0P+0,0X1.D8E64B8D4DDADP+2,0.00000000000000000000000000000000,0X1.D8E64B8D4DDADP+2,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1P+1,0X0P+0,0X1.D8E64B8D4DDADP+2,0.00000000000000000000000000000000,0X1.D8E64B8D4DDADP+2,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),-0X1P+1,0X0P+0,0X1.152AAA3BF81CBP-3,0.00000000000000000000000000000000,0X1.152AAA3BF81CBP-3,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),-0X1P+1,0X0P+0,0X1.152AAA3BF81CBP-3,0.00000000000000000000000000000000,0X1.152AAA3BF81CBP-3,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1P+3,0X0P+0,0X1.749EA7D470C6DP+11,0.00000000000000000000000000000000,0X1.749EA7D470C6DP+11,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),-0X1.E392010175EE6P-74,0X0P+0,0X1.FFFFFFFFFFFFFP-1,0.00000000000000000000000000000000,0X1.FFFFFFFFFFFFFP-1,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1.0F0CF064DD592P+73,0X0P+0,0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000,0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1P-1022,0X0P+0,0X1P+0,0.00000000000000000000000000000000,0X1P+0,0.00000000000000000000000000000000
exp(a)/exp(b)=exp(a-b),0X1.FFFFFFFFFFFFFP+1023,0X0P+0,0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000,0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000
