-3.14159265358979310000000000000000000000000000000000000000000000000000000000000000,-.1384626433832795028841972e-15
-3.07876080051799720000000000000000000000000000000000000000000000000000000000000000,-.6279051952931354942682451e-1
-3.01592894744620120000000000000000000000000000000000000000000000000000000000000000,-.1253332335643045518612973
-2.95309709437440570000000000000000000000000000000000000000000000000000000000000000,-.1873813145857245756866060
-2.89026524130260980000000000000000000000000000000000000000000000000000000000000000,-.2486898871648547682755539
-2.82743338823081380000000000000000000000000000000000000000000000000000000000000000,-.3090169943749475331089476
-2.76460153515901790000000000000000000000000000000000000000000000000000000000000000,-.3681245526846780984812815
-2.70176968208722190000000000000000000000000000000000000000000000000000000000000000,-.4257792915650729068086743
-2.63893782901542640000000000000000000000000000000000000000000000000000000000000000,-.4817536741017152051531033
-2.57610597594363040000000000000000000000000000000000000000000000000000000000000000,-.5358267949789966651647478
-2.51327412287183450000000000000000000000000000000000000000000000000000000000000000,-.5877852522924732026032713
-2.45044226980003850000000000000000000000000000000000000000000000000000000000000000,-.6374239897486898843133697
-2.38761041672824260000000000000000000000000000000000000000000000000000000000000000,-.6845471059286888641619308
-2.32477856365644710000000000000000000000000000000000000000000000000000000000000000,-.7289686274214114522703358
-2.26194671058465070000000000000000000000000000000000000000000000000000000000000000,-.7705132427757895059745498
-2.19911485751285520000000000000000000000000000000000000000000000000000000000000000,-.8090169943749474634391457
-2.13628300444105920000000000000000000000000000000000000000000000000000000000000000,-.8443279255020151868684081
-2.07345115136926330000000000000000000000000000000000000000000000000000000000000000,-.8763066800438637016693779
-2.01061929829746780000000000000000000000000000000000000000000000000000000000000000,-.9048270524660194734762384
-1.94778744522567160000000000000000000000000000000000000000000000000000000000000000,-.9297764858882514801744672
-1.88495559215387590000000000000000000000000000000000000000000000000000000000000000,-.9510565162951535854281455
-1.82212373908207990000000000000000000000000000000000000000000000000000000000000000,-.9685831611286311638336476
-1.75929188601028400000000000000000000000000000000000000000000000000000000000000000,-.9822872507286887210988753
-1.69646003293848820000000000000000000000000000000000000000000000000000000000000000,-.9921147013144778496955966
-1.63362817986669230000000000000000000000000000000000000000000000000000000000000000,-.9980267284282715735058285
-1.57079632679489630000000000000000000000000000000000000000000000000000000000000000,-1.000000000000000000000000
-1.50796447372310060000000000000000000000000000000000000000000000000000000000000000,-.9980267284282715522535833
-1.44513262065130470000000000000000000000000000000000000000000000000000000000000000,-.9921147013144778072749790
-1.38230076757950870000000000000000000000000000000000000000000000000000000000000000,-.9822872507286886202010374
-1.31946891450771300000000000000000000000000000000000000000000000000000000000000000,-.9685831611286310796614110
-1.25663706143591700000000000000000000000000000000000000000000000000000000000000000,-.9510565162951534808374367
-1.19380520836412130000000000000000000000000000000000000000000000000000000000000000,-.9297764858882513555780580
-1.13097335529232530000000000000000000000000000000000000000000000000000000000000000,-.9048270524660194145217122
-1.06814150222052940000000000000000000000000000000000000000000000000000000000000000,-.8763066800438634422630210
-1.00530964914873340000000000000000000000000000000000000000000000000000000000000000,-.8443279255020148447630162
-.942477796076937930000000000000000000000000000000000000000000000000000000000000000,-.8090169943749473996864035
-.879645943005141980000000000000000000000000000000000000000000000000000000000000000,-.7705132427757891499970636
-.816814089933346030000000000000000000000000000000000000000000000000000000000000000,-.7289686274214113780225472
-.753982236861550080000000000000000000000000000000000000000000000000000000000000000,-.6845471059286884570601842
-.691150383789754130000000000000000000000000000000000000000000000000000000000000000,-.6374239897486894154848453
-.628318530717958620000000000000000000000000000000000000000000000000000000000000000,-.5877852522924731067649796
-.565486677646162670000000000000000000000000000000000000000000000000000000000000000,-.5358267949789965229270336
-.502654824574366720000000000000000000000000000000000000000000000000000000000000000,-.4817536741017151013434975
-.439822971502570770000000000000000000000000000000000000000000000000000000000000000,-.4257792915650723924482962
-.376991118430774820000000000000000000000000000000000000000000000000000000000000000,-.3681245526846776164269069
-.314159265358978870000000000000000000000000000000000000000000000000000000000000000,-.3090169943749469924688463
-.251327412287183360000000000000000000000000000000000000000000000000000000000000000,-.2486898871648546922779588
-.188495559215387410000000000000000000000000000000000000000000000000000000000000000,-.1873813145857244494993892
-.125663706143591460000000000000000000000000000000000000000000000000000000000000000,-.1253332335643039779600046
-.628318530717955070000000000000000000000000000000000000000000000000000000000000000e-1,-.6279051952931301901290125e-1
.444089209850062620000000000000000000000000000000000000000000000000000000000000000e-15,.4440892098500626200000000e-15
.628318530717959510000000000000000000000000000000000000000000000000000000000000000e-1,.6279051952931346213676867e-1
.125663706143591900000000000000000000000000000000000000000000000000000000000000000,.1253332335643044144904732
.188495559215387850000000000000000000000000000000000000000000000000000000000000000,.1873813145857248817057796
.251327412287183800000000000000000000000000000000000000000000000000000000000000000,.2486898871648551184545497
.314159265358979760000000000000000000000000000000000000000000000000000000000000000,.3090169943749478389091458
.376991118430775710000000000000000000000000000000000000000000000000000000000000000,.3681245526846784439279794
.439822971502571210000000000000000000000000000000000000000000000000000000000000000,.4257792915650727905721993
.502654824574367170000000000000000000000000000000000000000000000000000000000000000,.4817536741017154956815035
.565486677646163120000000000000000000000000000000000000000000000000000000000000000,.5358267949789969028746000
.504935090049753970000000000000000000000000000000000000000000000000000000000000000e-320,.5049350900497539700000000e-320
.571036416525168060000000000000000000000000000000000000000000000000000000000000000e-308,.5710364165251680600000000e-308
.691150383789755020000000000000000000000000000000000000000000000000000000000000000,.6374239897486901012416313
.753982236861550530000000000000000000000000000000000000000000000000000000000000000,.6845471059286887850960665
.816814089933346480000000000000000000000000000000000000000000000000000000000000000,.7289686274214116860687449
.879645943005142430000000000000000000000000000000000000000000000000000000000000000,.7705132427757894368378590
.942477796076937930000000000000000000000000000000000000000000000000000000000000000,.8090169943749473996864035
1.00530964914873430000000000000000000000000000000000000000000000000000000000000000,.8443279255020153270071317
1.06814150222052980000000000000000000000000000000000000000000000000000000000000000,.8763066800438636349644907
1.13097335529232620000000000000000000000000000000000000000000000000000000000000000,.9048270524660197977230746
1.19380520836412170000000000000000000000000000000000000000000000000000000000000000,.9297764858882515028278790
1.25663706143591720000000000000000000000000000000000000000000000000000000000000000,.9510565162951535426408356
1.31946891450771360000000000000000000000000000000000000000000000000000000000000000,.9685831611286312288753433
1.38230076757950910000000000000000000000000000000000000000000000000000000000000000,.9822872507286886951535632
1.44513262065130550000000000000000000000000000000000000000000000000000000000000000,.9921147013144779075415659
1.50796447372310110000000000000000000000000000000000000000000000000000000000000000,.9980267284282715836488430
1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000
1.63362817986669300000000000000000000000000000000000000000000000000000000000000000,.9980267284282715295524648
1.69646003293848850000000000000000000000000000000000000000000000000000000000000000,.9921147013144778120956265
1.75929188601028490000000000000000000000000000000000000000000000000000000000000000,.9822872507286885524556922
1.82212373908208040000000000000000000000000000000000000000000000000000000000000000,.9685831611286310394887040
1.88495559215387590000000000000000000000000000000000000000000000000000000000000000,.9510565162951535854281455
1.94778744522567230000000000000000000000000000000000000000000000000000000000000000,.9297764858882512224872803
2.01061929829746780000000000000000000000000000000000000000000000000000000000000000,.9048270524660194734762384
2.07345115136926420000000000000000000000000000000000000000000000000000000000000000,.8763066800438632680910712
2.13628300444105970000000000000000000000000000000000000000000000000000000000000000,.8443279255020149189550106
2.19911485751285610000000000000000000000000000000000000000000000000000000000000000,.8090169943749469344324186
2.26194671058465160000000000000000000000000000000000000000000000000000000000000000,.7705132427757889322929591
2.32477856365644710000000000000000000000000000000000000000000000000000000000000000,.7289686274214114522703358
2.38761041672824350000000000000000000000000000000000000000000000000000000000000000,.6845471059286882080901661
2.45044226980003900000000000000000000000000000000000000000000000000000000000000000,.6374239897486894990567483
2.51327412287183540000000000000000000000000000000000000000000000000000000000000000,.5877852522924724744879764
2.57610597594363090000000000000000000000000000000000000000000000000000000000000000,.5358267949789962430007850
2.63893782901542640000000000000000000000000000000000000000000000000000000000000000,.4817536741017152051531033
2.70176968208722280000000000000000000000000000000000000000000000000000000000000000,.4257792915650720924643271
2.76460153515901830000000000000000000000000000000000000000000000000000000000000000,.3681245526846777265706872
2.82743338823081470000000000000000000000000000000000000000000000000000000000000000,.3090169943749466771580829
2.89026524130261020000000000000000000000000000000000000000000000000000000000000000,.2486898871648543808422895
2.95309709437440570000000000000000000000000000000000000000000000000000000000000000,.1873813145857245756866060
3.01592894744620210000000000000000000000000000000000000000000000000000000000000000,.1253332335643036589580661
3.07876080051799760000000000000000000000000000000000000000000000000000000000000000,.6279051952931315021613314e-1
3.14159265358979400000000000000000000000000000000000000000000000000000000000000000,-.7615373566167204971158028e-15
