0X1.0A3D70A3D70A4P-2,0X1.0511DE5A8265EP-1,0X0P+0
0X1.147AE147AE148P-2,0X1.0A0B02501C799P-1,0X1P+0
0X1.1EB851EB851ECP-2,0X1.0EECC87DBFA54P-1,0X0P+0
0X1.28F5C28F5C28FP-2,0X1.13B86EA20AE5CP-1,0X0P+0
0X1.3333333333333P-2,0X1.186F174F88472P-1,0X0P+0
0X1.3D70A3D70A3D7P-2,0X1.1D11CD1209B02P-1,0X1P+0
0X1.47AE147AE147BP-2,0X1.21A1851FF630AP-1,0X0P+0
0X1.51EB851EB851FP-2,0X1.261F21AB573F3P-1,0X0P+0
0X1.5C28F5C28F5C3P-2,0X1.2A8B73E294FB4P-1,0X0P+0
0X1.6666666666667P-2,0X1.2EE73DADC9B57P-1,0X1P+0
0X1.70A3D70A3D70AP-2,0X1.3333333333333P-1,0X0P+0
0X1.7AE147AE147AEP-2,0X1.376FFC2B649C7P-1,0X0P+0
0X1.851EB851EB852P-2,0X1.3B9E350C59EAEP-1,0X0P+0
0X1.8F5C28F5C28F6P-2,0X1.3FBE701157608P-1,0X1P+0
0X1.999999999999AP-2,0X1.43D136248490FP-1,0X1P+0
0X1.A3D70A3D70A3EP-2,0X1.47D707AE66599P-1,0X0P+0
0X1.AE147AE147AE1P-2,0X1.4BD05D4EB41E9P-1,0X0P+0
0X1.B851EB851EB85P-2,0X1.4FBDA8817B44DP-1,0X0P+0
0X1.C28F5C28F5C29P-2,0X1.539F5433125C3P-1,0X1P+0
0X1.CCCCCCCCCCCCDP-2,0X1.5775C544FF262P-1,0X0P+0
0X1.D70A3D70A3D71P-2,0X1.5B415B05A401CP-1,0X0P+0
0X1.E147AE147AE15P-2,0X1.5F026F9C47651P-1,0X0P+0
0X1.EB851EB851EB8P-2,0X1.62B9586AD0A21P-1,0X1P+0
0X1.F5C28F5C28F5CP-2,0X1.6666666666666P-1,0X0P+0
0X1P-1,0X1.6A09E667F3BCCP-1,0X0P+0
0X1.051EB851EB852P-1,0X1.6DA4217576971P-1,0X0P+0
0X1.0A3D70A3D70A4P-1,0X1.71355D04DE18FP-1,0X1P+0
0X1.0F5C28F5C28F6P-1,0X1.74BDDB3926321P-1,0X0P+0
0X1.147AE147AE148P-1,0X1.783DDB1A48E38P-1,0X0P+0
0X1.199999999999AP-1,0X1.7BB598C88B4ADP-1,0X0P+0
0X1.1EB851EB851ECP-1,0X1.7F254DAB9CC3AP-1,0X1P+0
0X1.23D70A3D70A3EP-1,0X1.828D309DF0C49P-1,0X0P+0
0X1.28F5C28F5C28FP-1,0X1.85ED7614B038CP-1,0X0P+0
0X1.2E147AE147AE1P-1,0X1.8946504494BE2P-1,0X0P+0
0X1.3333333333333P-1,0X1.8C97EF43F7247P-1,0X1P+0
0X1.3851EB851EB85P-1,0X1.8FE2812A529EDP-1,0X0P+0
0X1.3D70A3D70A3D7P-1,0X1.9326322D77274P-1,0X0P+0
0X1.428F5C28F5C29P-1,0X1.96632CBC9F77EP-1,0X0P+0
0X1.47AE147AE147BP-1,0X1.9999999999999P-1,0X1P+0
0X1.4CCCCCCCCCCCDP-1,0X1.9CC99FF02C48P-1,0X0P+0
0X1.51EB851EB851FP-1,0X1.9FF3656BDF346P-1,0X0P+0
0X1.570A3D70A3D71P-1,0X1.A3170E4C48744P-1,0X1P+0
0X1.5C28F5C28F5C3P-1,0X1.A634BD77FE1A5P-1,0X0P+0
0X1.6147AE147AE15P-1,0X1.A94C948E4800EP-1,0X0P+0
0X1.6666666666667P-1,0X1.AC5EB3F7AB2F8P-1,0X1P+0
0X1.6B851EB851EB8P-1,0X1.AF6B3AF565E6FP-1,0X1P+0
0X1.70A3D70A3D70AP-1,0X1.B27247AFF148EP-1,0X0P+0
0X1.75C28F5C28F5CP-1,0X1.B573F7449BA9FP-1,0X0P+0
0X1.7AE147AE147AEP-1,0X1.B87065D24CEE3P-1,0X0P+0
0X1.8P-1,0X1.BB67AE8584CAAP-1,0X1P+0
0X1.851EB851EB852P-1,0X1.BE59EBA3A165AP-1,0X0P+0
0X1.8A3D70A3D70A4P-1,0X1.C14736957B96AP-1,0X0P+0
0X1.8F5C28F5C28F6P-1,0X1.C42FA7F164E6CP-1,0X0P+0
0X1.947AE147AE148P-1,0X1.C713578492719P-1,0X1P+0
0X1.999999999999AP-1,0X1.C9F25C5BFEDD9P-1,0X0P+0
0X1.9EB851EB851ECP-1,0X1.CCCCCCCCCCCCDP-1,0X0P+0
0X1.A3D70A3D70A3EP-1,0X1.CFA2BE7C3269FP-1,0X0P+0
0X1.A8F5C28F5C29P-1,0X1.D2744666F604P-1,0X1P+0
0X1.AE147AE147AE1P-1,0X1.D54178E8830D4P-1,0X0P+0
0X1.B333333333333P-1,0X1.D80A69C19E429P-1,0X0P+0
0X1.B851EB851EB85P-1,0X1.DACF2C1EBF386P-1,0X1P+0
0X1.BD70A3D70A3D7P-1,0X1.DD8FD29E1516FP-1,0X1P+0
0X1.C28F5C28F5C29P-1,0X1.E04C6F553BDD7P-1,0X0P+0
0X1.C7AE147AE147BP-1,0X1.E30513D6A7202P-1,0X0P+0
0X1.CCCCCCCCCCCCDP-1,0X1.E5B9D136C6D96P-1,0X1P+0
0X1.D1EB851EB851FP-1,0X1.E86AB810EA912P-1,0X0P+0
0X1.D70A3D70A3D71P-1,0X1.EB17D88BE6CFP-1,0X0P+0
0X1.DC28F5C28F5C3P-1,0X1.EDC1425E80866P-1,0X0P+0
0X1.E147AE147AE15P-1,0X1.F06704D3A1E6FP-1,0X1P+0
0X1.E666666666667P-1,0X1.F3092ECE5BC35P-1,0X0P+0
0X1.EB851EB851EB8P-1,0X1.F5A7CECDB684AP-1,0X0P+0
0X1.F0A3D70A3D70AP-1,0X1.F842F2F055703P-1,0X0P+0
0X1.F5C28F5C28F5CP-1,0X1.FADAA8F7EED51P-1,0X1P+0
0X1.FAE147AE147AEP-1,0X1.FD6EFE4C9B8A4P-1,0X1P+0
0X1P+0,0X1P+0,0X0P+0
