x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,
0.000000e+00,0,0,0,0,0,0,0,0,
1.000000e+00,869205493101382,869205493101382,869205493101382,869205493101382,869205493101382,869205493101382,869205493101382,3574097230660424,
-1.000000e+00,869205493101382,869205493101382,869205493101382,869205493101381,869205493101381,869205493101382,869205493101382,3574097230660424,
5.773503e-01,143877748271559,143877748271559,143877748271559,143877748271559,143877748271559,143877748271559,143877748271559,1007144237900916,
-5.773503e-01,143877748271560,143877748271560,143877748271560,143877748271559,143877748271559,143877748271560,143877748271560,1007144237900915,
1.732051e+00,12899875923957369,12899875923957369,12899875923957369,12899875923957369,12899875923957369,12899875923957369,12899875923957369,9213102627189919649,
-1.732051e+00,12899875923957361,12899875923957361,12899875923957361,12899875923957362,12899875923957362,12899875923957361,12899875923957361,9213102627189919657,
