x,y,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.00000000000000000000,            0.000000,0,0,0,0,0,0,0,not_finite,
0.00000000000000000000,            0.000000,0,0,0,0,4607182418800017408,4607182418800017408,4607182418800017408,4607182418800017408,
12.00000000000000000000,            0.000000,not_finite,13828302655841107968,not_finite,not_finite,9221120237041090560,9221120237041090560,9221120237041090560,9221120237041090560,
0.00000000000000000000,            0.000000,0,4607182418800017408,0,0,4607182418800017408,4607182418800017408,4607182418800017408,4607182418800017408,
8.00000000000000000000,            0.000000,0,0,0,0,0,0,0,0,
11.00000000000000000000,            0.000000,0,0,0,0,0,0,0,0,
