0X1.2309CE54P+43,0X0P+0,0X1.921FB54442D18P+0,0.00000000000000000000000000000000
0X1.C750D74A6AP+52,0X1.2309CE54P+43,0X1.91CDE3F06F5D2P+0,0.00100000000000000002081668171172
0X0P+0,0X1.C750D74A6AP+52,0X0P+0,0.00000000000000000000000000000000
0X1.2309CE54P+43,0X1.C750D74A6AP+52,0X1.47454F4DD1996P-10,0.00100000000000000002081668171172
0X1.2309CE54P+43,0X1.C750D74A6AP+52,0X1.47454F4DD1996P-10,0.00000000000000000000000000000000
