-0X1.921FB54442D18P+1,0X1.1A62633145C07P-53,0.05999999999999999777955395074969
-0X1.8A14D57B373DFP+1,0X1.01B2CF64B0BCCP-4,0.00000000000000000000000000000000
-0X1.8209F5B22BAA6P+1,0X1.02B8FA2799B04P-3,0.00000000000000000000000000000000
-0X1.79FF15E92016EP+1,0X1.86AD48EF41B8BP-3,0.00100000000000000002081668171172
-0X1.71F4362014835P+1,0X1.06EB23AB470ADP-2,0.00000000000000000000000000000000
-0X1.69E9565708EFCP+1,0X1.4CB7BFB4961B1P-2,0.00000000000000000000000000000000
-0X1.61DE768DFD5C3P+1,0X1.956E26E56D2C4P-2,0.00000000000000000000000000000000
-0X1.59D396C4F1C8AP+1,0X1.E1DB9A59E3B4BP-2,0.00100000000000000002081668171172
-0X1.51C8B6FBE6352P+1,0X1.19797117FBCD7P-1,0.00000000000000000000000000000000
-0X1.49BDD732DAA19P+1,0X1.44ECD210B9A7FP-1,0.00100000000000000002081668171172
-0X1.41B2F769CF0EP+1,0X1.73FD61D9DF544P-1,0.00000000000000000000000000000000
-0X1.39A817A0C37A7P+1,0X1.A7903041B33B8P-1,0.00100000000000000002081668171172
-0X1.319D37D7B7E6EP+1,0X1.E0CCCCFEC59A2P-1,0.00100000000000000002081668171172
-0X1.2992580EAC536P+1,0X1.109CC06BF8E46P+0,0.00100000000000000002081668171172
-0X1.21877845A0BFCP+1,0X1.35736A5CAA0C3P+0,0.00100000000000000002081668171172
-0X1.197C987C952C4P+1,0X1.605A90C73AB7AP+0,0.00000000000000000000000000000000
-0X1.1171B8B38998BP+1,0X1.936436354EAE4P+0,0.00100000000000000002081668171172
-0X1.0966D8EA7E052P+1,0X1.D1A98A9CB78FP+0,0.00100000000000000002081668171172
-0X1.015BF9217271AP+1,0X1.10038B6C16142P+1,0.00100000000000000002081668171172
-0X1.F2A232B0CDBC1P+0,0X1.434A8548A68A2P+1,0.00000000000000000000000000000000
-0X1.E28C731EB695P+0,0X1.89F188BDCD7BP+1,0.00100000000000000002081668171172
-0X1.D276B38C9F6DEP+0,0X1.F286EF1220706P+1,0.00000000000000000000000000000000
-0X1.C260F3FA8846CP+0,0X1.4F7FEF9020983P+2,0.00000000000000000000000000000000
-0X1.B24B3468711FBP+0,0X1.FA9CB6E35D3EP+2,0.00100000000000000002081668171172
-0X1.A23574D659F89P+0,0X1.FCA01C8226A0CP+3,0.00100000000000000002081668171172
-0X1.921FB54442D17P+0,-0X1.9153D9443ED0BP+51,0.07699999999999999900079927783736
-0X1.8209F5B22BAA6P+0,-0X1.FCA01C82269DAP+3,0.00000000000000000000000000000000
-0X1.71F4362014834P+0,-0X1.FA9CB6E35D3C7P+2,0.00000000000000000000000000000000
-0X1.61DE768DFD5C2P+0,-0X1.4F7FEF902097P+2,0.00100000000000000002081668171172
-0X1.51C8B6FBE6351P+0,-0X1.F286EF12206F9P+1,0.00000000000000000000000000000000
-0X1.41B2F769CF0DFP+0,-0X1.89F188BDCD7A8P+1,0.00000000000000000000000000000000
-0X1.319D37D7B7E6EP+0,-0X1.434A8548A689CP+1,0.00000000000000000000000000000000
-0X1.21877845A0BFCP+0,-0X1.10038B6C1614P+1,0.00000000000000000000000000000000
-0X1.1171B8B38998AP+0,-0X1.D1A98A9CB78E5P+0,0.00100000000000000002081668171172
-0X1.015BF92172718P+0,-0X1.936436354EADBP+0,0.00100000000000000002081668171172
-0X1.E28C731EB695P-1,-0X1.605A90C73AB78P+0,0.00000000000000000000000000000000
-0X1.C260F3FA8846CP-1,-0X1.35736A5CAA0BCP+0,0.00000000000000000000000000000000
-0X1.A23574D659F88P-1,-0X1.109CC06BF8E44P+0,0.00000000000000000000000000000000
-0X1.8209F5B22BAA4P-1,-0X1.E0CCCCFEC5999P-1,0.00000000000000000000000000000000
-0X1.61DE768DFD5CP-1,-0X1.A7903041B33AFP-1,0.00100000000000000002081668171172
-0X1.41B2F769CF0EP-1,-0X1.73FD61D9DF543P-1,0.00000000000000000000000000000000
-0X1.21877845A0BFCP-1,-0X1.44ECD210B9A7DP-1,0.00000000000000000000000000000000
-0X1.015BF92172718P-1,-0X1.19797117FBCD6P-1,0.00000000000000000000000000000000
-0X1.C260F3FA88468P-2,-0X1.E1DB9A59E3B3EP-2,0.00100000000000000002081668171172
-0X1.8209F5B22BAAP-2,-0X1.956E26E56D2B8P-2,0.00000000000000000000000000000000
-0X1.41B2F769CF0D8P-2,-0X1.4CB7BFB4961A6P-2,0.00000000000000000000000000000000
-0X1.015BF92172718P-2,-0X1.06EB23AB470ABP-2,0.00000000000000000000000000000000
-0X1.8209F5B22BAAP-3,-0X1.86AD48EF41B86P-3,0.00100000000000000002081668171172
-0X1.015BF9217271P-3,-0X1.02B8FA2799AEFP-3,0.00000000000000000000000000000000
-0X1.015BF921727P-4,-0X1.01B2CF64B0BA3P-4,0.00000000000000000000000000000000
0X1P-51,0X1P-51,0.00000000000000000000000000000000
0X1.015BF9217272P-4,0X1.01B2CF64B0BC3P-4,0.00000000000000000000000000000000
0X1.015BF9217272P-3,0X1.02B8FA2799AFFP-3,0.00000000000000000000000000000000
0X1.8209F5B22BABP-3,0X1.86AD48EF41B97P-3,0.00000000000000000000000000000000
0X1.015BF9217272P-2,0X1.06EB23AB470B3P-2,0.00000000000000000000000000000000
0X1.41B2F769CF0E8P-2,0X1.4CB7BFB4961B7P-2,0.00000000000000000000000000000000
0X1.8209F5B22BABP-2,0X1.956E26E56D2CBP-2,0.00000000000000000000000000000000
0X1.C260F3FA8847P-2,0X1.E1DB9A59E3B48P-2,0.00000000000000000000000000000000
0X1.015BF9217271CP-1,0X1.19797117FBCDBP-1,0.00000000000000000000000000000000
0X1.21877845A0CP-1,0X1.44ECD210B9A83P-1,0.00000000000000000000000000000000
0X1.41B2F769CF0E4P-1,0X1.73FD61D9DF549P-1,0.00100000000000000002081668171172
0X1.61DE768DFD5C8P-1,0X1.A7903041B33BCP-1,0.00000000000000000000000000000000
0X1.8209F5B22BAA8P-1,0X1.E0CCCCFEC59AP-1,0.00000000000000000000000000000000
0X1.A23574D659F8CP-1,0X1.109CC06BF8E49P+0,0.00000000000000000000000000000000
0X1.C260F3FA8847P-1,0X1.35736A5CAA0C1P+0,0.00000000000000000000000000000000
0X1.E28C731EB695P-1,0X1.605A90C73AB78P+0,0.00000000000000000000000000000000
0X1.015BF9217271CP+0,0X1.936436354EAE9P+0,0.00000000000000000000000000000000
0X1.1171B8B38998CP+0,0X1.D1A98A9CB78EDP+0,0.00000000000000000000000000000000
0X1.21877845A0CP+0,0X1.10038B6C1614BP+1,0.00000000000000000000000000000000
0X1.319D37D7B7E7P+0,0X1.434A8548A68A3P+1,0.00000000000000000000000000000000
0X1.41B2F769CF0EP+0,0X1.89F188BDCD7ADP+1,0.00000000000000000000000000000000
0X1.51C8B6FBE6354P+0,0X1.F286EF1220712P+1,0.00000000000000000000000000000000
0X1.61DE768DFD5C4P+0,0X1.4F7FEF902097FP+2,0.00100000000000000002081668171172
0X1.71F4362014838P+0,0X1.FA9CB6E35D407P+2,0.00000000000000000000000000000000
0X1.8209F5B22BAA8P+0,0X1.FCA01C8226A1AP+3,0.00000000000000000000000000000000
0X1.921FB54442D18P+0,0X1.D02967C31CDB5P+53,0.06800000000000000488498130835069
0X1.A23574D659F8CP+0,-0X1.FCA01C82269ACP+3,0.00000000000000000000000000000000
0X1.B24B3468711FCP+0,-0X1.FA9CB6E35D3DP+2,0.00000000000000000000000000000000
0X1.C260F3FA8847P+0,-0X1.4F7FEF9020966P+2,0.00000000000000000000000000000000
0X1.D276B38C9F6EP+0,-0X1.F286EF12206F6P+1,0.00000000000000000000000000000000
0X1.E28C731EB695P+0,-0X1.89F188BDCD7BP+1,0.00000000000000000000000000000000
0X1.F2A232B0CDBC4P+0,-0X1.434A8548A6897P+1,0.00000000000000000000000000000000
0X1.015BF9217271AP+1,-0X1.10038B6C16142P+1,0.00100000000000000002081668171172
0X1.0966D8EA7E054P+1,-0X1.D1A98A9CB78DEP+0,0.00000000000000000000000000000000
0X1.1171B8B38998CP+1,-0X1.936436354EADDP+0,0.00000000000000000000000000000000
0X1.197C987C952C6P+1,-0X1.605A90C73AB6EP+0,0.00000000000000000000000000000000
0X1.21877845A0BFEP+1,-0X1.35736A5CAA0B9P+0,0.00000000000000000000000000000000
0X1.2992580EAC536P+1,-0X1.109CC06BF8E46P+0,0.00000000000000000000000000000000
0X1.319D37D7B7E7P+1,-0X1.E0CCCCFEC5993P-1,0.00000000000000000000000000000000
0X1.39A817A0C37A8P+1,-0X1.A7903041B33B1P-1,0.00000000000000000000000000000000
0X1.41B2F769CF0E2P+1,-0X1.73FD61D9DF538P-1,0.00000000000000000000000000000000
0X1.49BDD732DAA1AP+1,-0X1.44ECD210B9A79P-1,0.00000000000000000000000000000000
0X1.51C8B6FBE6352P+1,-0X1.19797117FBCD7P-1,0.00000000000000000000000000000000
0X1.59D396C4F1C8CP+1,-0X1.E1DB9A59E3B37P-2,0.00100000000000000002081668171172
0X1.61DE768DFD5C4P+1,-0X1.956E26E56D2BBP-2,0.00000000000000000000000000000000
0X1.69E9565708EFEP+1,-0X1.4CB7BFB49619FP-2,0.00000000000000000000000000000000
0X1.71F4362014836P+1,-0X1.06EB23AB470A4P-2,0.00100000000000000002081668171172
0X1.79FF15E92016EP+1,-0X1.86AD48EF41B8BP-3,0.00100000000000000002081668171172
0X1.8209F5B22BAA8P+1,-0X1.02B8FA2799AE3P-3,0.00000000000000000000000000000000
0X1.8A14D57B373EP+1,-0X1.01B2CF64B0BACP-4,0.00000000000000000000000000000000
0X1.921FB54442D1AP+1,0X1.B9676733AE8FEP-51,0.05899999999999999689137553104956
