x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.000000e+00,0,0,0,0,0,0,0,0,0,
1.570796e+00,0,0,4364452196894661639,1,1,0,0,0,7734036154451642,
1.047198e+00,0,0,19,1,1,0,0,0,0,
5.235988e-01,0,0,6,1,1,0,0,0,0,
7.853982e-01,0,0,5,1,1,0,0,0,0,
3.926991e-01,0,0,7,0,0,0,0,0,0,
6.283185e-01,0,0,4,1,1,0,0,0,0,
3.141593e-01,0,0,5,0,0,0,0,0,0,
2.617994e-01,0,0,3,1,1,0,0,0,0,
1.000000e+22,0,0,4602887919370356980,1,1,0,0,0,0,
