x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,
1.000000e+00,1.000000e+00,1.000000e+00,3.147016e-317,3.000000e+00,5.000000e+00,2.000000e+00,1.797693e+308,
2.718282e+00,0.000000e+00,0.000000e+00,3.147016e-317,1.000000e+01,1.300000e+01,1.000000e+00,1.797693e+308,
2.718282e+00,0.000000e+00,0.000000e+00,3.147016e-317,8.000000e+00,1.100000e+01,0.000000e+00,1.797693e+308,
