tan(x)= -tan(-x),-0X1P-1,none,-0X1.17B4F5BF3474AP-1,0X1.8P+2,-0X1.17B4F5BF3474AP-1,0X0P+0
tan(x)= -tan(-x),-0X1P+0,none,-0X1.8EB245CBEE3A6P+0,0X1P+2,-0X1.8EB245CBEE3A6P+0,0X1P+0
tan(x)= -tan(-x),-0X1.6A09E667F3BCDP-1,none,-0X1.B582642F24E6AP-1,0X1P+0,-0X1.B582642F24E6AP-1,0X0P+0
tan(x)= -tan(-x),-0X1.5FD7FE1796495P-37,none,-0X1.5FD7FE1796495P-37,0X1P+0,-0X1.5FD7FE1796495P-37,0X0P+0
