x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.00000000000000000000,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
0.01000000000000000021,5896222844701938,5896222844701938,4610974756266084387,4610974756266084387,5896222844701939,5896222844701939,4610974756266084387,4610974756266084387,4610974756266084387,4610974756266084387,
0.02000000000000000042,8138412592771204,8138412592771204,9212271633195443482,9212271633195443479,8138412592771205,8138412592771205,9212271633195443482,9212271633195443482,9212271633195443482,9212271633195443482,
0.02999999999999999889,10206811275468404,10206811275468404,9212498203010927932,9212498203010927934,10206811275468404,10206811275468404,9212498203010927933,9212498203010927933,9212498203010927933,9212498203010927933,
0.04000000000000000083,12548573563737190,12548573563737190,9210804243159806652,9210804243159806649,12548573563737191,12548573563737191,9210804243159806652,9210804243159806652,9210804243159806652,9210804243159806652,
0.05000000000000000278,16378802999135262,16378802999135262,9207476488331682982,9207476488331682981,16378802999135263,16378802999135263,9207476488331682982,9207476488331682982,9207476488331682982,9207476488331682982,
0.05999999999999999778,26106601396540855,26106601396540855,9198159241581896821,9198159241581896799,26106601396540856,26106601396540856,9198159241581896821,9198159241581896821,9198159241581896821,9198159241581896821,
0.07000000000000000666,9205317570778800181,9205317570778800181,19295388671751969,19295388671751954,9205317570778800182,9205317570778800182,19295388671751969,19295388671751969,19295388671751969,19295388671751969,
0.08000000000000000167,9210590154851710142,9210590154851710142,14144604115121517,14144604115121504,9210590154851710142,9210590154851710142,14144604115121517,14144604115121517,14144604115121517,14144604115121517,
0.08999999999999999667,9212674180968062683,9212674180968062683,12060577998768977,12060577998768955,9212674180968062683,9212674180968062683,12060577998768977,12060577998768977,12060577998768977,12060577998768977,
0.10000000000000000555,9214334936494759215,9214334936494759215,10399822472072444,10399822472072431,9214334936494759216,9214334936494759216,10399822472072444,10399822472072444,10399822472072444,10399822472072444,
0.11000000000000000056,9215334425910788041,9215334425910788041,9400333056043618,9400333056043616,9215334425910788042,9215334425910788042,9400333056043618,9400333056043618,9400333056043618,9400333056043618,
0.11999999999999999556,9215922222518269276,9215922222518269276,8812536448562383,8812536448562382,9215922222518269277,9215922222518269277,8812536448562383,8812536448562383,8812536448562383,8812536448562383,
0.13000000000000000444,9216462942980947668,9216462942980947668,8271815985883991,8271815985883976,9216462942980947668,9216462942980947668,8271815985883991,8271815985883991,8271815985883991,8271815985883991,
0.14000000000000001332,9216887264870906711,9216887264870906711,7771187032218967,7771187032218948,9216887264870906711,9216887264870906711,7771187032218967,7771187032218967,7771187032218967,7771187032218967,
0.14999999999999999445,9217197981141226574,9217197981141226574,7305112626739177,7305112626739177,9217197981141226575,9217197981141226575,7305112626739177,7305112626739177,7305112626739177,7305112626739177,
0.16000000000000000333,9217488636800972782,9217488636800972782,6869129137119865,6869129137119862,9217488636800972782,9217488636800972782,6869129137119865,6869129137119865,6869129137119865,6869129137119865,
0.17000000000000001221,9217761665825194751,9217761665825194751,6459585600786909,6459585600786895,9217761665825194752,9217761665825194752,6459585600786909,6459585600786909,6459585600786909,6459585600786909,
0.17999999999999999334,9217801543985450033,9217801543985450033,6290998134896286,6290998134896276,9217801543985450034,9217801543985450034,6290998134896286,6290998134896286,6290998134896286,6290998134896286,
0.19000000000000000222,9217801543985450035,9217801543985450035,6169249576113398,6169249576113397,9217801543985450036,9217801543985450036,6169249576113398,6169249576113398,6169249576113398,6169249576113398,
0.20000000000000001110,9217801543985450034,9217801543985450034,6053747345368210,6053747345368208,9217801543985450035,9217801543985450035,6053747345368210,6053747345368210,6053747345368210,6053747345368210,
0.20999999999999999223,9217801543985450034,9217801543985450034,5943881662781811,5943881662781804,9217801543985450035,9217801543985450035,5943881662781811,5943881662781811,5943881662781811,5943881662781811,
0.22000000000000000111,9217801543985450033,9217801543985450033,5839127900242526,5839127900242512,9217801543985450033,9217801543985450033,5839127900242526,5839127900242526,5839127900242526,5839127900242526,
0.23000000000000000999,9217801543985450036,9217801543985450036,5739031429567538,5739031429567539,9217801543985450036,9217801543985450036,5739031429567538,5739031429567538,5739031429567538,5739031429567538,
0.23999999999999999112,9217801543985450033,9217801543985450033,5643195697748781,5643195697748768,9217801543985450033,9217801543985450033,5643195697748781,5643195697748781,5643195697748781,5643195697748781,
0.25000000000000000000,9217801543985450035,9217801543985450035,5551272738093807,5551272738093806,9217801543985450036,9217801543985450036,5551272738093807,5551272738093807,5551272738093807,5551272738093807,
0.26000000000000000888,9217801543985450034,9217801543985450034,5462955543522647,5462955543522642,9217801543985450035,9217801543985450035,5462955543522647,5462955543522647,5462955543522647,5462955543522647,
0.27000000000000001776,9217801543985450032,9217801543985450032,5377971880002454,5377971880002433,9217801543985450032,9217801543985450032,5377971880002454,5377971880002454,5377971880002454,5377971880002454,
0.28000000000000002665,9217801543985450033,9217801543985450033,5296079225634305,5296079225634296,9217801543985450034,9217801543985450034,5296079225634305,5296079225634305,5296079225634305,5296079225634305,
0.28999999999999998002,9217801543985450035,9217801543985450035,5217060598221317,5217060598221308,9217801543985450035,9217801543985450035,5217060598221317,5217060598221317,5217060598221317,5217060598221317,
0.29999999999999998890,9217801543985450034,9217801543985450034,5140721090474378,5140721090474366,9217801543985450034,9217801543985450034,5140721090474378,5140721090474378,5140721090474378,5140721090474378,
0.30999999999999999778,9217801543985450032,9217801543985450032,5066884973550796,5066884973550782,9217801543985450033,9217801543985450033,5066884973550796,5066884973550796,5066884973550796,5066884973550796,
0.32000000000000000666,9217801543985450034,9217801543985450034,4995393260601273,4995393260601258,9217801543985450034,9217801543985450034,4995393260601273,4995393260601273,4995393260601273,4995393260601273,
0.33000000000000001554,9217801543985450034,9217801543985450034,4926101645348691,4926101645348690,9217801543985450034,9217801543985450034,4926101645348691,4926101645348691,4926101645348691,4926101645348691,
0.34000000000000002442,9217801543985450036,9217801543985450036,4858878748490284,4858878748490280,9217801543985450037,9217801543985450037,4858878748490284,4858878748490284,4858878748490284,4858878748490284,
0.35000000000000003331,9217801543985450033,9217801543985450033,4793604618359903,4793604618359895,9217801543985450033,9217801543985450033,4793604618359903,4793604618359903,4793604618359903,4793604618359903,
0.35999999999999998668,9217801543985450034,9217801543985450034,4730169442854946,4730169442854946,9217801543985450034,9217801543985450034,4730169442854946,4730169442854946,4730169442854946,4730169442854946,
0.36999999999999999556,9217775658525823244,9217775658525823244,4668472437882984,4668472437882974,9217775658525823245,9217775658525823245,4668472437882984,4668472437882984,4668472437882984,4668472437882984,
0.38000000000000000444,9217655555418201398,9217655555418201398,4608420884072061,4608420884072048,9217655555418201398,9217655555418201398,4608420884072061,4608420884072061,4608420884072061,4608420884072061,
0.39000000000000001332,9217538572227314907,9217538572227314907,4549929288628814,4549929288628800,9217538572227314907,9217538572227314907,4549929288628814,4549929288628814,4549929288628814,4549929288628814,
