-0X1P+2,-0X1.5368C951E9CFDP+0,0X0P+0
-0X1.F333333333333P+1,-0X1.51DDFEF9EBC94P+0,0X0P+0
-0X1.E666666666666P+1,-0X1.503FBDB7F996EP+0,0X0P+0
-0X1.D99999999999AP+1,-0X1.4E8C94DBF54E5P+0,0X0P+0
-0X1.CCCCCCCCCCCCDP+1,-0X1.4CC2EF6F1A71P+0,0X1P+0
-0X1.CP+1,-0X1.4AE10FC6589A5P+0,0X0P+0
-0X1.B333333333333P+1,-0X1.48E50A711C89DP+0,0X0P+0
-0X1.A666666666666P+1,-0X1.46CCC069C173FP+0,0X0P+0
-0X1.999999999999AP+1,-0X1.4495D86823225P+0,0X0P+0
-0X1.8CCCCCCCCCCCDP+1,-0X1.423DB7312CEBCP+0,0X0P+0
-0X1.8P+1,-0X1.3FC176B7A856P+0,0X1P+0
-0X1.7333333333333P+1,-0X1.3D1DDBDAD64FP+0,0X1P+0
-0X1.6666666666666P+1,-0X1.3A4F4A8668B69P+0,0X0P+0
-0X1.599999999999AP+1,-0X1.3751B7ED2AEC1P+0,0X0P+0
-0X1.4CCCCCCCCCCCCP+1,-0X1.34209A8C1098P+0,0X0P+0
-0X1.4P+1,-0X1.30B6D796A4DA8P+0,0X0P+0
-0X1.3333333333333P+1,-0X1.2D0EAD6066395P+0,0X0P+0
-0X1.2666666666666P+1,-0X1.29219A49709A1P+0,0X1P+0
-0X1.199999999999AP+1,-0X1.24E83FA9B4E48P+0,0X1P+0
-0X1.0CCCCCCCCCCCCP+1,-0X1.205A403005899P+0,0X0P+0
-0X1P+1,-0X1.1B6E192EBBE44P+0,0X0P+0
-0X1.E666666666666P+0,-0X1.1618F66769C69P+0,0X0P+0
-0X1.CCCCCCCCCCCCCP+0,-0X1.104E80200BAP+0,0X0P+0
-0X1.B333333333332P+0,-0X1.0A00A3BCE369FP+0,0X0P+0
-0X1.9999999999998P+0,-0X1.031F57E54ADBEP+0,0X0P+0
-0X1.8P+0,-0X1.F730BD281F69BP-1,0X1P+0
-0X1.6666666666666P+0,-0X1.E6AE1355353CFP-1,0X0P+0
-0X1.4CCCCCCCCCCCCP+0,-0X1.D488143AD8C43P-1,0X0P+0
-0X1.3333333333332P+0,-0X1.C08AAE496EFA5P-1,0X0P+0
-0X1.1999999999998P+0,-0X1.AA7C8545183CBP-1,0X0P+0
-0X1P+0,-0X1.921FB54442D18P-1,0X0P+0
-0X1.CCCCCCCCCCCCCP-1,-0X1.77338A80603BEP-1,0X1P+0
-0X1.9999999999998P-1,-0X1.5977A5103EA91P-1,0X0P+0
-0X1.6666666666664P-1,-0X1.38B112D7BD4ACP-1,0X0P+0
-0X1.333333333333P-1,-0X1.14B1DD5F90CDFP-1,0X0P+0
-0X1P-1,-0X1.DAC670561BB4FP-2,0X0P+0
-0X1.9999999999998P-2,-0X1.85A376B677DBEP-2,0X0P+0
-0X1.333333333333P-2,-0X1.2A73A661EAF03P-2,0X0P+0
-0X1.999999999999P-3,-0X1.94441F8F72602P-3,0X1P+0
-0X1.999999999998P-4,-0X1.983E282E2CC33P-4,0X0P+0
0X0P+0,0X0P+0,0X0P+0
0X1.99999999999CP-4,0X1.983E282E2CC72P-4,0X0P+0
0X1.99999999999AP-3,0X1.94441F8F72612P-3,0X0P+0
0X1.333333333333P-2,0X1.2A73A661EAF03P-2,0X1P+0
0X1.99999999999AP-2,0X1.85A376B677DC5P-2,0X0P+0
0X1P-1,0X1.DAC670561BB4FP-2,0X0P+0
0X1.3333333333338P-1,0X1.14B1DD5F90CE4P-1,0X0P+0
0X1.6666666666668P-1,0X1.38B112D7BD4AFP-1,0X0P+0
0X1.99999999999AP-1,0X1.5977A5103EA96P-1,0X0P+0
0X1.CCCCCCCCCCCDP-1,0X1.77338A80603CP-1,0X0P+0
0X1P+0,0X1.921FB54442D18P-1,0X0P+0
0X1.199999999999CP+0,0X1.AA7C8545183CFP-1,0X0P+0
0X1.3333333333334P+0,0X1.C08AAE496EFA7P-1,0X0P+0
0X1.4CCCCCCCCCCDP+0,0X1.D488143AD8C46P-1,0X1P+0
0X1.6666666666668P+0,0X1.E6AE1355353D1P-1,0X1P+0
0X1.8P+0,0X1.F730BD281F69BP-1,0X0P+0
0X1.999999999999CP+0,0X1.031F57E54ADBFP+0,0X0P+0
0X1.B333333333334P+0,0X1.0A00A3BCE369FP+0,0X0P+0
0X1.CCCCCCCCCCCDP+0,0X1.104E80200BAP+0,0X0P+0
0X1.E666666666668P+0,0X1.1618F66769C69P+0,0X0P+0
0X1P+1,0X1.1B6E192EBBE44P+0,0X0P+0
0X1.0CCCCCCCCCCCEP+1,0X1.205A403005899P+0,0X0P+0
0X1.199999999999AP+1,0X1.24E83FA9B4E48P+0,0X1P+0
0X1.2666666666668P+1,0X1.29219A49709A1P+0,0X1P+0
0X1.3333333333334P+1,0X1.2D0EAD6066396P+0,0X0P+0
0X1.4P+1,0X1.30B6D796A4DA8P+0,0X0P+0
0X1.4CCCCCCCCCCCEP+1,0X1.34209A8C1098P+0,0X0P+0
0X1.599999999999AP+1,0X1.3751B7ED2AEC1P+0,0X0P+0
0X1.6666666666668P+1,0X1.3A4F4A8668B6AP+0,0X0P+0
0X1.7333333333334P+1,0X1.3D1DDBDAD64FP+0,0X0P+0
0X1.8P+1,0X1.3FC176B7A856P+0,0X0P+0
0X1.8CCCCCCCCCCCEP+1,0X1.423DB7312CEBDP+0,0X1P+0
0X1.999999999999AP+1,0X1.4495D86823225P+0,0X1P+0
0X1.A666666666668P+1,0X1.46CCC069C173FP+0,0X1P+0
0X1.B333333333334P+1,0X1.48E50A711C89DP+0,0X0P+0
0X1.CP+1,0X1.4AE10FC6589A5P+0,0X0P+0
0X1.CCCCCCCCCCCCEP+1,0X1.4CC2EF6F1A71P+0,0X0P+0
0X1.D99999999999AP+1,0X1.4E8C94DBF54E5P+0,0X0P+0
0X1.E666666666668P+1,0X1.503FBDB7F996EP+0,0X0P+0
0X1.F333333333334P+1,0X1.51DDFEF9EBC94P+0,0X0P+0
0X1P+2,0X1.5368C951E9CFDP+0,0X0P+0
-0X1.FFFFFFFFFFFFFP+1023,-0X1.921FB54442D18P+0,0X0P+0
-0X1.CCCCCCCCCCCCCP+1023,-0X1.921FB54442D18P+0,0X1P+0
-0X1.9999999999999P+1023,-0X1.921FB54442D18P+0,0X0P+0
-0X1.6666666666666P+1023,-0X1.921FB54442D18P+0,0X0P+0
-0X1.3333333333332P+1023,-0X1.921FB54442D18P+0,0X0P+0
-0X1.FFFFFFFFFFFFFP+1022,-0X1.921FB54442D18P+0,0X1P+0
-0X1.9999999999998P+1022,-0X1.921FB54442D18P+0,0X0P+0
-0X1.3333333333332P+1022,-0X1.921FB54442D18P+0,0X0P+0
-0X1.9999999999998P+1021,-0X1.921FB54442D18P+0,0X0P+0
-0X1.9999999999998P+1020,-0X1.921FB54442D18P+0,0X0P+0
0X1.9999999999999P+1020,0X1.921FB54442D18P+0,0X0P+0
0X1.9999999999999P+1021,0X1.921FB54442D18P+0,0X0P+0
0X1.3333333333333P+1022,0X1.921FB54442D18P+0,0X0P+0
0X1.9999999999999P+1022,0X1.921FB54442D18P+0,0X0P+0
0X1.FFFFFFFFFFFFFP+1022,0X1.921FB54442D18P+0,0X1P+0
0X1.3333333333333P+1023,0X1.921FB54442D18P+0,0X0P+0
0X1.6666666666666P+1023,0X1.921FB54442D18P+0,0X0P+0
0X1.9999999999999P+1023,0X1.921FB54442D18P+0,0X0P+0
0X1.CCCCCCCCCCCCCP+1023,0X1.921FB54442D18P+0,0X0P+0
0X1.FFFFFFFFFFFFFP+1023,0X1.921FB54442D18P+0,0X0P+0
