-4.,-1.325817663668032465059239210428475631184440601306368843360096381486553083555462403
-3.8999999999999999,-1.319793640151862008619951349774989832505437464269056977503653380165093578189863723
-3.7999999999999998,-1.313472611823807963476088736935770707835868952252168548765954380643596866265108911
-3.7000000000000002,-1.306832603169192070277329112341595250043196390509378468540716990505793129423672863
-3.6000000000000001,-1.299849476456476084958049969924090165248984113279615219173668642758133627158970863
-3.5,-1.29249666778978526790309142140708168458531408411200184004846859056450970474687646
-3.3999999999999999,-1.284744885077578387254817010865315169436182753838877146644759275150599300898014033
-3.2999999999999998,-1.276561761683708825657530771089318694199344118496997021310239877298898038119586751
-3.2000000000000002,-1.26791145841992523146435990318401427970559013962629330630387144019914812429913185
-3.1000000000000001,-1.258754205232363334984908483068487870302161670823267925420784325557497644496679158
-3.,-1.24904577239825442582991707728109012307782940412989671905466923679715196573729395
-2.8999999999999999,-1.23873685925201113075096769328287980521351979625258501410867603880793199669852338
-2.7999999999999998,-1.22777238637419319953335870308566889897626386891860394977919987569757320509991781
-2.7000000000000002,-1.21609067478395632698437867357274056589056470427243605323505987782131386342029747
-2.5999999999999996,-1.20362249297667735926044092226954928749023127275110770874481182334315563707635093
-2.5,-1.1902899496825317329277337748293183376011789860294520729111666738297077453141014
-2.3999999999999999,-1.17600520709513508769832275296614666137266626901039911794758601961363551565858229
-2.2999999999999998,-1.16066898625340559498360853604685099651974281535115410775506817030695560866245381
-2.2000000000000002,-1.14416883366802056425815625221208706526237234049687549851185993858086649444284645
-2.0999999999999996,-1.12637711689379763595926425315809611745330864729192860503983141406595715257256419
-2.,-1.10714871779409050301706546017853704007004764540143264667653920743371033897736279
-1.8999999999999999,-1.08631839775787339637200561229444029243023556158850128171159901535794372580855416
-1.7999999999999998,-1.06369782240255961377407979529782449244650742964116557543745907376322206415718353
-1.6999999999999997,-1.03907225953609095050042771579929958268520338365163435781090524209355258698567024
-1.5999999999999996,-1.0121970114513340709002629134403171632936091535094251480867285313644405569450227
-1.5,-0.98279372324732906798571061101466601449687745363162855676142508831798807154979604
-1.3999999999999999,-0.95054684081207511411100535168003379338222977729194096738294142022139856607766056
-1.2999999999999998,-0.91510070055336034221735959327310964652710580298730844674979976568886753296934758
-1.1999999999999997,-0.87605805059819330016322784899717565780686903008732644352392135548431896404448867
-1.0999999999999996,-0.83298126667443152442221844871415325751628131105831035529869097713448610606049151
-1.,-0.78539816339744830961566084581987572104929234984377645524373614807695410157155225
-0.89999999999999991,-0.732815101786506541917035166656929960480612368714444241914604986127577757846891671
-0.79999999999999982,-0.674740942223552553300423412634194221855683827713596667400604240087494050201858438
-0.69999999999999973,-0.61072596438920843533570518521504532313249793122406225519190243436638661589789029
-0.59999999999999964,-0.540419500270583890737696011667381398024421607863481865014385881539578268630382805
-0.5,-0.463647609000806116214256231461214402028537054286120263810933088720197864165741705
-0.39999999999999991,-0.380506377112364808717381020258706558718570993087432682875415876959361465264520245
-0.29999999999999982,-0.291456794477866926857989942533800443566293598508153244332494308496090278491790703
-0.19999999999999973,-0.197395559849880498754665149810161428802614689591801450061157307066820772786268571
-0.099999999999999645,-0.099668652491161675893297605026523087547464186649322339538018543266736316677132675
0.,0.
0.10000000000000053,0.099668652491162552130921367402745528974775234525037818558227206732513685846609989
0.20000000000000018,0.197395559849880931446972842117861225400247825679822401927338462488880684028872284
0.29999999999999982,0.291456794477866926857989942533800443566293598508153244332494308496090278491790703
0.40000000000000036,0.380506377112365196648415503017291130656739839693347875175223170235845193089811477
0.5,0.463647609000806116214256231461214402028537054286120263810933088720197864165741705
0.60000000000000053,0.540419500270584545149460717549685258318539254924378264447861700981418369722718839
0.70000000000000018,0.610725964389208737349128004007004401552388927126356199264196172564345928065288221
0.80000000000000071,0.674740942223553095983350241902346601391674309594923624472227316185122190609570847
0.90000000000000036,0.732815101786506790535819697043636913870313537791236440764436707543508238132530809
1.,0.78539816339744830961566084581987572104929234984377645524373614807695410157155225
1.1000000000000005,0.83298126667443193166203745323901986548909104060417814070004087372320738700047567
1.2000000000000002,0.87605805059819350508126063588243163738225199165946335513032600325356305209470773
1.3000000000000007,0.91510070055336067678985029959273140410370093022118060230772651146103074544631175
1.4000000000000004,0.95054684081207528302992427059892874407616695771968484073035749911213843136493666
1.5,0.98279372324732906798571061101466601449687745363162855676142508831798807154979604
1.6000000000000005,1.01219701145133432370925167748524962131658605037521020388350824734593538432933636
1.7000000000000002,1.03907225953609107903513208597925378600133267172288708727952602437176300159792381
1.8000000000000007,1.06369782240255982603823073869400585147107133139894317876100804074288480588357563
1.9000000000000004,1.08631839775787350483187546045060909457214153794124761215547607170216103081992268
2.0,Indeterminate
2.1000000000000005,1.12637711689379780231785944724311738634332883992972947333485760924802598193623916
2.2000000000000002,1.14416883366802056425815625221208706526237234049687549851185993858086649444284645
2.3000000000000007,1.1606689862534057380678692673663796854068905073314240035550412209260361559032706
2.4000000000000004,1.17600520709513516166281979438625712669250801124745707038227596335493489885704018
2.5,1.1902899496825317329277337748293183376011789860294520729111666738297077453141014
2.6000000000000005,1.20362249297667747523982236556851447374806951273670204948897758683228233065019803
2.7000000000000002,1.21609067478395632698437867357274056589056470427243605323505987782131386342029747
2.8000000000000007,1.22777238637419330134331345421687449468478744542576569431157804806113646812432184
2.9000000000000004,1.23873685925201118388593049880891102440399367429238247943859701374564505914221727
3.,1.24904577239825442582991707728109012307782940412989671905466923679715196573729395
3.1000000000000005,1.258754205232363372685191235189122166011311628939963067613765151063677422259330845
3.2000000000000002,1.26791145841992523146435990318401427970559013962629330630387144019914812429913185
3.3000000000000007,1.276561761683708901351391157969039056279273609537390700067214007872679586413798278
3.4000000000000004,1.284744885077578427063734208317541235909467674119987053408761966316555323564436196
3.5,1.29249666778978526790309142140708168458531408411200184004846859056450970474687646
3.6000000000000005,1.299849476456476113611345098863913812017073045226562271322323885346148851959505951
3.7000000000000002,1.306832603169192070277329112341595250043196390509378468540716990505793129423672863
