0,1
1.5707963268,1.92313216916398E-17
1.0471975512,0.5
0.5235987756,0.8660254038
0.7853981634,0.7071067812
0.3926990817,0.9238795325
0.6283185307,0.8090169944
0.3141592654,0.9510565163
0.2617993878,0.9659258263
Infinity,Indeterminate
-Infinity,Indeterminate
Indeterminate,Indeterminate
1E+022,0.5232147854
