x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
5.800000e-01,0,1,1,0,0,0,0,0,0,
5.900000e-01,0,0,9,0,0,0,0,0,0,
6.000000e-01,0,0,46922099543982417,0,0,0,0,0,46922099543982422,
6.100000e-01,0,0,46880422537732877,1,1,0,0,0,46880422537732879,
6.200000e-01,0,0,292923502955998,1,1,0,0,0,292923502956000,
6.300000e-01,0,0,288236525302518,1,1,0,0,0,288236525302532,
6.400000e-01,0,0,283697178293625,1,1,0,0,0,283697178293637,
6.500000e-01,0,0,279298594824214,0,0,0,0,0,279298594824223,
6.600000e-01,0,0,275034327196429,0,0,0,0,0,275034327196433,
6.700000e-01,0,0,270898315581538,1,1,0,0,0,270898315581552,
6.800000e-01,0,1,266884859285681,0,0,0,0,0,266884859285685,
6.900000e-01,0,0,262988590532629,1,1,0,0,0,262988590532640,
7.000000e-01,0,0,259204450510415,1,1,0,0,0,259204450510431,
7.100000e-01,0,0,255527667456638,0,0,0,0,0,255527667456643,
7.200000e-01,0,0,251953736582991,0,0,0,0,0,251953736583009,
7.300000e-01,0,0,248478401661554,1,1,0,0,0,248478401661556,
7.400000e-01,0,0,245097638114145,1,1,0,0,0,245097638114149,
7.500000e-01,0,0,241807637464051,1,1,0,0,0,241807637464062,
7.600000e-01,0,0,238604793023306,0,0,0,0,0,238604793023322,
7.700000e-01,0,0,235485686702742,0,0,0,0,0,235485686702747,
7.800000e-01,0,0,260164763602950,0,0,0,0,0,260164763602959,
7.900000e-01,0,0,458971773954345,0,0,0,0,0,458971773954366,
8.000000e-01,0,0,453198390876689,0,0,0,0,0,453198390876719,
8.100000e-01,0,0,447568451492011,1,1,0,0,0,447568451492037,
8.200000e-01,0,0,442076675394354,1,1,0,0,0,442076675394373,
8.300000e-01,0,0,436718038213526,0,0,0,0,0,436718038213532,
8.400000e-01,0,0,431487756282436,0,0,0,0,0,431487756282449,
8.500000e-01,0,0,426381272393363,1,1,0,0,0,426381272393392,
8.600000e-01,0,0,421394242553716,0,0,0,0,0,421394242553750,
8.700000e-01,0,0,416522523660635,0,0,0,0,0,416522523660659,
8.800000e-01,0,0,411762162020762,1,1,0,0,0,411762162020786,
8.900000e-01,0,0,712135798288077,1,1,0,0,0,712135798288109,
9.000000e-01,0,0,805121158563408,0,0,0,0,0,805121158563446,
9.100000e-01,0,0,796224610118527,1,1,0,0,0,796224610118547,
9.200000e-01,0,0,787522527620427,1,1,0,0,0,787522527620448,
9.300000e-01,0,0,779008603815667,1,1,0,0,0,779008603815668,
9.400000e-01,0,0,815683706612523,0,0,0,0,0,815683706612550,
9.500000e-01,0,0,1525042676409543,1,1,0,0,0,1525042676409602,
9.600000e-01,0,0,1509073349773880,1,1,0,0,0,1509073349773946,
9.700000e-01,0,0,1607400214688017,0,0,0,0,0,1607400214688042,
9.800000e-01,0,0,2956234901189134,1,1,0,0,0,2956234901189012,
9.900000e-01,0,0,4533009389770421,0,0,0,0,0,4533009389770556,
1.000000e+00,0,0,4576947245948064696,0,0,0,0,0,4576947245948064956,
