x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
1.000000e+00,0,0,0,0,0,0,0,0,0,
2.718282e+00,1,1,1,14,0,0,1,1,1,
2.718282e+00,0,0,0,2,0,0,0,0,0,
