sin^2(x)+cos^2(x)=1,0X0P+0,none,0X1P+0,0.01700000000000000122124532708767,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P+0,none,0X1P+0,0.02500000000000000138777878078145,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P+0,none,0X1P+0,0.00100000000000000002081668171172,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P-1,none,0X1P+0,0.00100000000000000002081668171172,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P-1,none,0X1P+0,0.00100000000000000002081668171172,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.921FB54442D18P-2,none,0X1P+0,0.00000000000000000000000000000000,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1.0C152382D7365P-2,none,0X1P+0,0.00100000000000000002081668171172,0X1P+0,0.00000000000000000000000000000000
sin^2(x)+cos^2(x)=1,0X1.0F0CF064DD592P+73,none,0X1P+0,0.00300000000000000006245004513517,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1P-1022,none,0X1P+0,0.00000000000000000000000000000000,0X1P+0,0.00100000000000000002081668171172
sin^2(x)+cos^2(x)=1,0X1.FFFFFFFFFFFFFP+1023,none,0X1P+0,0.00200000000000000004163336342344,0X1P+0,0.00000000000000000000000000000000
