x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.000000e+00,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
4.300000e-01,9205156261288859384,9205156261288859384,5153511037048360,5153511037048359,9205156261288859385,9205156261288859385,5153511037048359,5153511037048359,5153511037048359,
4.400000e-01,9205066331421750280,9205066331421750280,5108546103493806,5108546103493806,9205066331421750280,9205066331421750280,5108546103493806,5108546103493806,5108546103493806,
4.500000e-01,9204978422622592999,9204978422622592999,5064591703915165,5064591703915165,9204978422622592999,9204978422622592999,5064591703915165,5064591703915165,5064591703915165,
4.600000e-01,9204892446042261734,9204892446042261734,5021603413749533,5021603413749533,9204892446042261735,9204892446042261735,5021603413749533,5021603413749533,5021603413749533,
4.700000e-01,9204808318564746153,9204808318564746153,4979539674991742,4979539674991742,9204808318564746153,9204808318564746153,4979539674991742,4979539674991742,4979539674991742,
4.800000e-01,9204725962324269543,9204725962324269543,4938361554753438,4938361554753438,9204725962324269544,9204725962324269544,4938361554753438,4938361554753438,4938361554753438,
4.900000e-01,9204645304272199782,9204645304272199782,4898032528718556,4898032528718556,9204645304272199783,9204645304272199783,4898032528718556,4898032528718556,4898032528718556,
5.000000e-01,9204566275787716067,9204566275787716067,4858518286476700,4858518286476700,9204566275787716067,9204566275787716067,4858518286476700,4858518286476700,4858518286476700,
5.100000e-01,9204488812327031478,9204488812327031478,4819786556134406,4819786556134406,9204488812327031479,9204488812327031479,4819786556134406,4819786556134406,4819786556134406,
5.200000e-01,9204412853106678342,9204412853106678342,4781806945957836,4781806945957837,9204412853106678343,9204412853106678343,4781806945957837,4781806945957837,4781806945957837,
5.300000e-01,9204338340816962653,9204338340816962653,4744550801099993,4744550801099992,9204338340816962653,9204338340816962653,4744550801099992,4744550801099992,4744550801099992,
5.400000e-01,9204265221362203370,9204265221362203370,4707991073720350,4707991073720350,9204265221362203370,9204265221362203370,4707991073720350,4707991073720350,4707991073720350,
5.500000e-01,9204193443624807174,9204193443624807174,4672102205022253,4672102205022253,9204193443624807175,9204193443624807175,4672102205022253,4672102205022253,4672102205022253,
5.600000e-01,9204122959250601382,9204122959250601382,4636860017919357,4636860017919357,9204122959250601383,9204122959250601383,4636860017919357,4636860017919357,4636860017919357,
5.700000e-01,9203947890461897092,9203947890461897092,4602241619202188,4602241619202188,9203947890461897093,9203947890461897093,4602241619202188,4602241619202188,4602241619202188,
5.800000e-01,9203743792607963755,9203743792607963755,4568225310213299,4568225310213299,9203743792607963754,9203743792607963754,4568225310213299,4568225310213299,4568225310213299,
5.900000e-01,9203543183777633106,9203543183777633106,4534790505158190,4534790505158190,9203543183777633107,9203543183777633107,4534790505158190,4534790505158190,4534790505158190,
6.000000e-01,9201058404016504545,9201058404016504545,6789460324152614,not_finite,9201058404016504546,9201058404016504546,6789460324152614,6789460324152614,not_finite,
6.100000e-01,9203151969858064712,9203151969858064712,4469588185230124,4469588185230124,9203151969858064713,9203151969858064713,4469588185230124,4469588185230124,4469588185230124,
6.200000e-01,9202961147266634368,9202961147266634368,4437784419991734,4437784419991734,9202961147266634369,9202961147266634369,4437784419991734,4437784419991734,4437784419991734,
6.300000e-01,9202773377968001583,9202773377968001583,4406489536886270,4406489536886270,9202773377968001584,9202773377968001584,4406489536886270,4406489536886270,4406489536886270,
6.400000e-01,9202588565789404908,9202588565789404908,4375687507120158,4375687507120158,9202588565789404909,9202588565789404909,4375687507120158,4375687507120158,4375687507120158,
6.500000e-01,9202406619031601669,9202406619031601669,4345363047486285,4345363047486285,9202406619031601670,9202406619031601670,4345363047486285,4345363047486285,4345363047486285,
6.600000e-01,9202227450195648595,9202227450195648595,4315501574827438,4315501574827438,9202227450195648595,9202227450195648595,4315501574827438,4315501574827438,4315501574827438,
6.700000e-01,9202050975730227663,9202050975730227663,4286089163923950,4286089163923950,9202050975730227664,9202050975730227664,4286089163923950,4286089163923950,4286089163923950,
6.800000e-01,9201877115797690716,9201877115797690716,4257112508501125,4257112508501125,9201877115797690716,9201877115797690716,4257112508501125,4257112508501125,4257112508501125,
6.900000e-01,9201705794057182955,9201705794057182955,4228558885083166,4228558885083166,9201705794057182956,9201705794057182956,4228558885083166,4228558885083166,4228558885083166,
7.000000e-01,9201536937463370790,9201536937463370790,4200416119447804,4200416119447804,9201536937463370790,9201536937463370790,4200416119447804,4200416119447804,4200416119447804,
7.100000e-01,9201370476079445746,9201370476079445746,4172672555460296,4172672555460296,9201370476079445747,9201370476079445747,4172672555460296,4172672555460296,4172672555460296,
7.200000e-01,9201206342903206387,9201206342903206387,4145317026087070,4145317026087070,9201206342903206387,9201206342903206387,4145317026087070,4145317026087070,4145317026087070,
7.300000e-01,9201044473705135755,9201044473705135755,4118338826408633,4118338826408633,9201044473705135756,9201044473705135756,4118338826408633,4118338826408633,4118338826408633,
7.400000e-01,9200884806877495014,9200884806877495014,4091727688468508,4091727688468508,9200884806877495014,9200884806877495014,4091727688468508,4091727688468508,4091727688468508,
7.500000e-01,9200725076047241702,9200725076047241702,4065473757810332,4065473757810332,9200725076047241704,9200725076047241704,4065473757810332,4065473757810332,4065473757810332,
7.600000e-01,9200362389439861765,9200362389439861765,4039567571568908,4039567571568908,9200362389439861765,9200362389439861765,4039567571568908,4039567571568908,4039567571568908,
7.700000e-01,9200004443969804061,9200004443969804061,4014000037993358,4014000037993358,9200004443969804062,9200004443969804062,4014000037993358,4014000037993358,4014000037993358,
7.800000e-01,9199636680028495324,9199636680028495324,4003199668773774,4003199668773774,9199636680028495324,9199636680028495324,4003199668773774,4003199668773774,4003199668773774,
7.900000e-01,9199262938324537083,9199262938324537083,4003199668773774,4003199668773774,9199262938324537084,9199262938324537084,4003199668773774,4003199668773774,4003199668773774,
8.000000e-01,9198893897898852348,9198893897898852348,4003199668773774,4003199668773774,9198893897898852348,9198893897898852348,4003199668773774,4003199668773774,4003199668773774,
8.100000e-01,9198529441944933020,9198529441944933020,4003199668773774,4003199668773774,9198529441944933021,9198529441944933021,4003199668773774,4003199668773774,4003199668773774,
8.200000e-01,9198169457956116937,9198169457956116937,4003199668773774,4003199668773774,9198169457956116937,9198169457956116937,4003199668773774,4003199668773774,4003199668773774,
8.300000e-01,9197813837517097405,9197813837517097405,4003199668773774,4003199668773774,9197813837517097405,9197813837517097405,4003199668773774,4003199668773774,4003199668773774,
8.400000e-01,9197462476107918124,9197462476107918124,4003199668773774,4003199668773774,9197462476107918125,9197462476107918125,4003199668773774,4003199668773774,4003199668773774,
8.500000e-01,9197115272919566866,9197115272919566866,4003199668773775,4003199668773774,9197115272919566867,9197115272919566867,4003199668773774,4003199668773774,4003199668773774,
8.600000e-01,9196772130680353940,9196772130680353940,4003199668773774,4003199668773774,9196772130680353941,9196772130680353941,4003199668773774,4003199668773774,4003199668773774,
8.700000e-01,9196287453006874802,9196287453006874802,4003199668773774,4003199668773774,9196287453006874803,9196287453006874803,4003199668773774,4003199668773774,4003199668773774,
8.800000e-01,9195594502121938855,9195594502121938855,4003199668773774,4003199668773774,9195594502121938856,9195594502121938856,4003199668773774,4003199668773774,4003199668773774,
8.900000e-01,9194909381358079576,9194909381358079576,4003199668773774,4003199668773774,9194909381358079578,9194909381358079578,4003199668773774,4003199668773774,4003199668773774,
9.000000e-01,9194231915735000990,9194231915735000990,4003199668773774,4003199668773775,9194231915735000990,9194231915735000990,4003199668773775,4003199668773775,4003199668773775,
9.100000e-01,9193561936073099013,9193561936073099013,4003199668773774,4003199668773774,9193561936073099014,9193561936073099014,4003199668773774,4003199668773774,4003199668773774,
9.200000e-01,9192899278739866393,9192899278739866393,4003199668773773,4003199668773774,9192899278739866394,9192899278739866394,4003199668773774,4003199668773774,4003199668773774,
9.300000e-01,9192243785410006309,9192243785410006309,4003199668773775,4003199668773774,9192243785410006310,9192243785410006310,4003199668773774,4003199668773774,4003199668773774,
9.400000e-01,9190964387643485737,9190964387643485737,4003199668773774,4003199668773774,9190964387643485738,9190964387643485738,4003199668773774,4003199668773774,4003199668773774,
9.500000e-01,9189660449831017164,9189660449831017164,4003199668773774,4003199668773774,9189660449831017165,9189660449831017165,4003199668773774,4003199668773774,4003199668773774,
9.600000e-01,9188370166068472568,9188370166068472568,4003199668773774,4003199668773774,9188370166068472569,9188370166068472569,4003199668773774,4003199668773774,4003199668773774,
9.700000e-01,9186402441743588370,9186402441743588370,4003199668773774,4003199668773774,9186402441743588370,9186402441743588370,4003199668773774,4003199668773774,4003199668773774,
9.800000e-01,9183854749304383426,9183854749304383426,4003199668773774,4003199668773774,9183854749304383427,9183854749304383427,4003199668773774,4003199668773774,4003199668773774,
9.900000e-01,9179345461588221905,9179345461588221905,4003199668773774,4003199668773774,9179345461588221906,9179345461588221906,4003199668773774,4003199668773774,4003199668773774,
1.000000e+00,4607682818758614130,4607682818758614130,4003199668773774,4003199668773774,4607682818758614130,4607682818758614130,4003199668773774,4003199668773774,4003199668773774,
