x,newlib,openlibm,mpfr64,mpfr128,crlibm,libmcr,
0.000000e+00,5.000000e+00,4.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,
1.000000e+00,4.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,
-1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,
5.773503e-01,0.000000e+00,1.000000e+00,1.200000e+01,1.200000e+01,1.000000e+00,0.000000e+00,
-5.773503e-01,0.000000e+00,0.000000e+00,1.100000e+01,1.700000e+01,0.000000e+00,1.000000e+00,
1.732051e+00,0.000000e+00,0.000000e+00,1.100000e+01,1.100000e+01,1.000000e+00,0.000000e+00,
-1.732051e+00,1.000000e+00,0.000000e+00,1.100000e+01,1.100000e+01,1.000000e+00,1.000000e+00,
