cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0.,1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,.1923132169163975144209858e-16,.1923132169163975144209858e-16
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,-.8660254037844385640709551,-.8660254037844385640709551
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,.785398163397448280000000000000000000000000000000000000000000000000000000000000000,-.2588190451025205925682368,-.2588190451025205925682367
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.785398163397448280000000000000000000000000000000000000000000000000000000000000000,.628318530717958620000000000000000000000000000000000000000000000000000000000000000,.1564344650402309256127359,.1564344650402309256127360
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.628318530717958620000000000000000000000000000000000000000000000000000000000000000,.523598775598298820000000000000000000000000000000000000000000000000000000000000000,.4067366430758002815407200,.4067366430758002815407200
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.523598775598298820000000000000000000000000000000000000000000000000000000000000000,.392699081698724140000000000000000000000000000000000000000000000000000000000000000,.6087614290087206932728396,.6087614290087206932728396
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.392699081698724140000000000000000000000000000000000000000000000000000000000000000,.314159265358979310000000000000000000000000000000000000000000000000000000000000000,.7604059656000309567839403,.7604059656000309567839403
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.314159265358979310000000000000000000000000000000000000000000000000000000000000000,.261799387799149410000000000000000000000000000000000000000000000000000000000000000,.8386705679454240516327392,.8386705679454240516327392
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),.261799387799149410000000000000000000000000000000000000000000000000000000000000000,0.,.9659258262890682936184263,.9659258262890682936184263
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,.5232147853951389454975945,.5232147853951389454976797
