sin^2(x)+cos^2(x)=1,0.,None,1.,1
sin^2(x)+cos^2(x)=1,1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,None,.9999999999999999999999999,1
sin^2(x)+cos^2(x)=1,.523598775598298820000000000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,.785398163397448280000000000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,.392699081698724140000000000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,.261799387799149410000000000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,None,1.000000000000000000000000,1
sin^2(x)+cos^2(x)=1,.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,None,1.,1
sin^2(x)+cos^2(x)=1,.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,None,.9999999999999999999999999,1
