cos(x/2)=sqrt[(1+cos(x))/2],0.,None,1.,1.000000000000000000000000
cos(x/2)=sqrt[(1+cos(x))/2],1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,None,.7071067811865475312001434,.7071067811865475312001435
cos(x/2)=sqrt[(1+cos(x))/2],1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,None,.8660254037844386833022768,.8660254037844386833022769
cos(x/2)=sqrt[(1+cos(x))/2],.523598775598298820000000000000000000000000000000000000000000000000000000000000000,None,.9659258262890682936184263,.9659258262890682936184264
cos(x/2)=sqrt[(1+cos(x))/2],.785398163397448280000000000000000000000000000000000000000000000000000000000000000,None,.9238795325112867617948946,.9238795325112867617948946
cos(x/2)=sqrt[(1+cos(x))/2],.392699081698724140000000000000000000000000000000000000000000000000000000000000000,None,.9807852804032304505706144,.9807852804032304505706146
cos(x/2)=sqrt[(1+cos(x))/2],.261799387799149410000000000000000000000000000000000000000000000000000000000000000,None,.9914448613738104128765457,.9914448613738104128765456
cos(x/2)=sqrt[(1+cos(x))/2],10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,None,-.8727012047072981282655172,.8727012047072981282655171
cos(x/2)=sqrt[(1+cos(x))/2],.222507385850720140000000000000000000000000000000000000000000000000000000000000000e-307,None,1.,1.000000000000000000000000
cos(x/2)=sqrt[(1+cos(x))/2],.179769313486231570000000000000000000000000000000000000000000000000000000000000000e309,None,.1633195757962099151166423,.1633195757962099151166424
