x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.000000e+00,0,0,0,0,0,0,0,0,0,0,
1.570796e+00,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,
1.047198e+00,0,0,0,1,1,1,0,0,0,1,
5.235988e-01,28031,28031,28031,-112133,28032,28032,28031,28031,28031,-112133,
7.853982e-01,24235,24235,24235,-96934,24236,24236,24235,24235,24235,-96934,
3.926991e-01,-20332,-20332,-20332,81330,-20332,-20332,-20332,-20332,-20332,81330,
6.283185e-01,45130,45130,45130,-180523,45131,45131,45130,45130,45130,-180523,
3.141593e-01,8731,8731,8731,-34922,8731,8731,8731,8731,8731,-34922,
2.617994e-01,19693,19693,19693,-78771,19694,19694,19693,19693,19693,-78771,
1.000000e+22,4865,4865,4865,not_finite,4866,4866,4865,4865,4865,-38919,
