-0X1.01B2CF64B0BA3P-4,0X1.A23D9BD11BCF8P+0
0X1P-51,0X1.921FB54442D16P+0
0X1.01B2CF64B0BC2P-4,0X1.8201CEB769D36P+0
0X1.02B8FA2799AFFP-3,0X1.71B267AF7501FP+0
0X1.86AD48EF41B97P-3,0X1.60FCF4F4397EEP+0
0X1.06EB23AB470B3P-2,0X1.4FA6550CF5D33P+0
0X1.4CB7BFB4961B7P-2,0X1.3D6816985D6FDP+0
0X1.956E26E56D2CAP-2,0X1.29E96DF9231CDP+0
0X1.E1DB9A59E3B47P-2,0X1.14B3A4D651CD1P+0
0X1.19797117FBCDAP-1,0X1.FA3A45B4DE25DP-1
0X1.44ECD210B9A82P-1,0X1.C43D5813CBE08P-1
0X1.73FD61D9DF548P-1,0X1.83D99E72410FBP-1
0X1.A7903041B33BCP-1,0X1.317094C05AC69P-1
0X1.E0CCCCFEC59AP-1,0X1.675342487CA69P-2
0X1.109CC06BF8E48P+0,-NAN
0X1.35736A5CAA0C1P+0,-NAN
0X1.605A90C73AB78P+0,-NAN
0X1.936436354EAE9P+0,-NAN
0X1.D1A98A9CB78EDP+0,-NAN
0X1.10038B6C1614BP+1,-NAN
0X1.434A8548A68A3P+1,-NAN
0X1.89F188BDCD7ADP+1,-NAN
0X1.F286EF1220711P+1,-NAN
0X1.4F7FEF902097EP+2,-NAN
0X1.FA9CB6E35D406P+2,-NAN
0X1.FCA01C8226A19P+3,-NAN
0X1.D02967C31CDB4P+53,-NAN
-0X1.FCA01C82269ADP+3,-NAN
-0X1.FA9CB6E35D3DP+2,-NAN
-0X1.4F7FEF9020967P+2,-NAN
-0X1.F286EF12206F6P+1,-NAN
-0X1.89F188BDCD7B1P+1,-NAN
-0X1.434A8548A6897P+1,-NAN
-0X1.10038B6C16142P+1,-NAN
-0X1.D1A98A9CB78DFP+0,-NAN
-0X1.936436354EADEP+0,-NAN
-0X1.605A90C73AB6FP+0,-NAN
-0X1.35736A5CAA0B9P+0,-NAN
-0X1.109CC06BF8E46P+0,-NAN
-0X1.E0CCCCFEC5994P-1,0X1.65354CFB333C2P+1
-0X1.A7903041B33B1P-1,0X1.45C390142C1F9P+1
-0X1.73FD61D9DF539P-1,0X1.31294DA7B28D4P+1
-0X1.44ECD210B9A7AP-1,0X1.21105F3F4FD93P+1
-0X1.19797117FBCD7P-1,0X1.139123D70B48P+1
-0X1.E1DB9A59E3B38P-2,0X1.07C5E2D919EADP+1
-0X1.956E26E56D2BBP-2,0X1.FA55FC8F6285EP+0
-0X1.4CB7BFB4961AP-2,0X1.E6D753F02832DP+0
-0X1.06EB23AB470A5P-2,0X1.D499157B8FCF9P+0
-0X1.86AD48EF41B8CP-3,0X1.C34275944C24P+0
-0X1.02B8FA2799AE4P-3,0X1.B28D02D910A0DP+0
-0X1.01B2CF64B0BACP-4,0X1.A23D9BD11BCF8P+0
0X1.B9676733AE8FEP-51,0X1.921FB54442D14P+0
0X1.FBF675480D902P-1,0X1.015BF9217272CP-3
0X1.F6EE5AC2509FEP-1,0X1.8209F5B22BAB4P-3
0X1.EFEA21D101EDFP-1,0X1.015BF92172724P-2
0X1.E6F0E134454FEP-1,0X1.41B2F769CF0E9P-2
0X1.DC0BA9DEF5AE2P-1,0X1.8209F5B22BAB4P-2
0X1.CF457DCDC158AP-1,0X1.C260F3FA88474P-2
0X1.C0AB44E81C057P-1,0X1.015BF9217271DP-1
0X1.B04BBFF642E84P-1,0X1.21877845A0CP-1
0X1.9E3779B97F4A5P-1,0X1.41B2F769CF0E4P-1
0X1.8A80B635B6BE6P-1,0X1.61DE768DFD5C9P-1
0X1.753B603D2B814P-1,0X1.8209F5B22BAA9P-1
0X1.5E7CF55112011P-1,0X1.A23574D659F8DP-1
0X1.465C6FEB501B9P-1,0X1.C260F3FA8847P-1
0X1.2CF2304755A5EP-1,0X1.E28C731EB695P-1
0X1.1257E3C182B4CP-1,0X1.015BF9217271CP+0
0X1.ED50D5CBFA94EP-2,0X1.1171B8B38998CP+0
0X1.B3FF7C925819P-2,0X1.21877845A0CP+0
0X1.78F5A48A8A913P-2,0X1.319D37D7B7E7P+0
0X1.3C6EF372FE95P-2,0X1.41B2F769CF0EP+0
0X1.FD511FA1C0784P-3,0X1.51C8B6FBE6354P+0
0X1.7FC1C65037A74P-3,0X1.61DE768DFD5C4P+0
0X1.00AEB5DA15BC8P-3,0X1.71F4362014838P+0
0X1.0130A1BE09363P-4,0X1.8209F5B22BAA8P+0
0X1.1A62633145C06P-54,0X1.921FB54442D18P+0
-0X1.0130A1BE0939BP-4,0X1.A23574D659F8CP+0
-0X1.00AEB5DA15BE4P-3,0X1.B24B3468711FCP+0
-0X1.7FC1C65037A9P-3,0X1.C260F3FA8847P+0
-0X1.FD511FA1C07AP-3,0X1.D276B38C9F6EP+0
-0X1.3C6EF372FE94FP-2,0X1.E28C731EB695P+0
-0X1.78F5A48A8A921P-2,0X1.F2A232B0CDBC4P+0
-0X1.B3FF7C925819EP-2,0X1.015BF9217271AP+1
-0X1.ED50D5CBFA95CP-2,0X1.0966D8EA7E054P+1
-0X1.1257E3C182B53P-1,0X1.1171B8B38998CP+1
-0X1.2CF2304755A64P-1,0X1.197C987C952C6P+1
-0X1.465C6FEB501BFP-1,0X1.21877845A0BFEP+1
-0X1.5E7CF55112015P-1,0X1.2992580EAC536P+1
-0X1.753B603D2B81AP-1,0X1.319D37D7B7E7P+1
-0X1.8A80B635B6BECP-1,0X1.39A817A0C37A8P+1
-0X1.9E3779B97F4ACP-1,0X1.41B2F769CF0E2P+1
-0X1.B04BBFF642E89P-1,0X1.49BDD732DAA1AP+1
-0X1.C0AB44E81C05AP-1,0X1.51C8B6FBE6352P+1
-0X1.CF457DCDC158EP-1,0X1.59D396C4F1C8CP+1
-0X1.DC0BA9DEF5AE6P-1,0X1.61DE768DFD5C4P+1
-0X1.E6F0E13445502P-1,0X1.69E9565708EFEP+1
-0X1.EFEA21D101EE2P-1,0X1.71F4362014836P+1
-0X1.F6EE5AC2509FFP-1,0X1.79FF15E92016EP+1
-0X1.FBF675480D904P-1,0X1.8209F5B22BAA9P+1
-0X1.FEFD5BFE443FFP-1,0X1.8A14D57B373E3P+1
-0X1P+0,0X1.921FB54442D18P+1
