x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,mathematica,
0.00000000000000000000,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
0.01000000000000000021,0,0,4611686018427387904,4611686018427387904,0,0,4611686018427387904,4611686018427387904,4611686018427387904,
0.02000000000000000042,1,1,9209424794074192768,9209424794074192764,0,0,9209424794074192768,9209424794074192768,9209424794074192768,
0.02999999999999999889,0,0,9211803927660191870,9211803927660191862,0,0,9211803927660191870,9211803927660191870,9211803927660191870,
0.04000000000000000083,1,1,9212572675125263616,9212572675125263612,0,0,9212572675125263616,9212572675125263616,9212572675125263616,
0.05000000000000000278,0,0,9213009119023735169,9213009119023735161,0,0,9213009119023735169,9213009119023735169,9213009119023735169,
0.05999999999999999778,1,1,9213365719653929984,9213365719653929978,0,0,9213365719653929984,9213365719653929984,9213365719653929984,
0.07000000000000000666,1,1,9213667221190764064,9213667221190764057,0,0,9213667221190764064,9213667221190764064,9213667221190764064,
0.08000000000000000167,0,0,9213928393701563263,9213928393701563258,0,0,9213928393701563263,9213928393701563263,9213928393701563263,
0.08999999999999999667,0,0,9214158764182596351,9214158764182596343,0,0,9214158764182596351,9214158764182596351,9214158764182596351,
0.10000000000000000555,0,0,9214364837600034816,9214364837600034816,0,0,9214364837600034816,9214364837600034816,9214364837600034816,
0.11000000000000000056,0,0,9214178421518580369,9214178421518580347,0,0,9214178421518580370,9214178421518580370,9214178421518580370,
0.11999999999999999556,0,0,9214008236969840002,9214008236969839980,0,0,9214008236969840002,9214008236969840002,9214008236969840002,
0.13000000000000000444,1,1,9213851682361044401,9213851682361044371,0,0,9213851682361044401,9213851682361044401,9213851682361044401,
0.14000000000000001332,0,0,9213706735433005920,9213706735433005884,0,0,9213706735433005920,9213706735433005920,9213706735433005920,
0.14999999999999999445,1,1,9213571793071368450,9213571793071368444,0,0,9213571793071368450,9213571793071368450,9213571793071368450,
0.16000000000000000333,1,1,9213445562922206722,9213445562922206700,0,0,9213445562922206722,9213445562922206722,9213445562922206722,
0.17000000000000001221,0,0,9213326987923587689,9213326987923587672,0,0,9213326987923587689,9213326987923587689,9213326987923587689,
0.17999999999999999334,0,0,9213215192441173634,9213215192441173607,0,0,9213215192441173634,9213215192441173634,9213215192441173634,
0.19000000000000000222,1,1,9213109442986655472,9213109442986655432,0,0,9213109442986655472,9213109442986655472,9213109442986655472,
0.20000000000000001110,1,1,9213009119023735169,9213009119023735163,0,0,9213009119023735169,9213009119023735169,9213009119023735169,
0.20999999999999999223,1,1,9212913690904339554,9212913690904339512,0,0,9212913690904339554,9212913690904339554,9212913690904339554,
0.22000000000000000111,1,1,9212822702942280722,9212822702942280694,0,0,9212822702942280722,9212822702942280722,9212822702942280722,
0.23000000000000000999,1,1,9212735760252536449,9212735760252536436,0,0,9212735760252536449,9212735760252536449,9212735760252536449,
0.23999999999999999112,1,1,9212652518393540354,9212652518393540327,0,0,9212652518393540354,9212652518393540354,9212652518393540354,
0.25000000000000000000,0,0,9212572675125263616,9212572675125263581,0,0,9212572675125263616,9212572675125263616,9212572675125263616,
0.26000000000000000888,0,0,9212495963784744753,9212495963784744717,0,0,9212495963784744753,9212495963784744753,9212495963784744753,
0.27000000000000001776,1,1,9212422147912507267,9212422147912507234,0,0,9212422147912507267,9212422147912507267,9212422147912507267,
0.28000000000000002665,0,0,9212351016856706273,9212351016856706232,0,0,9212351016856706273,9212351016856706273,9212351016856706273,
0.28999999999999998002,1,1,9212282382149000215,9212282382149000188,0,0,9212282382149000215,9212282382149000215,9212282382149000215,
0.29999999999999998890,0,0,9212216074495068801,9212216074495068790,0,0,9212216074495068801,9212216074495068801,9212216074495068801,
0.30999999999999999778,0,0,9212151941258778650,9212151941258778638,0,0,9212151941258778650,9212151941258778650,9212151941258778650,
0.32000000000000000666,1,1,9212043457465022085,9212043457465022058,0,0,9212043457465022085,9212043457465022085,9212043457465022085,
0.33000000000000001554,1,1,9211862899668143927,9211862899668143893,0,0,9211862899668143927,9211862899668143927,9211862899668143927,
0.34000000000000002442,0,0,9211687732469164987,9211687732469164964,0,0,9211687732469164987,9211687732469164987,9211687732469164987,
0.35000000000000003331,0,0,9211517643302005024,9211517643302004998,0,0,9211517643302005024,9211517643302005024,9211517643302005024,
0.35999999999999998668,1,1,9211352346021922823,9211352346021922790,0,0,9211352346021922823,9211352346021922823,9211352346021922823,
0.36999999999999999556,0,0,9211191578009067136,9211191578009067114,0,0,9211191578009067136,9211191578009067136,9211191578009067136,
0.38000000000000000444,1,1,9211035097658368336,9211035097658368335,0,0,9211035097658368336,9211035097658368336,9211035097658368336,
0.39000000000000001332,0,0,9210882682195536020,9210882682195535979,0,0,9210882682195536020,9210882682195536020,9210882682195536020,
0.40000000000000002220,0,0,9210734125769607426,9210734125769607415,0,0,9210734125769607425,9210734125769607425,9210734125769607425,
0.41000000000000003109,0,0,9210589237781060343,9210589237781060318,0,0,9210589237781060343,9210589237781060343,9210589237781060343,
0.41999999999999998446,0,0,9210447841411420581,9210447841411420578,0,0,9210447841411420581,9210447841411420581,9210447841411420581,
0.42999999999999999334,1,1,9210309772325907745,9210309772325907715,0,0,9210309772325907744,9210309772325907744,9210309772325907744,
0.44000000000000000222,0,0,9210174877525244086,9210174877525244053,0,0,9210174877525244086,9210174877525244086,9210174877525244086,
0.45000000000000001110,0,0,9210043014326508164,9210043014326508147,0,0,9210043014326508164,9210043014326508164,9210043014326508164,
0.46000000000000001998,1,1,9209914049456011268,9209914049456011250,0,0,9209914049456011268,9209914049456011268,9209914049456011268,
0.47000000000000002887,0,0,9209787858239737895,9209787858239737861,0,0,9209787858239737895,9209787858239737895,9209787858239737895,
0.47999999999999998224,1,1,9209664323879022982,9209664323879022950,0,0,9209664323879022982,9209664323879022982,9209664323879022982,
0.48999999999999999112,1,1,9209543336800918339,9209543336800918323,0,0,9209543336800918339,9209543336800918339,9209543336800918339,
0.50000000000000000000,0,0,9209424794074192767,9209424794074192728,0,0,9209424794074192767,9209424794074192767,9209424794074192767,
0.51000000000000000888,1,1,9209308598883165885,9209308598883165857,0,0,9209308598883165885,9209308598883165885,9209308598883165885,
0.52000000000000001776,1,1,9209194660052636179,9209194660052636138,0,0,9209194660052636180,9209194660052636180,9209194660052636180,
0.53000000000000002665,0,0,9209082891618062646,9209082891618062605,0,0,9209082891618062645,9209082891618062645,9209082891618062645,
0.54000000000000003553,0,0,9208973212435923720,9208973212435923681,0,0,9208973212435923720,9208973212435923720,9208973212435923720,
0.55000000000000004441,1,1,9208865545829829428,9208865545829829410,0,0,9208865545829829428,9208865545829829428,9208865545829829428,
0.56000000000000005329,1,1,9208759819268520740,9208759819268520738,0,0,9208759819268520740,9208759819268520740,9208759819268520740,
0.57000000000000006217,1,1,9208550132081099281,9208550132081099274,0,0,9208550132081099281,9208550132081099281,9208550132081099281,
