x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
6.283185e-02,0,0,0,0,0,0,0,0,0,
1.256637e-01,0,0,0,1,1,0,0,0,0,
1.884956e-01,0,0,0,0,0,0,0,0,0,
2.513274e-01,0,0,0,1,1,0,0,0,0,
3.141593e-01,0,0,0,1,1,0,0,0,0,
3.769911e-01,0,0,0,0,0,0,0,0,0,
4.398230e-01,0,0,0,0,0,0,0,0,0,
5.026548e-01,0,0,0,0,0,0,0,0,0,
5.654867e-01,0,0,0,0,0,0,0,0,0,
6.283185e-01,0,0,4603469518431671907,1,1,0,0,0,not_finite,
6.911504e-01,0,0,4602760833856442587,0,0,0,0,0,0,
7.539822e-01,0,1,424447296937558,1,1,0,0,0,0,
8.168141e-01,0,1,400113495283714,0,0,0,0,0,0,
8.796459e-01,0,0,374200628458453,1,1,0,0,0,0,
9.424778e-01,0,0,346810962708668,1,1,0,0,0,0,
1.005310e+00,0,1,318052592531936,0,0,0,0,0,0,
1.068142e+00,0,0,288039014076882,1,1,0,0,0,1,
1.130973e+00,0,0,256888677225781,0,0,0,0,0,0,
1.193805e+00,0,0,224724518126936,1,1,0,0,0,1,
1.256637e+00,0,0,191673474021914,0,0,0,0,0,0,
1.319469e+00,0,1,157865982282210,0,0,0,0,0,0,
1.382301e+00,0,0,123435465632542,1,1,0,0,0,0,
1.445133e+00,0,0,88517805592324,0,0,0,0,0,0,
1.507964e+00,0,0,53250806213371,0,0,0,0,0,0,
1.570796e+00,0,0,17773650230274,1,1,0,0,0,0,
1.633628e+00,0,0,17773650230274,1,1,0,0,0,0,
1.696460e+00,0,0,53250806213372,0,0,0,0,0,0,
1.759292e+00,0,0,88517805592324,1,1,0,0,0,1,
1.822124e+00,0,0,123435465632541,1,1,0,0,0,0,
1.884956e+00,0,0,157865982282208,1,1,0,0,0,1,
1.947787e+00,0,0,191673474021916,1,1,0,0,0,0,
2.010619e+00,0,0,224724518126936,0,0,0,0,0,0,
2.073451e+00,0,0,256888677225781,0,0,0,0,0,0,
2.136283e+00,0,0,288039014076881,1,1,0,0,0,0,
2.199115e+00,0,0,318052592531937,1,1,0,0,0,1,
2.261947e+00,0,0,346810962708668,0,0,0,0,0,0,
2.324779e+00,0,0,374200628458450,0,0,0,0,0,0,
2.387610e+00,0,1,400113495283718,0,0,0,0,0,0,
2.450442e+00,0,0,424447296937557,1,1,0,0,0,0,
2.513274e+00,0,0,447105999021922,0,0,0,0,0,0,
2.576106e+00,0,0,468000177991435,0,0,0,0,0,0,
2.638938e+00,0,0,651395667100157,1,1,0,0,0,0,
2.701770e+00,0,0,1008344833337278,1,1,0,0,0,0,
2.764602e+00,0,0,1038615442151549,1,1,0,0,0,0,
2.827433e+00,0,0,1064787110313939,0,0,0,0,0,0,
2.890265e+00,0,0,1110357444911547,0,0,0,0,0,0,
2.953097e+00,0,0,2208874116975888,1,1,0,0,0,0,
3.015929e+00,0,0,2235517716537005,0,0,0,0,0,0,
3.078761e+00,0,0,4494671493515362,0,0,0,0,0,1,
3.141593e+00,0,0,8969949452460325991,1,1,0,0,0,42353557044375,
