x,y,openlibm,matlab,mpfr64,mpfr128,intel-mkl,mathematica,
0.00000000000000000000,            0.000000,0,4609753056924675352,0,0,0,not_finite,
0.00000000000000000000,           -0.000000,0,9217737554411343594,0,0,0,2735040189363386,
0.00000000000000000000,            0.000000,0,9007199254740992,0,0,0,4503599627370496,
-0.00000000000000000000,           -0.000000,0,9224976194228077476,1,1,0,2735040189363386,
-0.00000000000000000000,            0.000000,0,9217737554411343594,1,1,0,4503599627370496,
