x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,intel-mkl,mathematica,
0.000000e+00,2.000000e+00,2.000000e+00,3.149040e-317,0.000000e+00,1.000000e+00,0.000000e+00,1.797693e+308,0.000000e+00,
2.500000e+01,0.000000e+00,0.000000e+00,3.149040e-317,0.000000e+00,5.000000e+00,7.000000e+00,1.797693e+308,0.000000e+00,
2.500000e-01,1.000000e+00,0.000000e+00,3.149040e-317,0.000000e+00,0.000000e+00,1.000000e+00,1.797693e+308,0.000000e+00,
6.400000e+01,1.000000e+00,0.000000e+00,3.149040e-317,0.000000e+00,1.000000e+00,0.000000e+00,1.797693e+308,0.000000e+00,
6.400000e-01,1.000000e+00,0.000000e+00,3.149040e-317,0.000000e+00,1.000000e+00,1.000000e+00,1.797693e+308,0.000000e+00,
