log(exp(x))=x,0X0P+0,none,0X0P+0,0.00100000000000000002081668171172,0X0P+0,0.00000000000000000000000000000000
log(exp(x))=x,0X1P+1,none,0X1.FFFFFFFFFFFFFP+0,0.01600000000000000033306690738755,0X1P+1,0.00000000000000000000000000000000
log(exp(x))=x,-0X1P+1,none,-0X1.0000000000001P+1,0.01099999999999999936162176084053,-0X1P+1,0.00000000000000000000000000000000
log(exp(x))=x,0X1.5BF0A8B14576AP+1,none,0X1.5BF0A8B145769P+1,0.01099999999999999936162176084053,0X1.5BF0A8B14576AP+1,0.00000000000000000000000000000000
log(exp(x))=x,-0X1.E392010175EE6P-74,none,-0X1.E392010175EE7P-74,0.04100000000000000172084568816899,-0X1.E392010175EE6P-74,0.00000000000000000000000000000000
log(exp(x))=x,0X1.0F0CF064DD592P+73,none,0X1.62E42FEA180E3P+29,0.00600000000000000012490009027033,0X1.0F0CF064DD592P+73,0.00000000000000000000000000000000
log(exp(x))=x,0X1P-1022,none,0X0P+0,0.00100000000000000002081668171172,0X1P-1022,0.00000000000000000000000000000000
log(exp(x))=x,-0X1P-1022,none,-0X1.0000000000001P-128,0.03300000000000000155431223447522,-0X1P-1022,0.00000000000000000000000000000000
log(exp(x))=x,0X1.FFFFFFFFFFFFFP+1023,none,0X1.62E42FEA180E3P+29,0.00600000000000000012490009027033,0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000
log(exp(x))=x,-0X1.FFFFFFFFFFFFFP+1023,none,-INF,0.00100000000000000002081668171172,-0X1.FFFFFFFFFFFFFP+1023,0.00000000000000000000000000000000
