cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X0P+0,0X1.921FB54442D18P+0,0X1.1A62633145C06P-54,0.00600000000000000012490009027033,0X1.1A62633145C06P-54,0.01200000000000000024980018054066
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.921FB54442D18P+0,0X1.0C152382D7365P+0,-0X1.BB67AE8584CAAP-1,0.00400000000000000008326672684689,-0X1.BB67AE8584CAAP-1,0.01700000000000000122124532708767
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.0C152382D7365P+0,0X1.921FB54442D18P-1,-0X1.0907DC193068EP-2,0.00300000000000000006245004513517,-0X1.0907DC193068EP-2,0.01000000000000000020816681711722
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.921FB54442D18P-1,0X1.41B2F769CF0EP-1,0X1.4060B67A85376P-3,0.00300000000000000006245004513517,0X1.4060B67A85376P-3,0.01000000000000000020816681711722
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.41B2F769CF0EP-1,0X1.0C152382D7365P-1,0X1.A07F921061AD2P-2,0.00300000000000000006245004513517,0X1.A07F921061AD2P-2,0.01099999999999999936162176084053
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.0C152382D7365P-1,0X1.921FB54442D18P-2,0X1.37AF93F9513EAP-1,0.00300000000000000006245004513517,0X1.37AF93F9513EAP-1,0.01000000000000000020816681711722
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.921FB54442D18P-2,0X1.41B2F769CF0EP-2,0X1.8553EE43DEF13P-1,0.00300000000000000006245004513517,0X1.8553EE43DEF13P-1,0.01000000000000000020816681711722
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.41B2F769CF0EP-2,0X1.0C152382D7365P-2,0X1.AD663A8AE2FDCP-1,0.00300000000000000006245004513517,0X1.AD663A8AE2FDCP-1,0.01000000000000000020816681711722
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.0C152382D7365P-2,0X0P+0,0X1.EE8DD4748BF14P-1,0.00300000000000000006245004513517,0X1.EE8DD4748BF14P-1,0.00600000000000000012490009027033
cos(x+y)=-sin(x)*sin(y)+cos(x)*cos(y),0X1.0F0CF064DD592P+73,0X1.E392010175EE6P-74,0X1.0BE2CEF01C8F3P-1,0.00600000000000000012490009027033,0X1.0BE2CEF01C8F3P-1,0.01099999999999999936162176084053
