sin(2*x)=2*sin(x)*cos(x),0X0P+0,none,0X0P+0,0.00000000000000000000000000000000,0X0P+0,0.00100000000000000002081668171172
sin(2*x)=2*sin(x)*cos(x),0X1.921FB54442D18P+0,none,0X1.1A62633145C06P-53,0.01899999999999999952815521453431,0X1.1A62633145C06P-53,0.01299999999999999940325512426398
sin(2*x)=2*sin(x)*cos(x),0X1.0C152382D7365P+0,none,0X1.BB67AE8584CABP-1,0.00600000000000000012490009027033,0X1.BB67AE8584CABP-1,0.00600000000000000012490009027033
sin(2*x)=2*sin(x)*cos(x),0X1.0C152382D7365P-1,none,0X1.BB67AE8584CA9P-1,0.00400000000000000008326672684689,0X1.BB67AE8584CA9P-1,0.00500000000000000010408340855861
sin(2*x)=2*sin(x)*cos(x),0X1.921FB54442D18P-1,none,0X1.FFFFFFFFFFFFFP-1,0.00700000000000000014571677198205,0X1.FFFFFFFFFFFFFP-1,0.00600000000000000012490009027033
sin(2*x)=2*sin(x)*cos(x),0X1.921FB54442D18P-2,none,0X1.6A09E667F3BCCP-1,0.00300000000000000006245004513517,0X1.6A09E667F3BCCP-1,0.00500000000000000010408340855861
sin(2*x)=2*sin(x)*cos(x),0X1.0C152382D7365P-2,none,0X1.FFFFFFFFFFFFFP-2,0.00400000000000000008326672684689,0X1.FFFFFFFFFFFFFP-2,0.02699999999999999969468866822808
sin(2*x)=2*sin(x)*cos(x),0X1.0F0CF064DD592P+73,none,-0X1.C895D666CB5D5P-1,0.01600000000000000033306690738755,-0X1.C895D666CB5D5P-1,0.01200000000000000024980018054066
sin(2*x)=2*sin(x)*cos(x),0X1P-1022,none,0X1.FFFFFFFFFFFFFP-1022,0.00100000000000000002081668171172,0X1.FFFFFFFFFFFFFP-1022,0.00000000000000000000000000000000
sin(2*x)=2*sin(x)*cos(x),0X1.FFFFFFFFFFFFFP+1023,none,-0X1.452EC33014359P-7,0.02900000000000000147104550762833,-0X1.452EC33014359P-7,0.07799999999999999988897769753748
