0X0P+0,0X0P+0
0X1.0159438A60E6FP-6,0X1.015BF9217271AP-6
0X1.015122DF7586P-5,0X1.015BF9217271AP-5
0X1.81E56327504ABP-5,0X1.8209F5B22BAA7P-5
0X1.0130A1BE09379P-4,0X1.015BF9217271AP-4
0X1.415E532398E49P-4,0X1.41B2F769CF0EP-4
0X1.8177B7FFC17FP-4,0X1.8209F5B22BAA7P-4
0X1.C178C3D6297DAP-4,0X1.C260F3FA8846EP-4
0X1.00AEB5DA15BEP-3,0X1.015BF9217271AP-3
0X1.2090D3391AAE9P-3,0X1.21877845A0BFDP-3
0X1.4060B67A85375P-3,0X1.41B2F769CF0EP-3
0X1.601C5D377236CP-3,0X1.61DE768DFD5C4P-3
0X1.7FC1C65037A79P-3,0X1.8209F5B22BAA7P-3
0X1.9F4EF20CCDDA3P-3,0X1.A23574D659F8AP-3
0X1.BEC1E23D21F6AP-3,0X1.C260F3FA8846EP-3
0X1.DE189A594FBCCP-3,0X1.E28C731EB6951P-3
0X1.FD511FA1C0796P-3,0X1.015BF9217271AP-2
0X1.0E34BC9F96947P-2,0X1.1171B8B38998CP-2
0X1.1DAFD83140E0EP-2,0X1.21877845A0BFDP-2
0X1.2D18E8324FD1FP-2,0X1.319D37D7B7E6FP-2
0X1.3C6EF372FE94FP-2,0X1.41B2F769CF0EP-2
0X1.4BB101F7102FBP-2,0X1.51C8B6FBE6352P-2
0X1.5ADE1D05796DDP-2,0X1.61DE768DFD5C4P-2
0X1.69F54F37F664BP-2,0X1.71F4362014835P-2
0X1.78F5A48A8A919P-2,0X1.8209F5B22BAA7P-2
0X1.87DE2A6AEA963P-2,0X1.921FB54442D18P-2
0X1.96ADEFC7CE9C2P-2,0X1.A23574D659F8AP-2
0X1.A56405202C663P-2,0X1.B24B3468711FCP-2
0X1.B3FF7C925819DP-2,0X1.C260F3FA8846EP-2
0X1.C27F69EB0ACC3P-2,0X1.D276B38C9F6DFP-2
0X1.D0E2E2B44DE01P-2,0X1.E28C731EB6951P-2
0X1.DF28FE444A41FP-2,0X1.F2A232B0CDBC2P-2
0X1.ED50D5CBFA952P-2,0X1.015BF9217271AP-1
0X1.FB598465BF624P-2,0X1.0966D8EA7E053P-1
0X1.04A11391EA2E4P-1,0X1.1171B8B38998CP-1
0X1.0B84EE8F52E9CP-1,0X1.197C987C952C3P-1
